date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2016-08-13 20:30:00,1,1.1936199999999999032951336630503647029399871826171875,11,"{att:368,def:23}",1,"{att:76,def:14}",h,Man City,3,1.95479000000000002756905814749188721179962158203125,2.04459999999999997299937604111619293689727783203125,w,0.0948499999999998788524635529029183089733123779296875,1.0987700000000000244426701101474463939666748046875,1.0987700000000000244426701101474463939666748046875,4,2,0,0,2016-17
2016-08-20 15:30:00,1,1.4108099999999998974686832298175431787967681884765625,9,"{att:253,def:19}",1,"{att:208,def:44}",a,Man City,3,2.171980000000000021742607714259065687656402587890625,2.061099999999999710098563809879124164581298828125,w,0.8613189999999999457713784067891538143157958984375,0.5494909999999999516973048230283893644809722900390625,1.310659999999999936193262328743003308773040771484375,3,4,0,0,2016-17
2016-08-28 19:00:00,1,3.21623999999999998777866494492627680301666259765625,18,"{att:354,def:26}",1,"{att:146,def:26}",h,Man City,3,3.21623999999999998777866494492627680301666259765625,2.605200000000000404298816647497005760669708251953125,w,2.13239000000000000767386154620908200740814208984375,1.0838499999999999801048033987171947956085205078125,1.0838499999999999801048033987171947956085205078125,0,3,0,0,2016-17
2016-09-10 15:30:00,1,1.8868799999999998906474729665205813944339752197265625,11,"{att:299,def:27}",1,"{att:177,def:35}",a,Man City,3,1.8868799999999998906474729665205813944339752197265625,2.053100000000000147082346302340738475322723388671875,w,0.876749999999999918287585387588478624820709228515625,1.0101299999999999723598875789321027696132659912109375,1.0101299999999999723598875789321027696132659912109375,8,2,0,0,2016-17
2016-09-17 18:00:00,1,3.387329999999999952109419609769247472286224365234375,16,"{att:318,def:15}",0,"{att:189,def:43}",h,Man City,3,3.387329999999999952109419609769247472286224365234375,2.938199999999999700861508244997821748256683349609375,w,2.997657999999999933748995317728258669376373291015625,0.38967200000000001836042429204098880290985107421875,0.38967200000000001836042429204098880290985107421875,2,4,0,0,2016-17
2016-09-24 15:00:00,1,1.8158700000000000951416723182774148881435394287109375,23,"{att:320,def:28}",1,"{att:229,def:23}",a,Man City,3,2.577040000000000219415596802718937397003173828125,2.39970000000000016626700016786344349384307861328125,w,0.7049100000000001475797262173728086054325103759765625,1.110959999999999947561946100904606282711029052734375,1.110959999999999947561946100904606282711029052734375,5,3,0,0,2016-17
2016-10-02 17:15:00,0,0.909513000000000015887735571595840156078338623046875,13,"{att:260,def:44}",2,"{att:157,def:22}",a,Man City,0,0.909513000000000015887735571595840156078338623046875,0.7140999999999999570121644865139387547969818115234375,l,-0.0290639999999999787405613460578024387359619140625,0.938576999999999994628296917653642594814300537109375,1.6997500000000000941469124882132746279239654541015625,2,0,1,0,2016-17
2016-10-15 18:00:00,0,1.1697800000000000419930756834219209849834442138671875,23,"{att:293,def:12}",1,"{att:118,def:20}",h,Man City,1,2.69207999999999980644815877894870936870574951171875,2.931999999999999939603867460391484200954437255859375,d,1.0252820000000000266737743004341609776020050048828125,0.1444979999999999875637257673588464967906475067138671875,0.1444979999999999875637257673588464967906475067138671875,1,1,0,1,2016-17
2016-10-23 16:30:00,0,1.153210000000000068354211180121637880802154541015625,11,"{att:297,def:27}",1,"{att:145,def:23}",h,Man City,1,1.153210000000000068354211180121637880802154541015625,1.862900000000000222399876292911358177661895751953125,d,0.589458000000000037488234738702885806560516357421875,0.56375200000000003086597644141875207424163818359375,0.56375200000000003086597644141875207424163818359375,4,1,0,1,2016-17
2016-10-29 18:00:00,1,2.48017999999999982918552632327191531658172607421875,13,"{att:389,def:24}",0,"{att:169,def:22}",a,Man City,3,2.48017999999999982918552632327191531658172607421875,2.59710000000000018616219676914624869823455810546875,w,1.8835749999999997772448523392085917294025421142578125,0.5966050000000000519406739840633235871791839599609375,0.5966050000000000519406739840633235871791839599609375,3,4,0,0,2016-17
