date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2016-08-13 18:00:00,0,0.48562600000000000211031192520749755203723907470703125,4,"{att:234,def:32}",1,"{att:199,def:22}",a,Stoke,1,0.48562600000000000211031192520749755203723907470703125,0.30969999999999997530863993233651854097843170166015625,d,-1.3196039999999999992041921359486877918243408203125,1.8052299999999998902922015986405313014984130859375,1.8052299999999998902922015986405313014984130859375,4,1,0,1,2016-17
2016-08-20 15:30:00,0,0.5494909999999999516973048230283893644809722900390625,3,"{att:208,def:44}",4,"{att:253,def:19}",h,Stoke,0,1.310659999999999936193262328743003308773040771484375,0.683499999999999996447286321199499070644378662109375,l,-0.8613189999999999457713784067891538143157958984375,1.4108099999999998974686832298175431787967681884765625,2.171980000000000021742607714259065687656402587890625,9,1,1,0,2016-17
2016-08-27 18:00:00,0,0.18741499999999999825917029738775454461574554443359375,9,"{att:207,def:29}",1,"{att:279,def:25}",a,Stoke,0,0.18741499999999999825917029738775454461574554443359375,0.1101999999999999924060745115639292635023593902587890625,l,-1.36976500000000012136069926782511174678802490234375,1.5571800000000000085975671026972122490406036376953125,2.318350000000000132871491587138734757900238037109375,9,0,1,0,2016-17
2016-09-10 18:00:00,0,1.0177099999999998924948840794968418776988983154296875,10,"{att:156,def:18}",4,"{att:268,def:20}",h,Stoke,0,1.0177099999999998924948840794968418776988983154296875,0.344399999999999983923970603427733294665813446044921875,l,-1.7525399999999999867128508412861265242099761962890625,2.77024999999999987920773492078296840190887451171875,2.77024999999999987920773492078296840190887451171875,9,0,1,0,2016-17
2016-09-18 17:15:00,0,1.203079999999999927240423858165740966796875,3,"{att:175,def:29}",4,"{att:285,def:32}",a,Stoke,0,1.203079999999999927240423858165740966796875,1.2599999999999997868371792719699442386627197265625,l,-0.110580000000000122639676192193292081356048583984375,1.313660000000000049880100050359033048152923583984375,1.313660000000000049880100050359033048152923583984375,3,1,1,0,2016-17
2016-09-24 18:00:00,0,0.9796730000000000160298441187478601932525634765625,4,"{att:203,def:26}",1,"{att:153,def:21}",h,Stoke,1,0.9796730000000000160298441187478601932525634765625,2.0007000000000001449507180950604379177093505859375,d,0.7088110000000000798792143541504628956317901611328125,0.270861999999999991661780995855224318802356719970703125,0.270861999999999991661780995855224318802356719970703125,3,1,0,1,2016-17
2016-10-02 15:00:00,0,1.2004300000000001080735501091112382709980010986328125,6,"{att:122,def:29}",1,"{att:274,def:13}",a,Stoke,1,1.2004300000000001080735501091112382709980010986328125,0.376599999999999990318855225268634967505931854248046875,d,-1.6094500000000000472510919280466623604297637939453125,2.809880000000000155324642037157900631427764892578125,2.809880000000000155324642037157900631427764892578125,11,1,0,1,2016-17
2016-10-15 18:00:00,1,2.295430000000000081428197518107481300830841064453125,12,"{att:271,def:19}",0,"{att:182,def:16}",h,Stoke,3,2.295430000000000081428197518107481300830841064453125,2.577699999999999658228944099391810595989227294921875,w,1.7078580000000000982396386461914516985416412353515625,0.5875719999999999831885588719160296022891998291015625,0.5875719999999999831885588719160296022891998291015625,6,2,0,0,2016-17
2016-10-22 18:00:00,1,1.0427299999999999347011225836467929184436798095703125,6,"{att:264,def:29}",0,"{att:257,def:22}",a,Stoke,3,1.0427299999999999347011225836467929184436798095703125,1.6250999999999999889865875957184471189975738525390625,w,0.3411239999999999827906549398903734982013702392578125,0.7016059999999999519104676437564194202423095703125,0.7016059999999999519104676437564194202423095703125,7,2,0,0,2016-17
2016-11-01 00:00:00,1,2.164070000000000160156332640326581895351409912109375,10,"{att:189,def:24}",1,"{att:269,def:15}",h,Stoke,3,2.164070000000000160156332640326581895351409912109375,2.167499999999999982236431605997495353221893310546875,w,1.063490000000000268443045570165850222110748291015625,1.10057999999999989171328707016073167324066162109375,1.10057999999999989171328707016073167324066162109375,4,3,0,0,2016-17
2016-11-05 19:00:00,0,0.81045999999999995822008713730610907077789306640625,5,"{att:172,def:17}",1,"{att:314,def:17}",a,Stoke,1,0.81045999999999995822008713730610907077789306640625,1.6904000000000001247002501258975826203823089599609375,d,0.40593199999999995952748577110469341278076171875,0.40452799999999999869260136620141565799713134765625,0.40452799999999999869260136620141565799713134765625,2,1,0,1,2016-17
2016-11-19 19:00:00,0,0.843118000000000034077629607054404914379119873046875,8,"{att:169,def:28}",1,"{att:157,def:24}",h,Stoke,0,1.6042899999999999938182781988871283829212188720703125,1.6605000000000000870414851306122727692127227783203125,l,-0.3970019999999998550066493407939560711383819580078125,1.2401199999999998890842789478483609855175018310546875,1.2401199999999998890842789478483609855175018310546875,4,0,1,0,2016-17
2016-11-27 16:00:00,1,0.704736000000000029075408747303299605846405029296875,2,"{att:191,def:38}",0,"{att:169,def:22}",a,Stoke,3,0.704736000000000029075408747303299605846405029296875,1.4640999999999999570121644865139387547969818115234375,w,0.16282099999999999351274482251028530299663543701171875,0.54191500000000003556266392479301430284976959228515625,0.54191500000000003556266392479301430284976959228515625,4,1,0,0,2016-17
2016-12-03 19:00:00,1,1.1292899999999999050004362288746051490306854248046875,5,"{att:252,def:29}",0,"{att:150,def:13}",h,Stoke,3,1.1292899999999999050004362288746051490306854248046875,1.6957999999999999740651901447563432157039642333984375,w,0.3552949999999999164401742746122181415557861328125,0.7739949999999999885602619542623870074748992919921875,0.7739949999999999885602619542623870074748992919921875,9,2,0,0,2016-17
2016-12-10 19:00:00,0,0.5328429999999999555626573055633343756198883056640625,10,"{att:136,def:25}",3,"{att:239,def:16}",a,Stoke,0,1.2940100000000001045918907038867473602294921875,1.1731000000000000316191517413244582712650299072265625,l,-1.0474270000000001079598632713896222412586212158203125,1.580270000000000063522520576952956616878509521484375,1.580270000000000063522520576952956616878509521484375,11,1,1,0,2016-17
2016-12-15 00:00:00,0,0.33375399999999999511857140532811172306537628173828125,1,"{att:85,def:27}",0,"{att:227,def:4}",h,Stoke,1,0.33375399999999999511857140532811172306537628173828125,0.8867000000000000436983782492461614310741424560546875,d,-0.38936000000000003939959469789755530655384063720703125,0.7231140000000000345181661032256670296192169189453125,0.7231140000000000345181661032256670296192169189453125,15,0,0,1,2016-17
2016-12-17 19:00:00,0,1.75682999999999989171328707016073167324066162109375,7,"{att:302,def:18}",2,"{att:160,def:17}",h,Stoke,1,2.51799999999999979394260662957094609737396240234375,2.32509999999999994457766661071218550205230712890625,d,0.5011099999999999443645037899841554462909698486328125,1.2557199999999999473487832801765762269496917724609375,1.2557199999999999473487832801765762269496917724609375,4,2,0,1,2016-17
