date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2021-08-14 14:00:00,1,2.38863,4,"{att:151,def:27}",0.580601,1,"{att:158,def:23}",h,Everton,3,2.631099999999999994315658113919198513031005859375,w,1.8080289999999999,6,0.580601,3,0,0,2021-22,2.38863
2021-08-21 14:00:00,0,1.85713,6,"{att:114,def:21}",0.966093,2,"{att:374,def:22}",a,Everton,1,2.1241000000000003211653165635652840137481689453125,d,0.12986700000000007,4,0.966093,2,0,1,2021-22,1.09596
2021-08-28 14:00:00,1,1.54868,3,"{att:140,def:20}",0.701622,0,"{att:385,def:27}",a,Everton,3,2.109299999999999730704303146922029554843902587890625,w,0.08592200000000005,9,0.701622,2,0,0,2021-22,0.787544
2021-09-13 19:00:00,1,1.80386,7,"{att:217,def:20}",1.82061,1,"{att:191,def:16}",h,Everton,3,1.3254000000000001335820343228988349437713623046875,w,-0.016750000000000043,4,1.82061,3,0,0,2021-22,1.80386
2021-09-18 16:30:00,0,0.755035,2,"{att:148,def:18}",0.777716,3,"{att:202,def:17}",a,Everton,0,1.29919999999999991047161529422737658023834228515625,l,-0.02268099999999995,5,0.777716,0,1,0,2021-22,0.755035
2021-09-25 14:00:00,1,2.26681,6,"{att:210,def:15}",0.800903,0,"{att:297,def:28}",h,Everton,3,2.54619999999999979678477757261134684085845947265625,w,0.7047370000000001,4,0.800903,2,0,0,2021-22,1.50564
2021-10-02 11:30:00,0,1.32211,2,"{att:122,def:15}",1.0496,1,"{att:317,def:16}",a,Everton,1,1.578699999999999992184029906638897955417633056640625,d,0.2725099999999998,12,1.0496,1,0,1,2021-22,1.32211
2021-10-17 13:00:00,0,0.854165,8,"{att:147,def:13}",2.03034,1,"{att:313,def:17}",h,Everton,0,0.522299999999999986499688020558096468448638916015625,l,-1.1761749999999997,9,2.03034,0,1,0,2021-22,0.854165
2021-10-23 14:00:00,0,1.84089,12,"{att:188,def:14}",3.10344,5,"{att:203,def:19}",h,Everton,0,0.6029999999999999804600747665972448885440826416015625,l,-1.26255,6,3.10344,2,1,0,2021-22,1.84089
2021-11-01 20:00:00,0,1.69767,7,"{att:187,def:22}",1.69344,2,"{att:377,def:28}",a,Everton,0,1.3842999999999998639310661019408144056797027587890625,l,0.004229999999999956,6,1.69344,1,1,0,2021-22,1.69767
2021-11-07 14:00:00,0,0.597906,9,"{att:217,def:24}",0.801798,0,"{att:323,def:31}",h,Everton,1,1.087499999999999911182158029987476766109466552734375,d,-0.20389199999999996,3,0.801798,0,0,1,2021-22,0.597906
2021-11-21 14:00:00,0,0.266894,3,"{att:123,def:18}",2.61302,3,"{att:464,def:8}",a,Everton,0,0.1081000000000000016431300764452316798269748687744140625,l,-2.346126,14,2.61302,0,1,0,2021-22,0.266894
2021-11-28 14:00:00,0,0.968075,9,"{att:251,def:19}",1.19813,1,"{att:202,def:29}",a,Everton,0,1.0774999999999999023003738329862244427204132080078125,l,0.531118,3,0.436957,0,1,0,2021-22,0.968075
2021-12-01 20:15:00,0,0.512263,1,"{att:116,def:26}",2.86067,4,"{att:344,def:22}",h,Everton,0,0.1388000000000000067057470687359455041587352752685546875,l,-2.348407,10,2.86067,1,1,0,2021-22,0.512263
