date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2021-08-14 14:00:00,1,1.6853,7,"{att:322,def:18}",1.79548,1,"{att:119,def:15}",a,Brighton,3,1.25640000000000018332002582610584795475006103515625,w,-0.11017999999999994,3,1.79548,2,0,0,2021-22,1.6853
2021-08-21 16:30:00,1,1.77896,7,"{att:388,def:15}",0.407224,0,"{att:266,def:21}",h,Brighton,3,2.506699999999999928235183688229881227016448974609375,w,1.371736,6,0.407224,2,0,0,2021-22,1.77896
2021-08-28 14:00:00,0,0.701622,9,"{att:385,def:27}",1.54868,2,"{att:140,def:20}",h,Brighton,0,0.64139999999999997015720509807579219341278076171875,l,-0.08592200000000005,3,0.787544,0,1,0,2021-22,0.701622
2021-09-11 14:00:00,1,0.287902,6,"{att:243,def:24}",0.729786,0,"{att:172,def:26}",a,Brighton,3,0.80299999999999993605115378159098327159881591796875,w,-0.44188400000000005,3,0.729786,1,0,0,2021-22,0.287902
2021-09-19 13:00:00,1,1.47438,6,"{att:186,def:21}",1.25373,1,"{att:289,def:21}",h,Brighton,3,1.5399000000000000465405491922865621745586395263671875,w,-0.54052,12,1.25373,2,0,0,2021-22,0.71321
2021-09-27 19:00:00,0,0.649566,5,"{att:365,def:21}",1.36836,1,"{att:254,def:23}",a,Brighton,1,0.64819999999999999840127884453977458178997039794921875,d,0.04237000000000002,4,0.607196,1,0,1,2021-22,0.649566
2021-10-02 16:30:00,0,1.11551,9,"{att:241,def:8}",0.36431,0,"{att:175,def:20}",h,Brighton,1,1.9870000000000000994759830064140260219573974609375,d,0.7512,7,0.36431,0,0,1,2021-22,1.11551
2021-10-16 14:00:00,0,1.17572,15,"{att:288,def:12}",1.16088,0,"{att:136,def:23}",a,Brighton,1,1.365899999999999891997504164464771747589111328125,d,0.014840000000000186,6,1.16088,0,0,1,2021-22,1.17572
2021-10-23 16:30:00,0,1.1695,7,"{att:333,def:14}",3.57376,4,"{att:284,def:29}",h,Brighton,0,0.1408000000000000084821039081361959688365459442138671875,l,-3.165425,10,3.57376,1,1,0,2021-22,0.408335
2021-10-30 14:00:00,0,1.51032,4,"{att:272,def:23}",1.39778,2,"{att:396,def:15}",a,Brighton,1,1.475400000000000044764192352886311709880828857421875,d,0.11254000000000008,11,1.39778,2,0,1,2021-22,1.51032
2021-11-06 17:30:00,0,1.43123,6,"{att:406,def:20}",0.227321,1,"{att:204,def:29}",h,Brighton,1,2.53059999999999973852027324028313159942626953125,d,0.44274199999999997,1,0.227321,1,0,1,2021-22,0.670063
2021-11-20 15:00:00,0,0.582787,4,"{att:392,def:22}",1.06946,2,"{att:167,def:22}",a,Brighton,0,0.8714999999999999413802242997917346656322479248046875,l,-0.486673,6,1.06946,0,1,0,2021-22,0.582787
2021-11-27 17:30:00,0,1.90498,13,"{att:253,def:37}",0.864829,0,"{att:194,def:21}",h,Brighton,1,2.156300000000000327560201185406185686588287353515625,d,1.0401509999999998,6,0.864829,0,0,1,2021-22,1.90498
2021-12-01 19:30:00,0,1.2607,10,"{att:321,def:24}",1.14679,1,"{att:99,def:28}",a,Brighton,1,1.42799999999999993605115378159098327159881591796875,d,0.11390999999999996,5,1.14679,1,0,1,2021-22,1.2607
2021-12-04 15:00:00,0,1.4872,6,"{att:199,def:23}",1.34236,1,"{att:106,def:25}",a,Brighton,1,1.509300000000000085975671026972122490406036376953125,d,0.14484000000000008,8,1.34236,1,0,1,2021-22,1.4872
2021-12-15 19:30:00,0,1.20118,2,"{att:269,def:15}",1.11736,1,"{att:190,def:30}",h,Brighton,0,1.4463999999999999079847157190670259296894073486328125,l,0.08382,3,1.11736,0,1,0,2021-22,1.20118
2021-12-26 20:00:00,1,0.943363,7,"{att:240,def:19}",1.10342,0,"{att:258,def:25}",h,Brighton,3,1.1898999999999999577227072222740389406681060791015625,w,-0.16005700000000012,7,1.10342,2,0,0,2021-22,0.943363
2021-12-29 19:30:00,0,0.78663,11,"{att:249,def:27}",0.763458,1,"{att:202,def:16}",a,Brighton,1,1.32810000000000005826450433232821524143218994140625,d,0.02317200000000008,10,0.763458,1,0,1,2021-22,0.78663
2022-01-02 14:00:00,1,1.48397,8,"{att:215,def:19}",1.82698,2,"{att:186,def:23}",a,Brighton,3,1.0883000000000000451194637207663618028163909912109375,w,0.4181600000000001,5,1.06581,3,0,0,2021-22,1.48397
2022-01-14 20:00:00,0,2.18053,11,"{att:295,def:12}",0.509681,1,"{att:149,def:28}",h,Brighton,1,2.622100000000000097344354799133725464344024658203125,d,0.909689,4,0.509681,1,0,1,2021-22,1.41937
2022-01-18 09:45:00,0,0.747557,13,"{att:210,def:16}",0.572994,1,"{att:327,def:23}",h,Brighton,1,1.501300000000000078870243669371120631694793701171875,d,0.17456300000000002,11,0.572994,1,0,1,2021-22,0.747557
2022-01-23 14:00:00,0,1.19738,8,"{att:301,def:18}",1.70979,1,"{att:235,def:23}",a,Brighton,1,0.9332000000000000294875235340441577136516571044921875,d,-0.5124099999999998,10,1.70979,1,0,1,2021-22,1.19738
2022-02-12 15:00:00,1,1.80456,5,"{att:324,def:30}",0.532979,0,"{att:154,def:27}",a,Brighton,3,2.459300000000000263611354966997168958187103271484375,w,1.2715809999999999,5,0.532979,2,0,0,2021-22,1.80456
2022-02-15 20:15:00,0,1.26179,4,"{att:312,def:25}",2.74936,2,"{att:234,def:25}",a,Brighton,0,0.499800000000000022026824808563105762004852294921875,l,-1.4875699999999998,8,2.74936,0,1,0,2021-22,1.26179
2022-02-19 15:00:00,0,0.44587,6,"{att:315,def:23}",0.821228,3,"{att:103,def:20}",h,Brighton,0,0.9099999999999999200639422269887290894985198974609375,l,-0.37535799999999997,2,0.821228,0,1,0,2021-22,0.44587
2022-02-26 15:30:00,0,0.627107,5,"{att:334,def:20}",1.3027,2,"{att:157,def:25}",h,Brighton,0,0.70479999999999998205879592205747030675411224365234375,l,-0.675593,4,1.3027,0,1,0,2021-22,0.627107
2022-03-05 15:00:00,0,1.64995,12,"{att:299,def:17}",1.58028,2,"{att:133,def:18}",a,Brighton,0,1.4047000000000000596855898038484156131744384765625,l,0.06967000000000012,2,1.58028,1,1,0,2021-22,1.64995
2022-03-12 12:30:00,0,0.629316,4,"{att:258,def:26}",2.48312,2,"{att:196,def:17}",h,Brighton,0,0.26729999999999998205879592205747030675411224365234375,l,-1.092634,15,1.72195,0,1,0,2021-22,0.629316
2022-03-16 19:30:00,0,1.04171,6,"{att:255,def:15}",2.05196,2,"{att:329,def:31}",h,Brighton,0,0.69840000000000002078337502098293043673038482666015625,l,-1.0102499999999999,4,2.05196,0,1,0,2021-22,1.04171
2022-04-02 14:00:00,0,2.38297,14,"{att:169,def:10}",0.494112,0,"{att:149,def:24}",h,Brighton,1,2.66490000000000026858515411731787025928497314453125,d,1.127688,4,0.494112,0,0,1,2021-22,1.6218
2022-04-09 14:00:00,1,0.596106,6,"{att:143,def:22}",2.35153,1,"{att:268,def:28}",a,Brighton,3,0.26300000000000001154631945610162802040576934814453125,w,-1.7554239999999999,12,2.35153,2,0,0,2021-22,0.596106
2022-04-16 11:30:00,1,0.711155,4,"{att:277,def:28}",0.58624,0,"{att:318,def:30}",a,Brighton,3,1.4147000000000000685673740008496679365634918212890625,w,0.124915,5,0.58624,1,0,0,2021-22,0.711155
