date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2021-08-14 11:30:00,1,1.64247999999999994003019310184754431247711181640625,8,"{att:239,def:33}",1,"{att:277,def:22}",h,Man Utd,3,1.64247999999999994003019310184754431247711181640625,2.218100000000000182609483090345747768878936767578125,w,1.074138000000000037204017644398845732212066650390625,0.56834200000000001384847791996435262262821197509765625,0.56834200000000001384847791996435262262821197509765625,3,5,0,0,2021-22
2021-08-22 13:00:00,0,2.26173000000000001818989403545856475830078125,11,"{att:275,def:31}",1,"{att:136,def:15}",a,Man Utd,1,2.26173000000000001818989403545856475830078125,2.5800000000000000710542735760100185871124267578125,d,1.674204000000000025494273359072394669055938720703125,0.587525999999999992695620676386170089244842529296875,0.587525999999999992695620676386170089244842529296875,3,1,0,1,2021-22
2021-08-29 15:30:00,1,0.94408300000000000551381162949837744235992431640625,8,"{att:345,def:14}",0,"{att:238,def:26}",a,Man Utd,3,0.94408300000000000551381162949837744235992431640625,0.658500000000000085265128291212022304534912109375,w,-0.85166699999999995185362422489561140537261962890625,1.7957499999999999573674358543939888477325439453125,1.7957499999999999573674358543939888477325439453125,6,1,0,0,2021-22
2021-09-11 14:00:00,1,2.773260000000000058406612879480235278606414794921875,11,"{att:255,def:7}",1,"{att:206,def:24}",h,Man Utd,3,2.773260000000000058406612879480235278606414794921875,2.75959999999999983089082888909615576267242431640625,w,2.151218000000000074578565545380115509033203125,0.622041999999999983828047334100119769573211669921875,0.622041999999999983828047334100119769573211669921875,1,4,0,0,2021-22
2021-09-19 13:00:00,1,1.895399999999999973709918776876293122768402099609375,7,"{att:336,def:20}",1,"{att:226,def:18}",a,Man Utd,3,1.895399999999999973709918776876293122768402099609375,1.5157000000000000472510919280466623604297637939453125,w,0.98946499999999992791543945713783614337444305419921875,0.90593500000000004579447931973845697939395904541015625,1.667100000000000026290081223123706877231597900390625,7,2,0,0,2021-22
2021-09-25 11:30:00,0,1.1639299999999999091215840962831862270832061767578125,5,"{att:207,def:22}",1,"{att:113,def:18}",h,Man Utd,0,1.925100000000000033395508580724708735942840576171875,1.6249000000000000110134124042815528810024261474609375,l,-0.408560000000000034248159863636828958988189697265625,1.5724899999999999433697439599200151860713958740234375,1.5724899999999999433697439599200151860713958740234375,6,0,1,0,2021-22
2021-10-02 11:30:00,0,1.0496000000000000884625706021324731409549713134765625,12,"{att:317,def:16}",1,"{att:122,def:15}",h,Man Utd,1,1.0496000000000000884625706021324731409549713134765625,1.1229999999999999982236431605997495353221893310546875,d,-0.2725099999999998079402985240449197590351104736328125,1.322109999999999896402869126177392899990081787109375,1.322109999999999896402869126177392899990081787109375,2,1,0,1,2021-22
2021-10-16 14:00:00,0,1.02493999999999996219912645756267011165618896484375,4,"{att:279,def:21}",4,"{att:321,def:26}",a,Man Utd,0,1.02493999999999996219912645756267011165618896484375,0.264299999999999979394260662957094609737396240234375,l,-1.941170000000000062101435105432756245136260986328125,2.966110000000000024300561562995426356792449951171875,2.966110000000000024300561562995426356792449951171875,10,2,1,0,2021-22
2021-10-24 15:30:00,0,1.3558399999999999341326883950387127697467803955078125,7,"{att:214,def:26}",5,"{att:425,def:7}",h,Man Utd,0,1.3558399999999999341326883950387127697467803955078125,0.15229999999999999094058011905872263014316558837890625,l,-2.691810000000000258069121628068387508392333984375,4.04764999999999997015720509807579219341278076171875,4.04764999999999997015720509807579219341278076171875,13,0,1,0,2021-22
2021-10-30 16:30:00,1,1.3861200000000000187583282240666449069976806640625,9,"{att:208,def:29}",0,"{att:298,def:29}",a,Man Utd,3,1.3861200000000000187583282240666449069976806640625,1.5242999999999999882760448599583469331264495849609375,w,0.22825000000000006394884621840901672840118408203125,1.15786999999999995480948200565762817859649658203125,1.15786999999999995480948200565762817859649658203125,3,3,0,0,2021-22
2021-11-06 12:30:00,0,0.75956100000000004168754230704507790505886077880859375,0,"{att:237,def:23}",2,"{att:399,def:17}",h,Man Utd,0,0.75956100000000004168754230704507790505886077880859375,0.441899999999999959499064061674289405345916748046875,l,-1.282458999999999793573124406975694000720977783203125,2.04201999999999994628296917653642594814300537109375,2.04201999999999994628296917653642594814300537109375,8,0,1,0,2021-22
2021-11-20 15:00:00,0,1.6679399999999999781863380121649242937564849853515625,9,"{att:352,def:27}",4,"{att:122,def:5}",a,Man Utd,0,1.6679399999999999781863380121649242937564849853515625,0.70230000000000003534950110406498424708843231201171875,l,-0.30482999999999993434585121576674282550811767578125,1.9727699999999999125321892279316671192646026611328125,2.73392999999999997129407347529195249080657958984375,7,1,1,0,2021-22
2021-11-28 16:30:00,0,0.563366999999999951143081489135511219501495361328125,2,"{att:172,def:32}",1,"{att:334,def:20}",a,Man Utd,1,0.563366999999999951143081489135511219501495361328125,0.21699999999999997069011214989586733281612396240234375,d,-1.0207129999999999814264128872309811413288116455078125,1.5840799999999999325694943763664923608303070068359375,2.34525000000000005684341886080801486968994140625,5,1,0,1,2021-22
2021-12-02 20:15:00,1,1.0947999999999999953814722175593487918376922607421875,9,"{att:198,def:17}",2,"{att:297,def:20}",h,Man Utd,3,1.8559699999999998976107917769695632159709930419921875,1.92349999999999976552089719916693866252899169921875,w,-0.07157999999999997697841536137275397777557373046875,1.1663799999999999723598875789321027696132659912109375,1.1663799999999999723598875789321027696132659912109375,4,3,0,0,2021-22
2021-12-05 14:00:00,1,0.8703760000000000385256271329126320779323577880859375,13,"{att:223,def:15}",0,"{att:189,def:27}",h,Man Utd,3,0.8703760000000000385256271329126320779323577880859375,1.622199999999999864286337469820864498615264892578125,w,0.34978300000000006608757985304691828787326812744140625,0.52059299999999997243804727986571379005908966064453125,0.52059299999999997243804727986571379005908966064453125,3,1,0,0,2021-22
