date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2019-08-10 15:00:00,0,1.087520000000000042206238504149951040744781494140625,9,"{att:167,def:18}",3,"{att:143,def:26}",a,Southampton,0,1.087520000000000042206238504149951040744781494140625,1.5136000000000000564881474929279647767543792724609375,l,0.1782790000000000762980789659195579588413238525390625,0.9092409999999999659081595382303930819034576416015625,0.9092409999999999659081595382303930819034576416015625,0,0,1,0,2019-20
2019-08-17 15:00:00,0,2.140470000000000094786400950397364795207977294921875,1,"{att:132,def:14}",2,"{att:288,def:24}",h,Southampton,0,2.140470000000000094786400950397364795207977294921875,1.82589999999999985647036737645976245403289794921875,l,0.6202500000000001900701818158267997205257415771484375,1.5202199999999999047162191345705650746822357177734375,1.5202199999999999047162191345705650746822357177734375,6,1,1,0,2019-20
2019-08-24 15:00:00,1,2.077949999999999963762320476234890520572662353515625,6,"{att:211,def:23}",0,"{att:215,def:20}",a,Southampton,3,2.077949999999999963762320476234890520572662353515625,2.21940000000000026147972675971686840057373046875,w,1.0802389999999999492530378120136447250843048095703125,0.9977110000000000145092826642212457954883575439453125,0.9977110000000000145092826642212457954883575439453125,6,2,0,0,2019-20
2019-08-31 12:30:00,0,0.76961599999999996679633795793051831424236297607421875,6,"{att:190,def:14}",1,"{att:260,def:39}",h,Southampton,1,0.76961599999999996679633795793051831424236297607421875,0.5768999999999999683808482586755417287349700927734375,d,-1.133944000000000063010929807205684483051300048828125,1.9035599999999999187849653026205487549304962158203125,1.9035599999999999187849653026205487549304962158203125,13,1,0,1,2019-20
2019-09-14 14:00:00,1,1.576589999999999935909045234438963234424591064453125,7,"{att:263,def:21}",0,"{att:218,def:17}",a,Southampton,3,1.576589999999999935909045234438963234424591064453125,1.166199999999999903366187936626374721527099609375,w,-0.30374999999999996447286321199499070644378662109375,1.880339999999999900381908446433953940868377685546875,1.880339999999999900381908446433953940868377685546875,8,1,0,0,2019-20
2019-09-20 19:00:00,0,1.4190400000000000790834064900991506874561309814453125,6,"{att:287,def:16}",3,"{att:143,def:35}",h,Southampton,0,2.180210000000000203357330974540673196315765380859375,2.02780000000000004689582056016661226749420166015625,l,0.1213100000000000289190893454360775649547576904296875,1.297730000000000050164317144663073122501373291015625,1.297730000000000050164317144663073122501373291015625,2,1,1,0,2019-20
2019-09-28 14:00:00,0,1.16256000000000003780087354243732988834381103515625,8,"{att:254,def:8}",2,"{att:209,def:37}",a,Southampton,0,1.16256000000000003780087354243732988834381103515625,1.308199999999999807442918609012849628925323486328125,l,-0.02751999999999998891553332214243710041046142578125,1.1900800000000000267164068645797669887542724609375,1.1900800000000000267164068645797669887542724609375,7,1,1,0,2019-20
2019-10-06 14:00:00,0,1.2704400000000000137134748001699335873126983642578125,5,"{att:211,def:19}",4,"{att:283,def:26}",h,Southampton,0,1.2704400000000000137134748001699335873126983642578125,0.74880000000000002113864638886298052966594696044921875,l,-0.8815700000000001868016852313303388655185699462890625,2.152010000000000200515160031500272452831268310546875,2.152010000000000200515160031500272452831268310546875,10,1,1,0,2019-20
2019-10-19 15:00:00,0,1.37694999999999989626076057902537286281585693359375,5,"{att:220,def:15}",1,"{att:289,def:24}",a,Southampton,1,1.37694999999999989626076057902537286281585693359375,1.7256000000000000227373675443232059478759765625,d,1.2506239999999999579216591882868669927120208740234375,0.126325999999999993850252621996332891285419464111328125,0.88749500000000003385736135896877385675907135009765625,3,1,0,1,2019-20
2019-10-25 20:00:00,0,0.45733400000000001828226459110737778246402740478515625,1,"{att:118,def:37}",9,"{att:358,def:21}",h,Southampton,0,0.45733400000000001828226459110737778246402740478515625,0.02280000000000000082156503822261583991348743438720703125,l,-3.161966000000000054370730140362866222858428955078125,3.61929999999999996163069226895458996295928955078125,4.38046000000000024243718144134618341922760009765625,9,0,1,0,2019-20
2019-11-02 15:00:00,0,0.89388900000000004464340008780709467828273773193359375,2,"{att:83,def:26}",2,"{att:213,def:12}",a,Southampton,0,0.89388900000000004464340008780709467828273773193359375,0.1162999999999999867217326254831277765333652496337890625,l,-2.467430999999999929883642835193313658237457275390625,3.36132000000000008554934538551606237888336181640625,3.36132000000000008554934538551606237888336181640625,31,1,1,0,2019-20
2019-11-09 15:00:00,0,0.7422809999999999686082219341187737882137298583984375,1,"{att:202,def:31}",2,"{att:169,def:17}",h,Southampton,0,0.7422809999999999686082219341187737882137298583984375,0.435400000000000009237055564881302416324615478515625,l,-1.3465490000000002179803004764835350215435028076171875,2.088830000000000186588522410602308809757232666015625,2.088830000000000186588522410602308809757232666015625,6,1,1,0,2019-20
2019-11-23 15:00:00,0,1.6866399999999999170796627367963083088397979736328125,10,"{att:144,def:24}",2,"{att:257,def:35}",a,Southampton,1,2.603120000000000100470742836478166282176971435546875,2.077999999999999847233311811578460037708282470703125,d,0.0784099999999998686917024315334856510162353515625,1.6082300000000000483879603052628226578235626220703125,1.6082300000000000483879603052628226578235626220703125,3,2,0,1,2019-20
2019-11-30 17:30:00,1,1.9671000000000000706990022081299684941768646240234375,8,"{att:284,def:20}",1,"{att:136,def:18}",h,Southampton,3,1.9671000000000000706990022081299684941768646240234375,2.62349999999999994315658113919198513031005859375,w,1.46309500000000003439026841078884899616241455078125,0.5040050000000000363087337973411194980144500732421875,0.5040050000000000363087337973411194980144500732421875,5,2,0,0,2019-20
2019-12-04 19:30:00,1,2.00232000000000009976020010071806609630584716796875,9,"{att:166,def:12}",1,"{att:335,def:36}",h,Southampton,3,2.00232000000000009976020010071806609630584716796875,2.268100000000000004973799150320701301097869873046875,w,1.1056730000000001279403250009636394679546356201171875,0.8966469999999999718198750997544266283512115478515625,0.8966469999999999718198750997544266283512115478515625,3,2,0,0,2019-20
2019-12-08 14:00:00,0,1.892549999999999954525264911353588104248046875,6,"{att:207,def:15}",2,"{att:146,def:30}",a,Southampton,0,1.892549999999999954525264911353588104248046875,1.984100000000000196820337805547751486301422119140625,l,0.7880599999999999827338115210295654833316802978515625,1.1044899999999999717914533903240226209163665771484375,1.1044899999999999717914533903240226209163665771484375,3,1,1,0,2019-20
2019-12-14 17:30:00,0,0.8058840000000000447499814981711097061634063720703125,7,"{att:239,def:20}",1,"{att:139,def:18}",h,Southampton,0,0.8058840000000000447499814981711097061634063720703125,1.2782000000000000028421709430404007434844970703125,l,-0.097355999999999998095745468162931501865386962890625,0.9032400000000000428457269663340412080287933349609375,0.9032400000000000428457269663340412080287933349609375,8,0,1,0,2019-20
2019-12-21 15:00:00,1,2.634440000000000114965814645984210073947906494140625,5,"{att:167,def:16}",1,"{att:216,def:18}",a,Southampton,3,2.634440000000000114965814645984210073947906494140625,2.52329999999999987636556397774256765842437744140625,w,1.7133860000000000756159579395898617804050445556640625,0.9210540000000000393498567063943482935428619384765625,0.9210540000000000393498567063943482935428619384765625,6,3,0,0,2019-20
2019-12-26 15:00:00,1,0.98132099999999999884181534071103669703006744384765625,2,"{att:184,def:36}",0,"{att:351,def:28}",a,Southampton,3,0.98132099999999999884181534071103669703006744384765625,1.468900000000000094502183856093324720859527587890625,w,0.1213480000000000114113163363072089850902557373046875,0.85997299999999998743049900440382771193981170654296875,0.85997299999999998743049900440382771193981170654296875,10,2,0,0,2019-20
2019-12-28 15:00:00,0,1.4793700000000000738253902454744093120098114013671875,4,"{att:271,def:14}",1,"{att:184,def:34}",h,Southampton,1,1.4793700000000000738253902454744093120098114013671875,2.525399999999999867128508412861265242099761962890625,d,1.3415330000000000865156835061497986316680908203125,0.1378369999999999873097067393246106803417205810546875,0.1378369999999999873097067393246106803417205810546875,2,1,0,1,2019-20
2020-01-01 15:00:00,1,1.511919999999999930651028989814221858978271484375,4,"{att:148,def:23}",0,"{att:255,def:40}",h,Southampton,3,1.511919999999999930651028989814221858978271484375,1.7049000000000000820676859802915714681148529052734375,w,0.4339199999999998613731122532044537365436553955078125,1.0780000000000000692779167366097681224346160888671875,1.0780000000000000692779167366097681224346160888671875,4,1,0,0,2019-20
2020-01-11 15:00:00,1,2.4060100000000002040678737103007733821868896484375,3,"{att:120,def:10}",1,"{att:255,def:33}",a,Southampton,3,2.4060100000000002040678737103007733821868896484375,2.517099999999999671018713343073613941669464111328125,w,1.6258960000000002299458401466836221516132354736328125,0.7801139999999999741220335636171512305736541748046875,0.7801139999999999741220335636171512305736541748046875,2,2,0,0,2019-20
2020-01-18 15:00:00,0,0.78697399999999995134913888250594027340412139892578125,2,"{att:199,def:13}",3,"{att:187,def:36}",h,Southampton,0,0.78697399999999995134913888250594027340412139892578125,0.396799999999999986055598810708033852279186248779296875,l,-0.62906600000000001404742988597718067467212677001953125,1.4160399999999999653965687684831209480762481689453125,2.17720000000000002415845301584340631961822509765625,5,2,1,0,2019-20
2020-01-21 19:30:00,1,1.1306000000000000493827201353269629180431365966796875,8,"{att:188,def:24}",0,"{att:180,def:40}",a,Southampton,3,1.1306000000000000493827201353269629180431365966796875,1.7599999999999997868371792719699442386627197265625,w,0.45601100000000005518785428648698143661022186279296875,0.67458899999999999419486584883998148143291473388671875,0.67458899999999999419486584883998148143291473388671875,9,2,0,0,2019-20
2020-02-01 15:00:00,0,0.71629799999999999027266994744422845542430877685546875,7,"{att:137,def:22}",4,"{att:293,def:23}",a,Southampton,0,0.71629799999999999027266994744422845542430877685546875,0.060500000000000005162537064506977912969887256622314453125,l,-3.0032019999999999271267370204441249370574951171875,3.719500000000000028421709430404007434844970703125,3.719500000000000028421709430404007434844970703125,8,0,1,0,2019-20
2020-02-15 12:30:00,0,0.69402500000000000301980662698042578995227813720703125,6,"{att:248,def:25}",2,"{att:134,def:18}",h,Southampton,0,0.69402500000000000301980662698042578995227813720703125,1.10510000000000019326762412674725055694580078125,l,-0.198674000000000017251977624255232512950897216796875,0.89269900000000002027178425123565830290317535400390625,0.89269900000000002027178425123565830290317535400390625,2,1,1,0,2019-20
2020-02-22 15:00:00,1,3.02925999999999984169107847264967858791351318359375,7,"{att:148,def:25}",0,"{att:232,def:31}",h,Southampton,3,3.02925999999999984169107847264967858791351318359375,2.78300000000000036237679523765109479427337646484375,w,2.556909999999999794084715176722966134548187255859375,0.472349999999999992095212064668885432183742523193359375,0.472349999999999992095212064668885432183742523193359375,4,2,0,0,2019-20
2020-02-29 15:00:00,0,0.868573000000000039477754398831166326999664306640625,7,"{att:277,def:19}",3,"{att:100,def:22}",a,Southampton,0,0.868573000000000039477754398831166326999664306640625,0.274899999999999977706721665526856668293476104736328125,l,-1.91824700000000003541344995028339326381683349609375,2.786820000000000074891204349114559590816497802734375,2.786820000000000074891204349114559590816497802734375,5,1,1,0,2019-20
