date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2020-09-21 17:00:00,1,0.80527,17,"{att:247,def:14}",0.849709,0,"{att:89,def:20}",h,Aston Villa,3,1.16009999999999990905052982270717620849609375,w,0.7167296000000001,2,0.0885404,1,0,0,2020-21,0.80527
2020-09-28 17:00:00,1,2.03222,10,"{att:143,def:24}",0.534675,0,"{att:307,def:33}",a,Aston Villa,3,2.46309999999999984510168360429815948009490966796875,w,1.4975450000000001,5,0.534675,3,0,0,2020-21,2.03222
2020-10-04 18:15:00,1,3.07626,7,"{att:119,def:25}",1.65705,2,"{att:365,def:25}",h,Aston Villa,3,2.2568999999999999062083588796667754650115966796875,w,1.41921,18,1.65705,7,0,0,2020-21,3.07626
2020-10-18 18:15:00,1,0.873776,7,"{att:210,def:24}",0.671595,0,"{att:212,def:23}",a,Aston Villa,3,1.5290999999999999037214593045064248144626617431640625,w,0.20218099999999994,4,0.671595,1,0,0,2020-21,0.873776
2020-10-23 19:00:00,0,1.50125,7,"{att:124,def:34}",2.37695,3,"{att:225,def:17}",h,Aston Villa,0,0.8236000000000001097788526749354787170886993408203125,l,-0.8756999999999999,20,2.37695,0,1,0,2020-21,1.50125
2020-11-01 12:00:00,0,2.44855,5,"{att:164,def:22}",1.00333,4,"{att:161,def:23}",h,Aston Villa,0,2.385400000000000186872739504906348884105682373046875,l,0.68405,2,1.00333,3,1,0,2020-21,1.68738
2020-11-08 19:15:00,1,1.98553,16,"{att:169,def:15}",1.39037,0,"{att:331,def:24}",a,Aston Villa,3,1.807399999999999895550217843265272676944732666015625,w,0.5951599999999999,6,1.39037,3,0,0,2020-21,1.98553
2020-11-21 15:00:00,0,1.76514,6,"{att:208,def:17}",1.50038,2,"{att:257,def:14}",h,Aston Villa,0,1.615699999999999914024328973027877509593963623046875,l,0.2647599999999999,4,1.50038,1,1,0,2020-21,1.76514
2020-11-30 20:00:00,0,2.39051,8,"{att:289,def:23}",0.571633,2,"{att:144,def:11}",a,Aston Villa,0,2.6791999999999998038902049302123486995697021484375,l,1.0577070000000002,2,0.571633,1,1,0,2020-21,1.62934
2020-12-12 12:30:00,1,1.26872,5,"{att:166,def:20}",1.1356,0,"{att:162,def:28}",a,Aston Villa,3,1.4945999999999999285904550561099313199520111083984375,w,-0.6280479999999999,6,1.1356,1,0,0,2020-21,0.507552
