date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2020-09-14 19:15:00,1,1.27062,6,"{att:271,def:29}",1.44281,1,"{att:292,def:23}",a,Chelsea,3,1.2080999999999999516830939683131873607635498046875,w,-0.9333539999999999,3,1.44281,3,0,0,2020-21,0.509456
2020-09-20 15:30:00,0,0.904183,1,"{att:366,def:32}",2.25211,2,"{att:414,def:11}",h,Chelsea,0,0.3666000000000000369482222595252096652984619140625,l,-2.109096,13,2.25211,0,1,0,2020-21,0.143014
2020-09-26 16:30:00,0,2.36046,12,"{att:449,def:11}",0.911185,3,"{att:113,def:25}",a,Chelsea,1,2.42170000000000040785153032629750669002532958984375,d,1.4492749999999996,3,0.911185,3,0,1,2020-21,2.36046
2020-10-03 11:30:00,1,2.51433,5,"{att:440,def:17}",0.103249,0,"{att:138,def:31}",h,Chelsea,3,2.9262999999999994571453498792834579944610595703125,w,0.888747,2,0.103249,4,0,0,2020-21,0.991996
2020-10-17 14:00:00,0,1.98708,11,"{att:336,def:23}",1.42348,3,"{att:251,def:23}",h,Chelsea,1,1.8385000000000000230926389122032560408115386962890625,d,0.5635999999999999,5,1.42348,3,0,1,2020-21,1.98708
2020-10-24 16:30:00,0,0.219906,1,"{att:375,def:17}",0.648427,0,"{att:323,def:22}",a,Chelsea,1,0.79149999999999998134825318629737012088298797607421875,d,-0.428521,6,0.648427,0,0,1,2020-21,0.219906
2020-10-31 15:00:00,1,1.23077,12,"{att:440,def:26}",0.407341,0,"{att:206,def:23}",a,Chelsea,3,2.106700000000000017053025658242404460906982421875,w,0.823429,1,0.407341,3,0,0,2020-21,1.23077
2020-11-07 17:30:00,1,2.87622,14,"{att:470,def:16}",0.743967,1,"{att:145,def:10}",h,Chelsea,3,2.716699999999999892708046900224871933460235595703125,w,2.132253,5,0.743967,4,0,0,2020-21,2.87622
2020-11-21 12:30:00,1,1.81923,8,"{att:443,def:15}",0.368286,0,"{att:124,def:17}",a,Chelsea,3,2.49429999999999996163069226895458996295928955078125,w,1.4509439999999998,3,0.368286,2,0,0,2020-21,1.81923
2020-11-29 16:30:00,0,0.974755,4,"{att:388,def:12}",0.22689,0,"{att:237,def:24}",h,Chelsea,1,2.01790000000000002700062395888380706310272216796875,d,0.747865,4,0.22689,0,0,1,2020-21,0.974755
