date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2022-08-06 14:00:00,1,1.617199999999999970867747833835892379283905029296875,12,"{att:342,def:22}",1,"{att:171,def:30}",h,Spurs,3,1.617199999999999970867747833835892379283905029296875,2.321499999999999896971303314785473048686981201171875,w,1.230653999999999914649606580496765673160552978515625,0.386546000000000000706990022081299684941768646240234375,0.386546000000000000706990022081299684941768646240234375,7,4,0,0,2022-23
2022-08-14 15:30:00,0,1.5870800000000000462563320979825221002101898193359375,2,"{att:193,def:29}",2,"{att:258,def:21}",a,Spurs,1,1.5870800000000000462563320979825221002101898193359375,1.190700000000000091660012913052923977375030517578125,d,-0.25236999999999998323119143606163561344146728515625,1.8394500000000000294875235340441577136516571044921875,1.8394500000000000294875235340441577136516571044921875,12,2,0,1,2022-23
2022-08-20 11:30:00,1,1.4660800000000000498090457767830230295658111572265625,8,"{att:289,def:14}",0,"{att:232,def:20}",h,Spurs,3,1.4660800000000000498090457767830230295658111572265625,2.03549999999999986499688020558096468448638916015625,w,0.779957000000000011397105481592006981372833251953125,0.6861230000000000384119402951910160481929779052734375,0.6861230000000000384119402951910160481929779052734375,6,1,0,0,2022-23
2022-08-28 15:30:00,1,1.68355999999999994543031789362430572509765625,6,"{att:282,def:29}",0,"{att:272,def:18}",a,Spurs,3,2.44472999999999984765963745303452014923095703125,2.497500000000000053290705182007513940334320068359375,w,0.8821909999999999474340484084677882492542266845703125,0.8013689999999999979962694851565174758434295654296875,0.8013689999999999979962694851565174758434295654296875,11,2,0,0,2022-23
2022-08-31 18:45:00,0,0.7232849999999999557331875621457584202289581298828125,6,"{att:452,def:16}",1,"{att:189,def:10}",a,Spurs,1,0.7232849999999999557331875621457584202289581298828125,0.72430000000000005488942633746773935854434967041015625,d,-0.79938500000000001222133505507372319698333740234375,1.5226699999999999679545226172194816172122955322265625,1.5226699999999999679545226172194816172122955322265625,3,1,0,1,2022-23
2022-09-03 14:00:00,1,2.67823000000000011056044968427158892154693603515625,16,"{att:292,def:18}",1,"{att:229,def:19}",h,Spurs,3,2.67823000000000011056044968427158892154693603515625,2.80290000000000016910917111090384423732757568359375,w,2.29667400000000032633806767989881336688995361328125,0.3815560000000000062669869294040836393833160400390625,0.3815560000000000062669869294040836393833160400390625,1,2,0,0,2022-23
2022-09-17 16:30:00,1,1.9861899999999999000266370785539038479328155517578125,6,"{att:308,def:18}",2,"{att:297,def:14}",h,Spurs,3,1.9861899999999999000266370785539038479328155517578125,1.650700000000000056132876125047914683818817138671875,w,1.1528639999999998888569052724051289260387420654296875,0.833326000000000011169731806148774921894073486328125,1.594489999999999962909669193322770297527313232421875,10,6,0,0,2022-23
2022-10-01 11:30:00,0,0.74152600000000001845279484768980182707309722900390625,2,"{att:187,def:18}",3,"{att:240,def:13}",a,Spurs,0,1.50269999999999992468247000942938029766082763671875,0.66069999999999995399235785953351296484470367431640625,l,-1.742504000000000274894773610867559909820556640625,2.484030000000000182325265996041707694530487060546875,2.484030000000000182325265996041707694530487060546875,12,1,1,0,2022-23
2022-10-08 16:30:00,1,0.7716410000000000213304929275182075798511505126953125,6,"{att:301,def:21}",0,"{att:340,def:24}",a,Spurs,3,0.7716410000000000213304929275182075798511505126953125,1.2318000000000000060396132539608515799045562744140625,w,-0.12809399999999993013943822006694972515106201171875,0.8997349999999999514699311475851573050022125244140625,0.8997349999999999514699311475851573050022125244140625,15,1,0,0,2022-23
2022-10-15 16:30:00,1,1.73292000000000001591615728102624416351318359375,8,"{att:351,def:14}",0,"{att:250,def:20}",h,Spurs,3,2.494089999999999918145476840436458587646484375,2.659400000000000208189021577709354460239410400390625,w,1.1728810000000000623998630544519983232021331787109375,0.5600389999999999535162942265742458403110504150390625,0.5600389999999999535162942265742458403110504150390625,0,2,0,0,2022-23
2022-10-19 19:15:00,0,0.6585259999999999447339860125794075429439544677734375,7,"{att:313,def:17}",2,"{att:257,def:14}",a,Spurs,0,0.6585259999999999447339860125794075429439544677734375,0.590100000000000068922645368729718029499053955078125,l,-1.0512040000000000272706301984726451337337493896484375,1.709729999999999972004616211052052676677703857421875,1.709729999999999972004616211052052676677703857421875,10,0,1,0,2022-23
2022-10-23 15:30:00,0,1.565129999999999910187398199923336505889892578125,7,"{att:271,def:18}",2,"{att:204,def:24}",h,Spurs,0,1.565129999999999910187398199923336505889892578125,1.6868000000000000770938868299708701670169830322265625,l,0.435729999999999950688334138249047100543975830078125,1.129399999999999959499064061674289405345916748046875,1.129399999999999959499064061674289405345916748046875,11,1,1,0,2022-23
2022-10-29 14:00:00,1,2.194599999999999884181534071103669703006744384765625,10,"{att:329,def:16}",2,"{att:184,def:10}",a,Spurs,3,2.194599999999999884181534071103669703006744384765625,2.293200000000000127187149701057933270931243896484375,w,1.307066999999999978854248183779418468475341796875,0.88753300000000001634958834983990527689456939697265625,0.88753300000000001634958834983990527689456939697265625,3,3,0,0,2022-23
2022-11-06 16:30:00,0,1.8173600000000000864730509420041926205158233642578125,4,"{att:290,def:17}",2,"{att:371,def:24}",h,Spurs,0,1.8173600000000000864730509420041926205158233642578125,1.6047000000000000152766688188421539962291717529296875,l,0.3518800000000001926281356645631603896617889404296875,1.465479999999999893844915277441032230854034423828125,1.465479999999999893844915277441032230854034423828125,7,1,1,0,2022-23
2022-11-12 15:00:00,1,2.580459999999999975983655531308613717555999755859375,7,"{att:323,def:15}",3,"{att:184,def:11}",h,Spurs,3,2.580459999999999975983655531308613717555999755859375,1.940399999999999902655645200866274535655975341796875,w,0.86315000000000008384404281969182193279266357421875,1.717309999999999892139612711616791784763336181640625,1.717309999999999892139612711616791784763336181640625,6,4,0,0,2022-23
2022-12-26 12:30:00,0,0.88378699999999998926369926266488619148731231689453125,5,"{att:278,def:24}",2,"{att:141,def:16}",a,Spurs,1,0.88378699999999998926369926266488619148731231689453125,0.39239999999999997104538351777591742575168609619140625,d,-1.3688430000000000319460013997741043567657470703125,2.252629999999999910187398199923336505889892578125,2.252629999999999910187398199923336505889892578125,7,2,0,1,2022-23
2023-01-01 14:00:00,0,0.5693829999999999724735744166537187993526458740234375,6,"{att:311,def:18}",2,"{att:226,def:22}",h,Spurs,0,0.5693829999999999724735744166537187993526458740234375,0.7211000000000000742517158869304694235324859619140625,l,-0.6479470000000000506901187691255472600460052490234375,1.217330000000000023163693185779266059398651123046875,1.217330000000000023163693185779266059398651123046875,7,0,1,0,2022-23
2023-01-04 20:00:00,1,1.66514000000000006451728040701709687709808349609375,9,"{att:354,def:24}",0,"{att:242,def:17}",a,Spurs,3,1.66514000000000006451728040701709687709808349609375,2.1028999999999999914734871708787977695465087890625,w,0.877615000000000033963942769332788884639739990234375,0.787525000000000030553337637684307992458343505859375,0.787525000000000030553337637684307992458343505859375,8,4,0,0,2022-23
2023-01-15 16:30:00,0,1.7103200000000000624567064733128063380718231201171875,8,"{att:253,def:22}",2,"{att:220,def:13}",h,Spurs,0,1.7103200000000000624567064733128063380718231201171875,1.128099999999999880628820392303168773651123046875,l,-0.3320000000000000728306304154102690517902374267578125,2.042320000000000135287336888723075389862060546875,2.042320000000000135287336888723075389862060546875,8,0,1,0,2022-23
2023-01-19 19:00:00,0,1.164989999999999970015096550923772156238555908203125,8,"{att:265,def:21}",4,"{att:333,def:17}",a,Spurs,0,1.164989999999999970015096550923772156238555908203125,0.57889999999999997015720509807579219341278076171875,l,-1.176670000000000104733999251038767397403717041015625,2.34166000000000007474909580196253955364227294921875,2.34166000000000007474909580196253955364227294921875,11,2,1,0,2022-23
2023-01-23 20:00:00,1,0.9938050000000000494537744089029729366302490234375,7,"{att:269,def:29}",0,"{att:272,def:21}",a,Spurs,3,0.9938050000000000494537744089029729366302490234375,1.236099999999999976552089719916693866252899169921875,w,-0.0995850000000000346034312315168790519237518310546875,1.0933900000000000840572056404198519885540008544921875,1.0933900000000000840572056404198519885540008544921875,7,1,0,0,2022-23
