date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2022-08-06 11:30:00,0,0.50704700000000002546585164964199066162109375,4,"{att:114,def:18}",2,"{att:351,def:19}",h,Fulham,1,1.268219999999999902939862295170314610004425048828125,0.580799999999999982946974341757595539093017578125,d,-1.834062999999999998834709913353435695171356201171875,2.341110000000000024300561562995426356792449951171875,2.341110000000000024300561562995426356792449951171875,11,2,0,1,2022-23
2022-08-13 14:00:00,0,0.32696599999999997887556446585222147405147552490234375,2,"{att:176,def:15}",0,"{att:309,def:21}",a,Fulham,1,1.088130000000000041637804315541870892047882080078125,1.4798000000000002263078613395919091999530792236328125,d,-0.64840900000000001313082975684665143489837646484375,0.97537499999999999200639422269887290894985198974609375,0.97537499999999999200639422269887290894985198974609375,1,0,0,1,2022-23
2022-08-20 14:00:00,1,2.899340000000000028279600883251987397670745849609375,7,"{att:145,def:13}",2,"{att:231,def:24}",h,Fulham,3,2.899340000000000028279600883251987397670745849609375,2.29689999999999994173549566767178475856781005859375,w,1.3058199999999999807442918609012849628925323486328125,1.5935200000000000475353090223507024347782135009765625,1.5935200000000000475353090223507024347782135009765625,8,3,0,0,2022-23
2022-08-27 16:30:00,0,0.9260070000000000245421460931538604199886322021484375,1,"{att:103,def:19}",2,"{att:327,def:22}",a,Fulham,0,0.9260070000000000245421460931538604199886322021484375,0.3971999999999999975131004248396493494510650634765625,l,-1.5482630000000001668780669206171296536922454833984375,2.474270000000000191420213013770990073680877685546875,2.474270000000000191420213013770990073680877685546875,17,1,1,0,2022-23
2022-08-30 18:30:00,1,1.0709299999999999375432935266871936619281768798828125,7,"{att:198,def:30}",1,"{att:310,def:22}",h,Fulham,3,1.0709299999999999375432935266871936619281768798828125,0.76749999999999996003197111349436454474925994873046875,w,0.0785139999999999727009480920969508588314056396484375,0.992415999999999964842345434590242803096771240234375,1.75358999999999998209432305884547531604766845703125,4,2,0,0,2022-23
2022-09-03 14:00:00,0,0.3815560000000000062669869294040836393833160400390625,1,"{att:229,def:19}",2,"{att:292,def:18}",a,Fulham,0,0.3815560000000000062669869294040836393833160400390625,0.1250999999999999889865875957184471189975738525390625,l,-2.29667400000000032633806767989881336688995361328125,2.67823000000000011056044968427158892154693603515625,2.67823000000000011056044968427158892154693603515625,16,1,1,0,2022-23
2022-09-16 19:00:00,1,1.3495999999999999108268866621074266731739044189453125,2,"{att:306,def:19}",2,"{att:218,def:18}",a,Fulham,3,1.3495999999999999108268866621074266731739044189453125,1.305400000000000115818465928896330296993255615234375,w,-0.0658100000000001461586407458526082336902618408203125,1.415410000000000056985527407960034906864166259765625,1.415410000000000056985527407960034906864166259765625,2,3,0,0,2022-23
2022-10-01 14:00:00,0,0.68370100000000000317612602884764783084392547607421875,5,"{att:147,def:18}",4,"{att:354,def:11}",h,Fulham,0,0.68370100000000000317612602884764783084392547607421875,0.00830000000000000008604228440844963188283145427703857421875,l,-3.98827899999999946345496937283314764499664306640625,4.6719799999999995776533978641964495182037353515625,4.6719799999999995776533978641964495182037353515625,17,1,1,0,2022-23
2022-10-09 13:00:00,0,0.54984800000000000341771055900608189404010772705078125,5,"{att:277,def:9}",3,"{att:269,def:15}",a,Fulham,0,0.54984800000000000341771055900608189404010772705078125,0.061800000000000000766053886991358012892305850982666015625,l,-2.125742000000000242465603150776587426662445068359375,2.675590000000000134861011247267015278339385986328125,3.436760000000000037090330806677229702472686767578125,7,1,1,0,2022-23
2022-10-15 14:00:00,0,0.8562060000000000226094698518863879144191741943359375,8,"{att:299,def:20}",2,"{att:132,def:16}",h,Fulham,1,1.6173800000000000398614474761416204273700714111328125,1.3505000000000000337507799486047588288784027099609375,d,-0.772083999999999992525090419803746044635772705078125,1.6282900000000000151345602716901339590549468994140625,1.6282900000000000151345602716901339590549468994140625,4,2,0,1,2022-23
2022-10-20 18:30:00,1,2.130830000000000001847411112976260483264923095703125,8,"{att:279,def:15}",0,"{att:169,def:15}",h,Fulham,3,2.891999999999999904076730672386474907398223876953125,2.72970000000000023732127374387346208095550537109375,w,1.419343000000000021287860363372601568698883056640625,0.7114869999999999805595507496036589145660400390625,0.7114869999999999805595507496036589145660400390625,2,3,0,0,2022-23
2022-10-23 13:00:00,1,2.475119999999999986783905114862136542797088623046875,3,"{att:181,def:30}",2,"{att:279,def:19}",a,Fulham,3,2.475119999999999986783905114862136542797088623046875,1.73970000000000002415845301584340631961822509765625,w,0.5112799999999999567279473922098986804485321044921875,1.9638400000000000300559577226522378623485565185546875,1.9638400000000000300559577226522378623485565185546875,8,3,0,0,2022-23
2022-10-29 16:30:00,0,1.76438000000000005940137270954437553882598876953125,11,"{att:249,def:11}",0,"{att:223,def:20}",h,Fulham,1,1.76438000000000005940137270954437553882598876953125,1.792499999999999982236431605997495353221893310546875,d,0.5727200000000001178790398626006208360195159912109375,1.1916599999999999415223328469437547028064727783203125,1.1916599999999999415223328469437547028064727783203125,2,0,0,1,2022-23
2022-11-05 15:00:00,0,0.0827148000000000049869441909322631545364856719970703125,1,"{att:193,def:16}",2,"{att:461,def:13}",a,Fulham,0,0.84388399999999996747845898426021449267864227294921875,0.288700000000000012168044349891715683043003082275390625,l,-1.549435200000000012465761756175197660923004150390625,1.6321499999999999896971303314785473048686981201171875,2.39332000000000011397105481592006981372833251953125,11,1,1,0,2022-23
2022-11-13 16:30:00,0,1.7021800000000000263611354966997168958187103271484375,6,"{att:245,def:12}",2,"{att:249,def:21}",h,Fulham,0,1.7021800000000000263611354966997168958187103271484375,0.40000000000000002220446049250313080847263336181640625,l,-1.6744600000000000594724269831203855574131011962890625,3.3766400000000000858335624798201024532318115234375,3.3766400000000000858335624798201024532318115234375,6,1,1,0,2022-23
2022-12-26 15:00:00,1,2.699269999999999836148845133720897138118743896484375,13,"{att:326,def:18}",0,"{att:243,def:28}",a,Fulham,3,2.699269999999999836148845133720897138118743896484375,2.7766000000000001790567694115452468395233154296875,w,2.277515999999999873892875257297419011592864990234375,0.421754000000000017767121107681305147707462310791015625,0.421754000000000017767121107681305147707462310791015625,2,3,0,0,2022-23
2022-12-31 15:00:00,1,0.731881000000000003780087354243732988834381103515625,6,"{att:299,def:22}",1,"{att:158,def:21}",h,Fulham,3,1.4930499999999999882760448599583469331264495849609375,2.12619999999999986783905114862136542797088623046875,w,0.03317000000000003279154725532862357795238494873046875,0.69871099999999997098854009891510941088199615478515625,0.69871099999999997098854009891510941088199615478515625,2,2,0,0,2022-23
2023-01-03 19:45:00,1,1.3349299999999999499777914024889469146728515625,4,"{att:175,def:28}",0,"{att:335,def:22}",a,Fulham,3,1.3349299999999999499777914024889469146728515625,1.270799999999999929656269159750081598758697509765625,w,-0.11728000000000005087485988042317330837249755859375,1.45221000000000000085265128291212022304534912109375,1.45221000000000000085265128291212022304534912109375,6,1,0,0,2022-23
2023-01-12 19:00:00,1,0.7112659999999999538289330303086899220943450927734375,2,"{att:227,def:26}",1,"{att:321,def:22}",h,Fulham,3,0.7112659999999999538289330303086899220943450927734375,0.299899999999999999911182158029987476766109466552734375,w,-1.6878439999999998999413719502626918256282806396484375,2.399109999999999853770304980571381747722625732421875,2.399109999999999853770304980571381747722625732421875,7,2,0,0,2022-23
2023-01-15 14:00:00,0,0.22870299999999998963318148526013828814029693603515625,3,"{att:148,def:24}",1,"{att:221,def:15}",a,Fulham,0,0.98987199999999997412913899097475223243236541748046875,0.627499999999999946709294817992486059665679931640625,l,-1.733856999999999981554310579667799174785614013671875,1.9625600000000000822097945274435915052890777587890625,1.9625600000000000822097945274435915052890777587890625,13,0,1,0,2022-23
2023-01-23 20:00:00,0,1.0933900000000000840572056404198519885540008544921875,7,"{att:272,def:21}",1,"{att:269,def:29}",h,Fulham,0,1.0933900000000000840572056404198519885540008544921875,1.426299999999999901234559729346074163913726806640625,l,0.0995850000000000346034312315168790519237518310546875,0.9938050000000000494537744089029729366302490234375,0.9938050000000000494537744089029729366302490234375,7,0,1,0,2022-23
2023-02-03 20:00:00,0,0.493340999999999973990583157501532696187496185302734375,5,"{att:141,def:33}",0,"{att:434,def:22}",a,Fulham,1,0.493340999999999973990583157501532696187496185302734375,0.59179999999999999271693695845897309482097625732421875,d,-0.921368999999999882533074924140237271785736083984375,1.414709999999999912034809312899596989154815673828125,1.414709999999999912034809312899596989154815673828125,5,0,0,1,2022-23
2023-02-11 15:00:00,1,1.6970400000000001039524022417026571929454803466796875,6,"{att:229,def:20}",0,"{att:258,def:23}",h,Fulham,3,1.6970400000000001039524022417026571929454803466796875,2.19770000000000020889956431346945464611053466796875,w,1.010216000000000224900986722786910831928253173828125,0.68682399999999999007371798143140040338039398193359375,0.68682399999999999007371798143140040338039398193359375,6,2,0,0,2022-23
2023-02-18 15:00:00,1,0.2242139999999999966373565030153258703649044036865234375,0,"{att:186,def:30}",0,"{att:375,def:17}",a,Fulham,3,0.2242139999999999966373565030153258703649044036865234375,0.08959999999999999908961711980737163685262203216552734375,w,-2.48953600000000019321078070788644254207611083984375,2.71375000000000010658141036401502788066864013671875,2.71375000000000010658141036401502788066864013671875,10,1,0,0,2022-23
2023-02-24 20:00:00,0,0.9131329999999999724735744166537187993526458740234375,6,"{att:251,def:29}",1,"{att:256,def:27}",h,Fulham,1,0.9131329999999999724735744166537187993526458740234375,1.2561999999999999833022457096376456320285797119140625,d,-0.08396400000000003860378683384624309837818145751953125,0.99709700000000001107736125049996189773082733154296875,0.99709700000000001107736125049996189773082733154296875,6,1,0,1,2022-23
2023-03-06 20:00:00,0,1.675310000000000076880724009242840111255645751953125,3,"{att:236,def:38}",3,"{att:104,def:23}",a,Fulham,0,1.675310000000000076880724009242840111255645751953125,0.818000000000000060396132539608515799045562744140625,l,-0.007099999999999884181534071103669703006744384765625,1.68240999999999996106225808034650981426239013671875,2.44357999999999986329157763975672423839569091796875,7,2,1,0,2022-23
2023-03-12 14:00:00,0,0.6183199999999999807442918609012849628925323486328125,5,"{att:254,def:23}",3,"{att:341,def:20}",h,Fulham,0,0.6183199999999999807442918609012849628925323486328125,0.2017000000000000181632486828675610013306140899658203125,l,-2.02522999999999964160224408260546624660491943359375,2.643549999999999844391140868538059294223785400390625,2.643549999999999844391140868538059294223785400390625,20,0,1,0,2022-23
2023-04-01 14:00:00,0,0.60104900000000005544364967136061750352382659912109375,6,"{att:289,def:24}",2,"{att:183,def:26}",a,Fulham,0,0.60104900000000005544364967136061750352382659912109375,0.07320000000000000117683640610266593284904956817626953125,l,-2.5394909999999999428155206260271370410919189453125,3.140540000000000109281472759903408586978912353515625,3.140540000000000109281472759903408586978912353515625,10,1,1,0,2022-23
