date,x_g,key_passes,npg,x_g_chain,h_goals,a_team,roster_id,assists,name,season,a_goals,time,position,id,x_a,x_g_buildup,shots,h_team,npx_g,goals
2019-01-01,0.02033100090920925,1,0,0.017351699993014336,0,Tottenham,303103,0,Greg Cunningham,2018,3,90,DL,9404,0.017351699993014336,0.0,1,Cardiff,0.02033100090920925,0
2018-12-29,0.0,0,0,0.03014189936220646,0,Cardiff,291414,0,Greg Cunningham,2018,1,90,DL,9392,0.0,0.03014189936220646,0,Leicester,0.0,0
2018-12-22,0.0,1,0,0.15997399389743805,1,Manchester United,278949,0,Greg Cunningham,2018,5,90,DL,9374,0.058205101639032364,0.15997399389743805,0,Cardiff,0.0,0
2018-11-24,0.0,0,0,0.0,1,Cardiff,277493,0,Greg Cunningham,2018,0,90,DL,9321,0.0,0.0,0,Everton,0.0,0
2018-11-10,0.0,2,0,0.065447598695755,2,Brighton,277092,0,Greg Cunningham,2018,1,90,DL,9307,0.03357879817485809,0.065447598695755,0,Cardiff,0.0,0
2018-09-30,0.0464479997754097,1,0,0.16040700674057007,1,Burnley,260377,0,Greg Cunningham,2018,2,90,DL,9265,0.11395899951457977,0.0,1,Cardiff,0.0464479997754097,0
2018-09-22,0.0,0,0,0.0,0,Manchester City,260129,0,Greg Cunningham,2018,5,90,DL,9252,0.0,0.0,0,Cardiff,0.0,0
