date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2018-08-11 17:00:00,0,0.45504000000000000003552713678800500929355621337890625,2,"{att:235,def:27}",2,"{att:228,def:16}",a,Brighton,0,0.45504000000000000003552713678800500929355621337890625,0.5538000000000000699884594723698683083057403564453125,l,-0.96868000000000009652723065300961025059223175048828125,1.4237200000000000965627577897976152598857879638671875,1.4237200000000000965627577897976152598857879638671875,8,0,1,0,2018-19
2018-08-19 18:00:00,1,0.87554900000000002169286972275585867464542388916015625,2,"{att:131,def:14}",2,"{att:397,def:36}",h,Brighton,3,1.636719999999999952677853798377327620983123779296875,1.4086999999999998411936985576176084578037261962890625,w,0.0709260000000000445652403868734836578369140625,0.80462299999999997712762933588237501680850982666015625,1.5657900000000000151345602716901339590549468994140625,5,3,0,0,2018-19
2018-08-25 19:30:00,0,0.53561599999999998100719267313252203166484832763671875,2,"{att:174,def:26}",1,"{att:432,def:22}",a,Brighton,0,0.53561599999999998100719267313252203166484832763671875,0.448099999999999998312461002569762058556079864501953125,l,-1.2785039999999998627799868700094521045684814453125,1.81411999999999995480948200565762817859649658203125,1.81411999999999995480948200565762817859649658203125,13,0,1,0,2018-19
2018-09-01 14:00:00,0,1.1598200000000000731148475097143091261386871337890625,3,"{att:191,def:14}",2,"{att:333,def:29}",h,Brighton,1,2.682160000000000099618091553566046059131622314453125,2.215899999999999980815346134477294981479644775390625,d,-0.355729999999999879634060562239028513431549072265625,1.5155499999999999527489080719533376395702362060546875,1.5155499999999999527489080719533376395702362060546875,3,2,0,1,2018-19
2018-09-17 19:00:00,0,1.2097700000000000120081722343456931412220001220703125,7,"{att:243,def:26}",2,"{att:272,def:17}",a,Brighton,1,1.9709399999999999142374917937559075653553009033203125,1.1590000000000000301980662698042578995227813720703125,d,-0.2242699999999999693756080887396819889545440673828125,1.434039999999999981383780323085375130176544189453125,2.195209999999999883613099882495589554309844970703125,6,2,0,1,2018-19
2018-09-22 16:30:00,0,0.81717399999999995596766666494659148156642913818359375,2,"{att:151,def:33}",2,"{att:400,def:24}",h,Brighton,0,0.81717399999999995596766666494659148156642913818359375,0.43899999999999994582111639829236082732677459716796875,l,-0.53824600000000011323919579808716662228107452392578125,1.355420000000000069206862463033758103847503662109375,2.116550000000000153477230924181640148162841796875,4,1,1,0,2018-19
2018-09-29 14:00:00,0,0.230229999999999990212273814904619939625263214111328125,0,"{att:115,def:19}",2,"{att:330,def:10}",a,Brighton,0,0.230229999999999990212273814904619939625263214111328125,0.0647999999999999964916952421845053322613239288330078125,l,-2.67673999999999967513986121048219501972198486328125,2.906969999999999831885588719160296022891998291015625,2.906969999999999831885588719160296022891998291015625,21,0,1,0,2018-19
2018-10-05 19:00:00,1,1.0256600000000000161293201017542742192745208740234375,2,"{att:133,def:15}",0,"{att:272,def:21}",h,Brighton,3,1.0256600000000000161293201017542742192745208740234375,1.0284999999999999698019337301957421004772186279296875,w,-0.410860000000000002984279490192420780658721923828125,1.4365200000000000191135995919466949999332427978515625,1.4365200000000000191135995919466949999332427978515625,15,1,0,0,2018-19
2018-10-20 14:00:00,1,0.67579800000000000981259518084698356688022613525390625,6,"{att:93,def:22}",0,"{att:245,def:23}",a,Brighton,3,0.67579800000000000981259518084698356688022613525390625,0.61590000000000000301980662698042578995227813720703125,w,-1.035892000000000034987124308827333152294158935546875,1.71168999999999993377741702715866267681121826171875,1.71168999999999993377741702715866267681121826171875,6,1,0,0,2018-19
2018-10-27 14:00:00,1,1.0133700000000001040234565152786672115325927734375,6,"{att:199,def:36}",0,"{att:253,def:16}",h,Brighton,3,1.0133700000000001040234565152786672115325927734375,1.077599999999999891286961428704671561717987060546875,w,-0.3669000000000000039079850466805510222911834716796875,1.3802700000000001079314415619592182338237762451171875,1.3802700000000001079314415619592182338237762451171875,4,1,0,0,2018-19
