date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2019-08-09 20:00:00,0,0.842407,5,"{att:208,def:35}",2.23456,4,"{att:236,def:11}",a,Norwich,0,0.44050000000000000266453525910037569701671600341796875,l,-1.392153,11,2.23456,1,1,0,2019-20,0.842407
2019-08-17 15:00:00,1,2.09572,9,"{att:350,def:20}",0.920429,1,"{att:195,def:14}",h,Norwich,3,2.23749999999999982236431605997495353221893310546875,w,1.175291,6,0.920429,3,0,0,2019-20,2.09572
2019-08-24 12:30:00,0,1.07904,5,"{att:302,def:22}",1.89428,3,"{att:290,def:29}",h,Norwich,0,0.7872000000000001218580791828571818768978118896484375,l,-0.81524,12,1.89428,2,1,0,2019-20,1.07904
2019-08-31 15:00:00,0,1.1674,5,"{att:298,def:38}",2.20657,2,"{att:236,def:27}",a,Norwich,0,0.657599999999999962341235004714690148830413818359375,l,-1.0391700000000001,12,2.20657,0,1,0,2019-20,1.1674
2019-09-14 16:30:00,1,1.7413,6,"{att:191,def:24}",2.34436,2,"{att:258,def:14}",h,Norwich,3,0.9922999999999999598543354295543394982814788818359375,w,-0.6030599999999999,14,2.34436,3,0,0,2019-20,1.7413
2019-09-21 14:00:00,0,0.801428,9,"{att:292,def:25}",2.39312,2,"{att:149,def:10}",a,Norwich,0,0.33650000000000002131628207280300557613372802734375,l,-1.591692,7,2.39312,0,1,0,2019-20,0.801428
2019-09-28 14:00:00,0,0.712129,10,"{att:294,def:23}",1.80497,2,"{att:164,def:18}",a,Norwich,0,0.52590000000000003410605131648480892181396484375,l,-0.33167100000000005,11,1.0438,0,1,0,2019-20,0.712129
2019-10-05 15:00:00,0,1.84838,13,"{att:220,def:25}",3.67827,5,"{att:145,def:24}",h,Norwich,0,0.40170000000000005702105454474803991615772247314453125,l,-0.9157400000000002,9,2.76412,1,1,0,2019-20,1.84838
2019-10-19 15:00:00,0,0.402873,5,"{att:254,def:20}",0.675554,0,"{att:213,def:18}",a,Norwich,1,0.98850000000000004529709940470638684928417205810546875,d,-0.272681,7,0.675554,0,0,1,2019-20,0.402873
2019-10-27 16:30:00,0,0.8924,6,"{att:247,def:26}",4.51232,3,"{att:225,def:26}",h,Norwich,0,0.0461000000000000020872192862952942959964275360107421875,l,-2.0975800000000002,6,2.98998,1,1,0,2019-20,0.8924
2019-11-02 15:00:00,0,0.455082,5,"{att:216,def:31}",2.65496,2,"{att:289,def:19}",a,Norwich,0,0.177099999999999979660714188867132179439067840576171875,l,-2.199878,15,2.65496,0,1,0,2019-20,0.455082
2019-11-08 20:00:00,0,0.62104,11,"{att:342,def:22}",1.36017,2,"{att:144,def:19}",h,Norwich,0,0.755500000000000060396132539608515799045562744140625,l,-0.7391300000000001,3,1.36017,0,1,0,2019-20,0.62104
2019-11-23 15:00:00,1,1.80849,4,"{att:137,def:23}",0.812693,0,"{att:189,def:23}",a,Norwich,3,2.15120000000000022311041902867145836353302001953125,w,0.9957969999999999,15,0.812693,2,0,0,2019-20,1.80849
2019-12-01 14:00:00,0,0.810596,2,"{att:205,def:26}",1.96157,2,"{att:296,def:12}",h,Norwich,1,0.495499999999999996003197111349436454474925994873046875,d,-0.38984399999999997,10,1.20044,2,0,1,2019-20,0.810596
2019-12-04 19:30:00,0,0.896647,3,"{att:335,def:36}",2.00232,2,"{att:166,def:12}",a,Norwich,0,0.52300000000000002042810365310288034379482269287109375,l,-1.1056730000000001,9,2.00232,1,1,0,2019-20,0.896647
2019-12-08 14:00:00,0,0.585805,7,"{att:278,def:25}",0.712899,2,"{att:198,def:16}",h,Norwich,0,1.151100000000000012079226507921703159809112548828125,l,-0.12709399999999993,2,0.712899,1,1,0,2019-20,0.585805
2019-12-14 15:00:00,0,1.16408,7,"{att:211,def:30}",1.06421,1,"{att:253,def:22}",a,Norwich,1,1.479200000000000070343730840249918401241302490234375,d,0.0998699999999999,5,1.06421,1,0,1,2019-20,1.16408
2019-12-21 15:00:00,0,1.26536,4,"{att:246,def:26}",1.65224,2,"{att:248,def:17}",h,Norwich,0,1.051299999999999901234559729346074163913726806640625,l,-0.3868799999999999,2,1.65224,1,1,0,2019-20,1.26536
2019-12-26 15:00:00,0,1.45005,3,"{att:265,def:23}",0.654194,1,"{att:166,def:18}",a,Norwich,0,2.00649999999999995026200849679298698902130126953125,l,0.795856,4,0.654194,0,1,0,2019-20,1.45005
2019-12-28 17:30:00,0,0.268052,4,"{att:196,def:20}",1.82189,2,"{att:254,def:30}",h,Norwich,1,0.21989999999999998436805981327779591083526611328125,d,-0.792708,11,1.06076,2,0,1,2019-20,0.268052
2020-01-01 17:30:00,0,1.66454,7,"{att:192,def:24}",1.29896,1,"{att:248,def:22}",h,Norwich,1,1.6349000000000000198951966012828052043914794921875,d,0.36558,7,1.29896,1,0,1,2019-20,1.66454
2020-01-11 15:00:00,0,0.275987,4,"{att:225,def:45}",3.13456,4,"{att:302,def:19}",a,Norwich,0,0.03529999999999999804600747665972448885440826416015625,l,-2.097403,17,2.37339,0,1,0,2019-20,0.275987
2020-01-18 15:00:00,1,1.76046,6,"{att:330,def:24}",0.558298,0,"{att:166,def:17}",h,Norwich,3,2.3787000000000002586375558166764676570892333984375,w,0.440994,4,0.558298,1,0,0,2019-20,0.999292
2020-01-22 19:30:00,0,1.42472,11,"{att:280,def:31}",2.22282,2,"{att:242,def:17}",a,Norwich,0,0.6974000000000000198951966012828052043914794921875,l,-1.5592730000000001,7,2.22282,1,1,0,2019-20,0.663547
2020-02-01 15:00:00,0,2.39985,9,"{att:249,def:22}",0.937293,0,"{att:200,def:26}",a,Norwich,1,2.426500000000000323296944770845584571361541748046875,d,1.4625569999999999,2,0.937293,0,0,1,2019-20,2.39985
2020-02-15 17:30:00,0,0.383495,3,"{att:220,def:27}",2.07331,1,"{att:318,def:7}",h,Norwich,0,0.2038000000000000089261931179862585850059986114501953125,l,-1.6898150000000003,13,2.07331,0,1,0,2019-20,0.383495
2020-02-23 14:00:00,0,0.360646,5,"{att:370,def:35}",3.25033,3,"{att:224,def:23}",a,Norwich,0,0.029299999999999999655830862366201472468674182891845703125,l,-2.889684,3,3.25033,0,1,0,2019-20,0.360646
2020-02-28 20:00:00,1,0.591716,5,"{att:173,def:23}",1.42581,0,"{att:229,def:28}",h,Norwich,3,0.68859999999999998987476601541857235133647918701171875,w,-0.834094,10,1.42581,1,0,0,2019-20,0.591716
2020-03-07 15:00:00,0,2.55449,3,"{att:338,def:34}",1.17263,1,"{att:129,def:16}",a,Norwich,0,2.47149999999999980815346134477294981479644775390625,l,1.3818599999999999,10,1.17263,0,1,0,2019-20,2.55449
2020-06-19 17:00:00,0,0.654932,2,"{att:202,def:36}",1.87099,3,"{att:119,def:15}",h,Norwich,0,0.54060000000000008046896482483134604990482330322265625,l,-1.2160579999999999,8,1.87099,0,1,0,2019-20,0.654932
2020-06-24 17:00:00,0,0.382813,2,"{att:252,def:24}",0.654912,1,"{att:310,def:22}",h,Norwich,0,0.98650000000000004352074256530613638460636138916015625,l,-0.27209900000000004,1,0.654912,0,1,0,2019-20,0.382813
2020-07-01 17:00:00,0,0.153871,2,"{att:253,def:22}",1.76496,4,"{att:260,def:12}",a,Norwich,0,0.217499999999999971134201359745929948985576629638671875,l,-1.611089,6,1.76496,0,1,0,2019-20,0.153871
2020-07-04 11:30:00,0,0.545069,9,"{att:352,def:18}",0.903046,1,"{att:255,def:16}",h,Norwich,0,0.921699999999999963762320476234890520572662353515625,l,-0.357977,8,0.903046,0,1,0,2019-20,0.545069
2020-07-07 17:00:00,0,1.13378,7,"{att:292,def:26}",0.725199,2,"{att:171,def:19}",a,Norwich,0,1.7569000000000001282529638046980835497379302978515625,l,0.40858099999999997,6,0.725199,1,1,0,2019-20,1.13378
2020-07-11 11:30:00,0,0.613251,7,"{att:334,def:16}",3.81088,4,"{att:254,def:18}",h,Norwich,0,0.049700000000000001121325254871408105827867984771728515625,l,-3.197629,9,3.81088,0,1,0,2019-20,0.613251
2020-07-14 19:15:00,0,0.0631109,0,"{att:239,def:30}",3.05119,1,"{att:443,def:16}",a,Norwich,0,0.032199999999999999455990717933673295192420482635498046875,l,-2.9880791,9,3.05119,0,1,0,2019-20,0.0631109
2020-07-18 16:30:00,0,0.576602,0,"{att:211,def:31}",1.8233,2,"{att:196,def:8}",h,Norwich,0,0.4863999999999999435118525070720352232456207275390625,l,-1.2466979999999999,17,1.8233,0,1,0,2019-20,0.576602
2020-07-26 15:00:00,0,0.786563,2,"{att:132,def:20}",3.56749,5,"{att:310,def:10}",a,Norwich,0,0.140699999999999991739940696788835339248180389404296875,l,-2.7809269999999997,37,3.56749,0,1,0,2019-20,0.786563
