date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2019-08-10 15:00:00,0,1.08752,9,"{att:167,def:18}",0.909241,3,"{att:143,def:26}",a,Southampton,0,1.5136000000000000564881474929279647767543792724609375,l,0.17827900000000008,0,0.909241,0,1,0,2019-20,1.08752
2019-08-17 15:00:00,0,2.14047,1,"{att:132,def:14}",1.52022,2,"{att:288,def:24}",h,Southampton,0,1.82589999999999985647036737645976245403289794921875,l,0.6202500000000002,6,1.52022,1,1,0,2019-20,2.14047
2019-08-24 15:00:00,1,2.07795,6,"{att:211,def:23}",0.997711,0,"{att:215,def:20}",a,Southampton,3,2.21940000000000026147972675971686840057373046875,w,1.080239,6,0.997711,2,0,0,2019-20,2.07795
2019-08-31 12:30:00,0,0.769616,6,"{att:190,def:14}",1.90356,1,"{att:260,def:39}",h,Southampton,1,0.5768999999999999683808482586755417287349700927734375,d,-1.133944,13,1.90356,1,0,1,2019-20,0.769616
2019-09-14 14:00:00,1,1.57659,7,"{att:263,def:21}",1.88034,0,"{att:218,def:17}",a,Southampton,3,1.166199999999999903366187936626374721527099609375,w,-0.30374999999999996,8,1.88034,1,0,0,2019-20,1.57659
2019-09-20 19:00:00,0,2.18021,6,"{att:287,def:16}",1.29773,3,"{att:143,def:35}",h,Southampton,0,2.02780000000000004689582056016661226749420166015625,l,0.12131000000000003,2,1.29773,1,1,0,2019-20,1.41904
2019-09-28 14:00:00,0,1.16256,8,"{att:254,def:8}",1.19008,2,"{att:209,def:37}",a,Southampton,0,1.308199999999999807442918609012849628925323486328125,l,-0.02751999999999999,7,1.19008,1,1,0,2019-20,1.16256
2019-10-06 14:00:00,0,1.27044,5,"{att:211,def:19}",2.15201,4,"{att:283,def:26}",h,Southampton,0,0.74880000000000002113864638886298052966594696044921875,l,-0.8815700000000002,10,2.15201,1,1,0,2019-20,1.27044
2019-10-19 15:00:00,0,1.37695,5,"{att:220,def:15}",0.887495,1,"{att:289,def:24}",a,Southampton,1,1.7256000000000000227373675443232059478759765625,d,1.250624,3,0.126326,1,0,1,2019-20,1.37695
2019-10-25 20:00:00,0,0.457334,1,"{att:118,def:37}",4.38046,9,"{att:358,def:21}",h,Southampton,0,0.02280000000000000082156503822261583991348743438720703125,l,-3.161966,9,3.6193,0,1,0,2019-20,0.457334
2019-11-02 15:00:00,0,0.893889,2,"{att:83,def:26}",3.36132,2,"{att:213,def:12}",a,Southampton,0,0.1162999999999999867217326254831277765333652496337890625,l,-2.467431,31,3.36132,1,1,0,2019-20,0.893889
2019-11-09 15:00:00,0,0.742281,1,"{att:202,def:31}",2.08883,2,"{att:169,def:17}",h,Southampton,0,0.435400000000000009237055564881302416324615478515625,l,-1.3465490000000002,6,2.08883,1,1,0,2019-20,0.742281
2019-11-23 15:00:00,0,2.60312,10,"{att:144,def:24}",1.60823,2,"{att:257,def:35}",a,Southampton,1,2.077999999999999847233311811578460037708282470703125,d,0.07840999999999987,3,1.60823,2,0,1,2019-20,1.68664
2019-11-30 17:30:00,1,1.9671,8,"{att:284,def:20}",0.504005,1,"{att:136,def:18}",h,Southampton,3,2.62349999999999994315658113919198513031005859375,w,1.463095,5,0.504005,2,0,0,2019-20,1.9671
2019-12-04 19:30:00,1,2.00232,9,"{att:166,def:12}",0.896647,1,"{att:335,def:36}",h,Southampton,3,2.268100000000000004973799150320701301097869873046875,w,1.1056730000000001,3,0.896647,2,0,0,2019-20,2.00232
2019-12-08 14:00:00,0,1.89255,6,"{att:207,def:15}",1.10449,2,"{att:146,def:30}",a,Southampton,0,1.984100000000000196820337805547751486301422119140625,l,0.78806,3,1.10449,1,1,0,2019-20,1.89255
2019-12-14 17:30:00,0,0.805884,7,"{att:239,def:20}",0.90324,1,"{att:139,def:18}",h,Southampton,0,1.2782000000000000028421709430404007434844970703125,l,-0.097356,8,0.90324,0,1,0,2019-20,0.805884
2019-12-21 15:00:00,1,2.63444,5,"{att:167,def:16}",0.921054,1,"{att:216,def:18}",a,Southampton,3,2.52329999999999987636556397774256765842437744140625,w,1.713386,6,0.921054,3,0,0,2019-20,2.63444
2019-12-26 15:00:00,1,0.981321,2,"{att:184,def:36}",0.859973,0,"{att:351,def:28}",a,Southampton,3,1.468900000000000094502183856093324720859527587890625,w,0.12134800000000001,10,0.859973,2,0,0,2019-20,0.981321
2019-12-28 15:00:00,0,1.47937,4,"{att:271,def:14}",0.137837,1,"{att:184,def:34}",h,Southampton,1,2.525399999999999867128508412861265242099761962890625,d,1.341533,2,0.137837,1,0,1,2019-20,1.47937
2020-01-01 15:00:00,1,1.51192,4,"{att:148,def:23}",1.078,0,"{att:255,def:40}",h,Southampton,3,1.7049000000000000820676859802915714681148529052734375,w,0.43391999999999986,4,1.078,1,0,0,2019-20,1.51192
2020-01-11 15:00:00,1,2.40601,3,"{att:120,def:10}",0.780114,1,"{att:255,def:33}",a,Southampton,3,2.517099999999999671018713343073613941669464111328125,w,1.6258960000000002,2,0.780114,2,0,0,2019-20,2.40601
2020-01-18 15:00:00,0,0.786974,2,"{att:199,def:13}",2.1772,3,"{att:187,def:36}",h,Southampton,0,0.396799999999999986055598810708033852279186248779296875,l,-0.629066,5,1.41604,2,1,0,2019-20,0.786974
2020-01-21 19:30:00,1,1.1306,8,"{att:188,def:24}",0.674589,0,"{att:180,def:40}",a,Southampton,3,1.7599999999999997868371792719699442386627197265625,w,0.45601100000000006,9,0.674589,2,0,0,2019-20,1.1306
2020-02-01 15:00:00,0,0.716298,7,"{att:137,def:22}",3.7195,4,"{att:293,def:23}",a,Southampton,0,0.060500000000000005162537064506977912969887256622314453125,l,-3.003202,8,3.7195,0,1,0,2019-20,0.716298
2020-02-15 12:30:00,0,0.694025,6,"{att:248,def:25}",0.892699,2,"{att:134,def:18}",h,Southampton,0,1.10510000000000019326762412674725055694580078125,l,-0.19867400000000002,2,0.892699,1,1,0,2019-20,0.694025
2020-02-22 15:00:00,1,3.02926,7,"{att:148,def:25}",0.47235,0,"{att:232,def:31}",h,Southampton,3,2.78300000000000036237679523765109479427337646484375,w,2.55691,4,0.47235,2,0,0,2019-20,3.02926
2020-02-29 15:00:00,0,0.868573,7,"{att:277,def:19}",2.78682,3,"{att:100,def:22}",a,Southampton,0,0.274899999999999977706721665526856668293476104736328125,l,-1.918247,5,2.78682,1,1,0,2019-20,0.868573
2020-03-07 15:00:00,0,0.348871,4,"{att:115,def:23}",3.06384,1,"{att:263,def:21}",h,Southampton,0,0.056000000000000001165734175856414367444813251495361328125,l,-1.953799,4,2.30267,0,1,0,2019-20,0.348871
2020-06-19 17:00:00,1,1.87099,8,"{att:119,def:15}",0.654932,0,"{att:202,def:36}",a,Southampton,3,2.25509999999999966036057230667211115360260009765625,w,1.2160579999999999,2,0.654932,3,0,0,2019-20,1.87099
2020-06-25 17:00:00,0,0.738305,6,"{att:218,def:24}",2.18595,2,"{att:236,def:30}",h,Southampton,0,0.371499999999999996891375531049561686813831329345703125,l,-1.447645,6,2.18595,0,1,0,2019-20,0.738305
2020-06-28 15:30:00,1,1.3364,5,"{att:207,def:23}",0.365347,1,"{att:194,def:21}",a,Southampton,3,2.221200000000000063238303482648916542530059814453125,w,0.971053,6,0.365347,3,0,0,2019-20,1.3364
2020-07-05 18:00:00,1,0.628765,2,"{att:143,def:21}",3.39575,0,"{att:426,def:28}",h,Southampton,3,0.1116000000000000047517545453956699930131435394287109375,w,-2.766985,23,3.39575,1,0,0,2019-20,0.628765
2020-07-09 17:00:00,0,2.29684,13,"{att:245,def:17}",0.671442,1,"{att:194,def:28}",a,Southampton,1,2.59909999999999996589394868351519107818603515625,d,0.864238,2,0.671442,1,0,1,2019-20,1.53568
2020-07-13 19:00:00,0,1.8051,9,"{att:258,def:19}",1.5033,2,"{att:265,def:30}",a,Southampton,1,1.60409999999999985931253831950016319751739501953125,d,0.30179999999999985,9,1.5033,2,0,1,2019-20,1.8051
2020-07-16 19:15:00,0,2.33745,11,"{att:296,def:15}",0.67264,1,"{att:115,def:21}",h,Southampton,1,2.51419999999999976836306814220733940601348876953125,d,1.6648100000000001,8,0.67264,1,0,1,2019-20,2.33745
2020-07-19 13:00:00,1,2.24527,10,"{att:173,def:27}",0.583117,0,"{att:117,def:17}",a,Southampton,3,2.576200000000000045474735088646411895751953125,w,0.900993,8,0.583117,2,0,0,2019-20,1.48411
2020-07-26 15:00:00,1,1.64306,10,"{att:405,def:23}",1.41051,1,"{att:102,def:15}",h,Southampton,3,1.5176999999999998269828438424156047403812408447265625,w,-0.528623,1,1.41051,3,0,0,2019-20,0.881887
