date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2022-08-06 14:00:00,0,1.10118999999999989114485288155265152454376220703125,9,"{att:325,def:35}",2,"{att:181,def:17}",a,Wolves,0,1.10118999999999989114485288155265152454376220703125,1.52740000000000009094947017729282379150390625,l,0.21201999999999987522869560052640736103057861328125,0.88917000000000001591615728102624416351318359375,0.88917000000000001591615728102624416351318359375,5,1,1,0,2022-23
2022-08-13 14:00:00,0,0.97537499999999999200639422269887290894985198974609375,1,"{att:309,def:21}",0,"{att:176,def:15}",h,Wolves,1,0.97537499999999999200639422269887290894985198974609375,1.1557999999999999385380533567513339221477508544921875,d,0.64840900000000001313082975684665143489837646484375,0.32696599999999997887556446585222147405147552490234375,1.088130000000000041637804315541870892047882080078125,2,0,0,1,2022-23
2022-08-20 11:30:00,0,0.6861230000000000384119402951910160481929779052734375,6,"{att:232,def:20}",1,"{att:289,def:14}",a,Wolves,0,0.6861230000000000384119402951910160481929779052734375,0.7079999999999999626965063725947402417659759521484375,l,-0.779957000000000011397105481592006981372833251953125,1.4660800000000000498090457767830230295658111572265625,1.4660800000000000498090457767830230295658111572265625,8,0,1,0,2022-23
2022-08-28 13:00:00,0,1.1324799999999999311484089048462919890880584716796875,3,"{att:123,def:13}",1,"{att:246,def:13}",h,Wolves,1,1.1324799999999999311484089048462919890880584716796875,0.8057000000000000827782287160516716539859771728515625,d,-0.8011399999999999632649405612028203904628753662109375,1.933619999999999894413349466049112379550933837890625,1.933619999999999894413349466049112379550933837890625,13,1,0,1,2022-23
2022-08-31 18:30:00,0,1.532459999999999933351091385702602565288543701171875,14,"{att:317,def:18}",0,"{att:164,def:24}",a,Wolves,1,1.532459999999999933351091385702602565288543701171875,2.35770000000000035100811146548949182033538818359375,d,1.1704249999999998266275724745355546474456787109375,0.36203499999999999570121644865139387547969818115234375,0.36203499999999999570121644865139387547969818115234375,7,0,0,1,2022-23
2022-09-03 14:00:00,1,1.10038999999999997925215211580507457256317138671875,8,"{att:218,def:29}",0,"{att:178,def:19}",h,Wolves,3,1.10038999999999997925215211580507457256317138671875,1.2716000000000000635935748505289666354656219482421875,w,-0.10799000000000003041122909053228795528411865234375,1.2083800000000000096633812063373625278472900390625,1.2083800000000000096633812063373625278472900390625,12,1,0,0,2022-23
2022-09-17 11:30:00,0,0.31099500000000002142286348316702060401439666748046875,4,"{att:301,def:21}",3,"{att:419,def:23}",h,Wolves,0,0.31099500000000002142286348316702060401439666748046875,0.408899999999999985700327442827983759343624114990234375,l,-1.11320499999999977802644934854470193386077880859375,1.42419999999999991047161529422737658023834228515625,1.42419999999999991047161529422737658023834228515625,8,0,1,0,2022-23
2022-10-01 16:30:00,0,0.57598800000000005550049309022142551839351654052734375,10,"{att:278,def:13}",2,"{att:202,def:10}",a,Wolves,0,0.57598800000000005550049309022142551839351654052734375,0.93889999999999995683452880257391370832920074462890625,l,-0.46335199999999987507948162601678632199764251708984375,1.0393399999999999305799747162382118403911590576171875,1.0393399999999999305799747162382118403911590576171875,4,0,1,0,2022-23
2022-10-08 14:00:00,0,0.74844900000000003092992528763716109097003936767578125,4,"{att:271,def:24}",3,"{att:313,def:8}",a,Wolves,0,0.74844900000000003092992528763716109097003936767578125,0.364699999999999968647301784585579298436641693115234375,l,-1.682471000000000049823256631498225033283233642578125,2.430919999999999969730879456619732081890106201171875,2.430919999999999969730879456619732081890106201171875,11,0,1,0,2022-23
2022-10-15 14:00:00,1,0.462511999999999978694376068233395926654338836669921875,5,"{att:240,def:25}",0,"{att:168,def:16}",h,Wolves,3,1.2236800000000001009681227515102364122867584228515625,1.289699999999999846522769075818359851837158203125,w,-0.02393100000000003557687477950821630656719207763671875,0.486443000000000014271250847741612233221530914306640625,1.2476100000000001077893330148071981966495513916015625,3,1,0,0,2022-23
