date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2022-08-06 14:00:00,0,0.235825,2,"{att:152,def:25}",1.8591,2,"{att:200,def:15}",a,Nott'm Forest,0,0.2540999999999999925393012745189480483531951904296875,l,-1.623275,24,1.8591,0,1,0,2022-23,0.235825
2022-08-14 13:00:00,1,1.9717,4,"{att:123,def:15}",2.08634,0,"{att:173,def:16}",h,Nott'm Forest,3,1.297800000000000064659388954169116914272308349609375,w,0.64653,7,1.32517,1,0,0,2022-23,1.9717
2022-08-20 14:00:00,0,0.918315,1,"{att:242,def:13}",1.43408,1,"{att:221,def:14}",a,Nott'm Forest,1,0.95389999999999997015720509807579219341278076171875,d,-0.515765,8,1.43408,1,0,1,2022-23,0.918315
2022-08-28 15:30:00,0,0.801369,11,"{att:272,def:18}",2.44473,2,"{att:282,def:29}",h,Nott'm Forest,0,0.364200000000000023714363805993343703448772430419921875,l,-0.882191,6,1.68356,0,1,0,2022-23,0.801369
2022-08-31 18:30:00,0,0.729752,1,"{att:147,def:23}",3.83759,6,"{att:464,def:10}",a,Nott'm Forest,0,0.0806999999999999939603867460391484200954437255859375,l,-3.107838,13,3.83759,0,1,0,2022-23,0.729752
2022-09-03 14:00:00,0,1.32895,6,"{att:251,def:16}",0.905041,3,"{att:232,def:17}",h,Nott'm Forest,0,1.769800000000000039790393202565610408782958984375,l,-0.33726199999999995,10,0.905041,2,1,0,2022-23,0.567779
2022-09-16 19:00:00,0,1.41541,2,"{att:218,def:18}",1.3496,3,"{att:306,def:19}",h,Nott'm Forest,0,1.41340000000000021174173525650985538959503173828125,l,0.06581000000000015,2,1.3496,2,1,0,2022-23,1.41541
2022-10-03 19:00:00,0,1.22169,4,"{att:291,def:29}",1.2497,4,"{att:280,def:13}",a,Nott'm Forest,0,1.3449999999999999733546474089962430298328399658203125,l,-0.02801000000000009,7,1.2497,0,1,0,2022-23,1.22169
2022-10-10 19:00:00,0,0.221346,0,"{att:157,def:22}",0.657187,1,"{att:278,def:11}",h,Nott'm Forest,1,0.78770000000000006679101716144941747188568115234375,d,-0.435841,9,0.657187,1,0,1,2022-23,0.221346
2022-10-15 14:00:00,0,1.24761,3,"{att:168,def:16}",1.22368,1,"{att:240,def:25}",a,Nott'm Forest,0,1.332300000000000039790393202565610408782958984375,l,0.023931000000000036,5,0.462512,0,1,0,2022-23,0.486443
2022-10-18 18:30:00,0,0.195003,1,"{att:132,def:17}",2.10188,0,"{att:320,def:16}",a,Nott'm Forest,1,0.1504999999999999948929740867242799140512943267822265625,d,-1.906877,15,2.10188,0,0,1,2022-23,0.195003
2022-10-22 11:30:00,1,2.50163,6,"{att:109,def:20}",2.19752,0,"{att:372,def:15}",h,Nott'm Forest,3,1.608499999999999818811602381174452602863311767578125,w,0.3041100000000001,13,2.19752,1,0,0,2022-23,2.50163
2022-10-30 14:00:00,0,0.206127,2,"{att:148,def:19}",3.00699,5,"{att:315,def:12}",a,Nott'm Forest,0,0.0544000000000000039079850466805510222911834716796875,l,-2.800863,21,3.00699,0,1,0,2022-23,0.206127
2022-11-05 15:00:00,0,1.29696,10,"{att:187,def:14}",1.2204,2,"{att:276,def:17}",h,Nott'm Forest,1,1.361499999999999932498440102790482342243194580078125,d,0.837726,6,0.459234,2,0,1,2022-23,1.29696
2022-11-12 15:00:00,1,1.23752,4,"{att:164,def:20}",1.14552,0,"{att:384,def:15}",h,Nott'm Forest,3,1.400300000000000100186525742174126207828521728515625,w,0.853164,3,0.384356,1,0,0,2022-23,1.23752
2022-12-27 20:00:00,0,0.477076,2,"{att:131,def:23}",2.13668,3,"{att:333,def:8}",a,Nott'm Forest,0,0.294899999999999995470290059529361315071582794189453125,l,-1.659604,22,2.13668,0,1,0,2022-23,0.477076
