date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2022-08-06 11:30:00,0,1.26822,4,"{att:114,def:18}",2.34111,2,"{att:351,def:19}",h,Fulham,1,0.580799999999999982946974341757595539093017578125,d,-1.834063,11,2.34111,2,0,1,2022-23,0.507047
2022-08-13 14:00:00,0,1.08813,2,"{att:176,def:15}",0.975375,0,"{att:309,def:21}",a,Fulham,1,1.4798000000000002263078613395919091999530792236328125,d,-0.648409,1,0.975375,0,0,1,2022-23,0.326966
2022-08-20 14:00:00,1,2.89934,7,"{att:145,def:13}",1.59352,2,"{att:231,def:24}",h,Fulham,3,2.29689999999999994173549566767178475856781005859375,w,1.30582,8,1.59352,3,0,0,2022-23,2.89934
2022-08-27 16:30:00,0,0.926007,1,"{att:103,def:19}",2.47427,2,"{att:327,def:22}",a,Fulham,0,0.3971999999999999975131004248396493494510650634765625,l,-1.5482630000000002,17,2.47427,1,1,0,2022-23,0.926007
2022-08-30 18:30:00,1,1.07093,7,"{att:198,def:30}",1.75359,1,"{att:310,def:22}",h,Fulham,3,0.76749999999999996003197111349436454474925994873046875,w,0.07851399999999997,4,0.992416,2,0,0,2022-23,1.07093
2022-09-03 14:00:00,0,0.381556,1,"{att:229,def:19}",2.67823,2,"{att:292,def:18}",a,Fulham,0,0.1250999999999999889865875957184471189975738525390625,l,-2.2966740000000003,16,2.67823,1,1,0,2022-23,0.381556
2022-09-16 19:00:00,1,1.3496,2,"{att:306,def:19}",1.41541,2,"{att:218,def:18}",a,Fulham,3,1.305400000000000115818465928896330296993255615234375,w,-0.06581000000000015,2,1.41541,3,0,0,2022-23,1.3496
2022-10-01 14:00:00,0,0.683701,5,"{att:147,def:18}",4.67198,4,"{att:354,def:11}",h,Fulham,0,0.00830000000000000008604228440844963188283145427703857421875,l,-3.9882789999999995,17,4.67198,1,1,0,2022-23,0.683701
2022-10-09 13:00:00,0,0.549848,5,"{att:277,def:9}",3.43676,3,"{att:269,def:15}",a,Fulham,0,0.061800000000000000766053886991358012892305850982666015625,l,-2.1257420000000002,7,2.67559,1,1,0,2022-23,0.549848
2022-10-15 14:00:00,0,1.61738,8,"{att:299,def:20}",1.62829,2,"{att:132,def:16}",h,Fulham,1,1.3505000000000000337507799486047588288784027099609375,d,-0.772084,4,1.62829,2,0,1,2022-23,0.856206
2022-10-20 18:30:00,1,2.892,8,"{att:279,def:15}",0.711487,0,"{att:169,def:15}",h,Fulham,3,2.72970000000000023732127374387346208095550537109375,w,1.419343,2,0.711487,3,0,0,2022-23,2.13083
2022-10-23 13:00:00,1,2.47512,3,"{att:181,def:30}",1.96384,2,"{att:279,def:19}",a,Fulham,3,1.73970000000000002415845301584340631961822509765625,w,0.51128,8,1.96384,3,0,0,2022-23,2.47512
2022-10-29 16:30:00,0,1.76438,11,"{att:249,def:11}",1.19166,0,"{att:223,def:20}",h,Fulham,1,1.792499999999999982236431605997495353221893310546875,d,0.5727200000000001,2,1.19166,0,0,1,2022-23,1.76438
2022-11-05 15:00:00,0,0.843884,1,"{att:193,def:16}",2.39332,2,"{att:461,def:13}",a,Fulham,0,0.288700000000000012168044349891715683043003082275390625,l,-1.5494352,11,1.63215,1,1,0,2022-23,0.0827148
2022-11-13 16:30:00,0,1.70218,6,"{att:245,def:12}",3.37664,2,"{att:249,def:21}",h,Fulham,0,0.40000000000000002220446049250313080847263336181640625,l,-1.67446,6,3.37664,1,1,0,2022-23,1.70218
2022-12-26 15:00:00,1,2.69927,13,"{att:326,def:18}",0.421754,0,"{att:243,def:28}",a,Fulham,3,2.7766000000000001790567694115452468395233154296875,w,2.277516,2,0.421754,3,0,0,2022-23,2.69927
2022-12-31 15:00:00,1,1.49305,6,"{att:299,def:22}",0.698711,1,"{att:158,def:21}",h,Fulham,3,2.12619999999999986783905114862136542797088623046875,w,0.03317000000000003,2,0.698711,2,0,0,2022-23,0.731881
2023-01-03 19:45:00,1,1.33493,4,"{att:175,def:28}",1.45221,0,"{att:335,def:22}",a,Fulham,3,1.270799999999999929656269159750081598758697509765625,w,-0.11728000000000005,6,1.45221,1,0,0,2022-23,1.33493
2023-01-12 19:00:00,1,0.711266,2,"{att:227,def:26}",2.39911,1,"{att:321,def:22}",h,Fulham,3,0.299899999999999999911182158029987476766109466552734375,w,-1.687844,7,2.39911,2,0,0,2022-23,0.711266
2023-01-15 14:00:00,0,0.989872,3,"{att:148,def:24}",1.96256,1,"{att:221,def:15}",a,Fulham,0,0.627499999999999946709294817992486059665679931640625,l,-1.733857,13,1.96256,0,1,0,2022-23,0.228703
2023-01-23 20:00:00,0,1.09339,7,"{att:272,def:21}",0.993805,1,"{att:269,def:29}",h,Fulham,0,1.426299999999999901234559729346074163913726806640625,l,0.09958500000000003,7,0.993805,0,1,0,2022-23,1.09339
2023-02-03 20:00:00,0,0.493341,5,"{att:141,def:33}",1.41471,0,"{att:434,def:22}",a,Fulham,1,0.59179999999999999271693695845897309482097625732421875,d,-0.9213689999999999,5,1.41471,0,0,1,2022-23,0.493341
2023-02-11 15:00:00,1,1.69704,6,"{att:229,def:20}",0.686824,0,"{att:258,def:23}",h,Fulham,3,2.19770000000000020889956431346945464611053466796875,w,1.0102160000000002,6,0.686824,2,0,0,2022-23,1.69704
2023-02-18 15:00:00,1,0.224214,0,"{att:186,def:30}",2.71375,0,"{att:375,def:17}",a,Fulham,3,0.08959999999999999908961711980737163685262203216552734375,w,-2.489536,10,2.71375,1,0,0,2022-23,0.224214
2023-02-24 20:00:00,0,0.913133,6,"{att:251,def:29}",0.997097,1,"{att:256,def:27}",h,Fulham,1,1.2561999999999999833022457096376456320285797119140625,d,-0.08396400000000004,6,0.997097,1,0,1,2022-23,0.913133
2023-03-06 20:00:00,0,1.67531,3,"{att:236,def:38}",2.44358,3,"{att:104,def:23}",a,Fulham,0,0.818000000000000060396132539608515799045562744140625,l,-0.007099999999999884,7,1.68241,2,1,0,2022-23,1.67531
2023-03-12 14:00:00,0,0.61832,5,"{att:254,def:23}",2.64355,3,"{att:341,def:20}",h,Fulham,0,0.2017000000000000181632486828675610013306140899658203125,l,-2.0252299999999996,20,2.64355,0,1,0,2022-23,0.61832
2023-04-01 14:00:00,0,0.601049,6,"{att:289,def:24}",3.14054,2,"{att:183,def:26}",a,Fulham,0,0.07320000000000000117683640610266593284904956817626953125,l,-2.539491,10,3.14054,1,1,0,2022-23,0.601049
2023-04-08 14:00:00,0,0.456524,9,"{att:315,def:19}",1.23261,1,"{att:77,def:18}",h,Fulham,0,0.6348000000000000309086090055643580853939056396484375,l,-0.776086,4,1.23261,0,1,0,2022-23,0.456524
2023-04-15 14:00:00,1,1.92209,8,"{att:217,def:16}",2.24262,1,"{att:202,def:15}",a,Fulham,3,1.1410000000000000142108547152020037174224853515625,w,-0.32053,5,2.24262,3,0,0,2022-23,1.92209
2023-04-22 11:30:00,1,1.43763,1,"{att:202,def:32}",1.07482,1,"{att:207,def:17}",h,Fulham,3,1.67870000000000008100187187665142118930816650390625,w,0.36280999999999985,4,1.07482,2,0,0,2022-23,1.43763
2023-04-25 18:45:00,0,0.079864,1,"{att:245,def:16}",0.839159,1,"{att:260,def:32}",a,Fulham,0,0.51119999999999998774313780813827179372310638427734375,l,-0.7592949999999999,7,0.839159,0,1,0,2022-23,0.079864
2023-04-30 13:00:00,0,0.431813,2,"{att:224,def:24}",2.32338,2,"{att:398,def:21}",h,Fulham,0,0.1532999999999999918287585387588478624820709228515625,l,-1.130397,11,1.56221,1,1,0,2022-23,0.431813
2023-05-03 19:00:00,0,0.740125,4,"{att:279,def:28}",1.67372,1,"{att:341,def:12}",a,Fulham,0,0.58239999999999991775467833576840348541736602783203125,l,-0.17242599999999997,10,0.912551,0,1,0,2022-23,0.740125
2023-05-08 14:00:00,1,1.75276,10,"{att:298,def:28}",2.92566,3,"{att:197,def:27}",h,Fulham,3,0.61599999999999999200639422269887290894985198974609375,w,0.4366000000000001,4,1.31616,5,0,0,2022-23,1.75276
2023-05-13 14:00:00,1,1.27085,11,"{att:345,def:27}",0.149649,0,"{att:181,def:23}",a,Fulham,3,2.434299999999999908339987086947076022624969482421875,w,1.1212010000000001,0,0.149649,2,0,0,2022-23,1.27085
2023-05-20 14:00:00,0,1.95519,12,"{att:179,def:15}",1.70785,2,"{att:201,def:22}",h,Fulham,1,1.5603000000000000202504679691628552973270416259765625,d,-0.51383,10,1.70785,2,0,1,2022-23,1.19402
