date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2018-08-10 22:00:00,1,1.5137,3,"{att:298,def:26}",1.73813,1,"{att:285,def:18}",h,Man Utd,3,1.17110000000000002984279490192420780658721923828125,w,-0.9855999999999999,10,1.73813,2,0,0,2018-19,0.75253
2018-08-19 18:00:00,0,1.56579,5,"{att:397,def:36}",1.63672,3,"{att:131,def:14}",a,Man Utd,0,1.2439999999999999946709294817992486059665679931640625,l,-0.07092600000000004,2,0.875549,2,1,0,2018-19,0.804623
2018-08-27 22:00:00,0,1.40321,7,"{att:269,def:32}",1.80811,3,"{att:198,def:21}",h,Man Utd,0,1.0505999999999999783284465593169443309307098388671875,l,-0.40490000000000004,6,1.80811,0,1,0,2018-19,1.40321
2018-09-02 15:00:00,1,2.90359,13,"{att:294,def:14}",1.09923,0,"{att:215,def:20}",a,Man Utd,3,2.531199999999999672439798814593814313411712646484375,w,1.04319,2,1.09923,2,0,0,2018-19,2.14242
2018-09-15 16:30:00,1,1.64902,6,"{att:281,def:22}",1.17523,1,"{att:181,def:18}",a,Man Utd,3,1.799200000000000354560825144289992749691009521484375,w,0.47378999999999993,7,1.17523,2,0,0,2018-19,1.64902
2018-09-22 14:00:00,0,0.62283,12,"{att:393,def:22}",1.1185,1,"{att:199,def:12}",h,Man Utd,1,0.848899999999999987920773492078296840190887451171875,d,-0.49567000000000005,7,1.1185,1,0,1,2018-19,0.62283
2018-09-29 11:30:00,0,0.865739,2,"{att:248,def:19}",1.3029,3,"{att:238,def:21}",a,Man Utd,0,0.91349999999999997868371792719699442386627197265625,l,-0.4371609999999999,9,1.3029,1,1,0,2018-19,0.865739
2018-10-06 16:30:00,1,2.40631,12,"{att:336,def:25}",1.55962,2,"{att:85,def:17}",h,Man Utd,3,1.9687999999999998834709913353435695171356201171875,w,0.8466899999999999,5,1.55962,3,0,0,2018-19,2.40631
2018-10-20 11:30:00,0,1.11454,4,"{att:199,def:21}",2.21163,2,"{att:336,def:29}",a,Man Utd,1,0.56139999999999989910293152206577360630035400390625,d,-1.09709,9,2.21163,2,0,1,2018-19,1.11454
2018-10-28 15:00:00,1,2.51393,5,"{att:268,def:25}",1.67348,1,"{att:239,def:27}",h,Man Utd,3,2.031700000000000283506551568279974162578582763671875,w,0.732822,6,0.912308,2,0,0,2018-19,1.64513
2018-11-03 12:30:00,1,3.29249,15,"{att:241,def:16}",1.928,1,"{att:213,def:22}",a,Man Utd,3,2.2522000000000002017941369558684527873992919921875,w,1.36449,14,1.928,2,0,0,2018-19,3.29249
2018-11-11 16:30:00,0,0.97089,5,"{att:240,def:19}",2.02764,3,"{att:384,def:19}",a,Man Utd,0,0.53300000000000002930988785010413266718387603759765625,l,-1.8179189999999998,16,2.02764,1,1,0,2018-19,0.209721
2018-11-24 15:00:00,0,1.34245,12,"{att:262,def:15}",1.05292,0,"{att:140,def:27}",h,Man Utd,1,1.59759999999999990905052982270717620849609375,d,0.28952999999999984,4,1.05292,0,0,1,2018-19,1.34245
2018-12-01 17:30:00,0,0.904803,5,"{att:352,def:29}",0.623954,2,"{att:151,def:19}",a,Man Utd,1,1.5921999999999998376409848788171075284481048583984375,d,0.280849,6,0.623954,2,0,1,2018-19,0.904803
2018-12-05 20:00:00,0,1.33679,4,"{att:254,def:14}",1.73226,2,"{att:300,def:39}",h,Man Utd,1,1.0185999999999999499067371289129368960857391357421875,d,-0.39547,10,1.73226,2,0,1,2018-19,1.33679
2018-12-08 15:00:00,1,3.15444,10,"{att:375,def:23}",1.23251,1,"{att:182,def:29}",h,Man Utd,3,2.5693000000000001392663762089796364307403564453125,w,2.6830950000000002,5,0.471345,4,0,0,2018-19,3.15444
2018-12-16 16:00:00,0,0.658049,2,"{att:146,def:17}",2.60435,3,"{att:246,def:17}",a,Man Utd,0,0.24090000000000000301980662698042578995227813720703125,l,-1.946301,12,2.60435,1,1,0,2018-19,0.658049
2018-12-22 17:30:00,1,2.72523,10,"{att:365,def:18}",1.27173,1,"{att:87,def:21}",a,Man Utd,3,2.3910000000000000142108547152020037174224853515625,w,1.453494,1,0.510566,5,0,0,2018-19,1.96406
2018-12-26 15:00:00,1,1.79848,9,"{att:334,def:23}",1.40594,1,"{att:167,def:24}",h,Man Utd,3,1.6607000000000000650146603220491670072078704833984375,w,0.3925400000000001,5,1.40594,3,0,0,2018-19,1.79848
2018-12-30 16:30:00,1,3.41874,10,"{att:458,def:12}",0.705549,1,"{att:211,def:19}",h,Man Utd,3,2.877800000000000135713662530179135501384735107421875,w,2.713191,3,0.705549,4,0,0,2018-19,3.41874
2019-01-02 20:00:00,1,2.6754,10,"{att:431,def:24}",0.691878,0,"{att:182,def:17}",a,Man Utd,3,2.653300000000000213873363463790155947208404541015625,w,1.9835219999999998,6,0.691878,2,0,0,2018-19,2.6754
