date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2018-08-11 17:00:00,1,2.60022,12,"{att:269,def:17}",1.50693,0,"{att:107,def:19}",h,Bournemouth,3,2.2423000000000001818989403545856475830078125,w,0.33211999999999997,5,1.50693,2,0,0,2018-19,1.83905
2018-08-18 17:00:00,1,1.69077,10,"{att:176,def:26}",1.10275,1,"{att:262,def:17}",a,Bournemouth,3,1.823300000000000142819089887780137360095977783203125,w,1.3491110000000002,9,0.341659,2,0,0,2018-19,1.69077
2018-08-25 17:00:00,0,2.5887,11,"{att:208,def:22}",0.543665,2,"{att:187,def:20}",h,Bournemouth,1,2.7217000000000002302158463862724602222442626953125,d,1.283865,4,0.543665,2,0,1,2018-19,1.82753
2018-09-01 14:00:00,0,0.950959,3,"{att:115,def:14}",1.16408,2,"{att:361,def:17}",a,Bournemouth,0,1.2144000000000001460165321987005881965160369873046875,l,-0.213121,15,1.16408,0,1,0,2018-19,0.950959
2018-09-15 14:00:00,1,2.22726,6,"{att:196,def:28}",1.82502,2,"{att:203,def:12}",h,Bournemouth,3,1.692299999999999915445414444548077881336212158203125,w,0.40222999999999987,8,1.06386,4,0,0,2018-19,1.46609
2018-09-22 14:00:00,0,0.976413,10,"{att:330,def:32}",2.29417,4,"{att:156,def:9}",a,Bournemouth,0,0.439199999999999979305442820987082086503505706787109375,l,-1.3177569999999998,10,2.29417,0,1,0,2018-19,0.976413
2018-10-01 19:00:00,1,1.97143,4,"{att:234,def:18}",0.385841,1,"{att:301,def:20}",h,Bournemouth,3,2.637899999999999689492824472836218774318695068359375,w,0.8244189999999999,11,0.385841,2,0,0,2018-19,1.21026
2018-10-06 14:00:00,1,3.28471,5,"{att:241,def:21}",1.06613,0,"{att:199,def:13}",a,Bournemouth,3,2.76959999999999961772800816106610000133514404296875,w,1.45741,6,1.06613,4,0,0,2018-19,2.52354
2018-10-20 14:00:00,0,0.840403,4,"{att:269,def:27}",0.589633,0,"{att:154,def:11}",h,Bournemouth,1,1.58800000000000007815970093361102044582366943359375,d,0.25077000000000005,4,0.589633,0,0,1,2018-19,0.840403
2018-10-27 14:00:00,1,2.10555,12,"{att:275,def:17}",0.383833,0,"{att:318,def:10}",a,Bournemouth,3,2.688199999999999700861508244997821748256683349609375,w,0.960557,1,0.383833,3,0,0,2018-19,1.34439
2018-11-03 12:30:00,0,1.928,14,"{att:213,def:22}",3.29249,2,"{att:241,def:16}",h,Bournemouth,0,0.586300000000000043343106881366111338138580322265625,l,-1.36449,15,3.29249,1,1,0,2018-19,1.928
2018-11-10 15:00:00,0,1.91687,5,"{att:289,def:19}",2.57545,2,"{att:138,def:22}",a,Bournemouth,0,0.907200000000000006394884621840901672840118408203125,l,-0.6585799999999999,4,2.57545,1,1,0,2018-19,1.91687
2018-11-25 13:30:00,0,0.650884,6,"{att:202,def:22}",1.71044,2,"{att:296,def:15}",h,Bournemouth,0,0.54079999999999994741983755375258624553680419921875,l,-1.059556,16,1.71044,1,1,0,2018-19,0.650884
2018-12-01 15:00:00,0,0.715009,6,"{att:149,def:24}",2.83557,3,"{att:472,def:7}",a,Bournemouth,0,0.167499999999999982236431605997495353221893310546875,l,-2.1205610000000004,10,2.83557,1,1,0,2018-19,0.715009
2018-12-04 19:45:00,1,1.07393,3,"{att:148,def:30}",1.5631,1,"{att:273,def:16}",h,Bournemouth,3,1.028399999999999980815346134477294981479644775390625,w,-0.4891699999999999,9,1.5631,2,0,0,2018-19,1.07393
2018-12-08 12:30:00,0,0.279142,4,"{att:227,def:21}",1.80619,4,"{att:329,def:24}",h,Bournemouth,0,0.15610000000000001652011860642232932150363922119140625,l,-1.527048,9,1.80619,0,1,0,2018-19,0.279142
2018-12-15 15:00:00,0,0.52685,4,"{att:396,def:26}",2.02223,2,"{att:220,def:11}",a,Bournemouth,0,0.294399999999999995026200849679298698902130126953125,l,-1.49538,3,2.02223,0,1,0,2018-19,0.52685
2018-12-22 15:00:00,1,0.892502,10,"{att:305,def:29}",0.825478,0,"{att:197,def:19}",h,Bournemouth,3,1.38680000000000003268496584496460855007171630859375,w,0.06702399999999997,6,0.825478,2,0,0,2018-19,0.892502
2018-12-26 15:00:00,0,1.21736,9,"{att:265,def:15}",2.23457,5,"{att:424,def:25}",a,Bournemouth,0,0.60819999999999996287414205653476528823375701904296875,l,-1.0172100000000002,8,2.23457,0,1,0,2018-19,1.21736
2018-12-30 16:30:00,0,0.705549,3,"{att:211,def:19}",3.41874,4,"{att:458,def:12}",a,Bournemouth,0,0.0788000000000000089261931179862585850059986114501953125,l,-2.713191,10,3.41874,1,1,0,2018-19,0.705549
2019-01-02 19:45:00,0,2.84828,9,"{att:265,def:15}",0.977046,3,"{att:192,def:17}",h,Bournemouth,1,2.55900000000000016342482922482304275035858154296875,d,1.8712339999999998,9,0.977046,3,0,1,2018-19,2.84828
2019-01-13 14:15:00,0,1.52828,8,"{att:171,def:28}",1.7814,2,"{att:200,def:18}",a,Bournemouth,0,1.164800000000000057553961596568115055561065673828125,l,-0.25312,6,1.7814,0,1,0,2018-19,1.52828
2019-01-19 15:00:00,1,1.24835,3,"{att:195,def:17}",0.971813,0,"{att:317,def:20}",h,Bournemouth,3,1.5864000000000000323296944770845584571361541748046875,w,0.27653700000000003,6,0.971813,2,0,0,2018-19,1.24835
2019-01-30 19:45:00,1,2.15094,10,"{att:201,def:21}",0.718873,0,"{att:330,def:16}",h,Bournemouth,3,2.418900000000000272137867796118371188640594482421875,w,1.432067,13,0.718873,4,0,0,2018-19,2.15094
2019-02-02 17:30:00,0,0.35199,9,"{att:318,def:22}",2.53093,2,"{att:83,def:18}",a,Bournemouth,0,0.12009999999999998454569549721782095730304718017578125,l,-1.41778,5,1.76977,0,1,0,2018-19,0.35199
2019-02-09 15:00:00,0,0.390995,5,"{att:206,def:29}",2.53003,3,"{att:401,def:11}",a,Bournemouth,0,0.182999999999999996003197111349436454474925994873046875,l,-2.139035,17,2.53003,0,1,0,2018-19,0.390995
