date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2018-08-11 17:00:00,0,0.396115,2,"{att:190,def:15}",2.31427,3,"{att:381,def:33}",h,Huddersfield,0,0.1653000000000000024868995751603506505489349365234375,l,-1.156985,4,1.5531,0,1,0,2018-19,0.396115
2018-08-19 15:30:00,0,0.663731,4,"{att:101,def:11}",4.60356,6,"{att:317,def:9}",a,Huddersfield,0,0.0258000000000000000166533453693773481063544750213623046875,l,-3.939829,17,4.60356,1,1,0,2018-19,0.663731
2018-08-25 17:00:00,0,0.203453,1,"{att:195,def:23}",1.06351,0,"{att:106,def:12}",h,Huddersfield,1,0.5018000000000000238031816479633562266826629638671875,d,-0.860057,5,1.06351,0,0,1,2018-19,0.203453
2018-09-01 14:00:00,0,0.660035,1,"{att:179,def:21}",0.616013,1,"{att:271,def:29}",a,Huddersfield,1,1.37159999999999993036681189551018178462982177734375,d,0.044022000000000006,2,0.616013,1,0,1,2018-19,0.660035
2018-09-15 14:00:00,0,0.87744,5,"{att:271,def:17}",0.746631,1,"{att:225,def:19}",h,Huddersfield,0,1.4471999999999998198774164848146028816699981689453125,l,0.13080899999999995,2,0.746631,0,1,0,2018-19,0.87744
2018-09-22 14:00:00,0,0.688176,2,"{att:181,def:26}",1.80404,3,"{att:336,def:19}",a,Huddersfield,0,0.53920000000000001261213355974177829921245574951171875,l,-1.1158640000000002,2,1.80404,1,1,0,2018-19,0.688176
2018-09-29 14:00:00,0,0.339245,3,"{att:214,def:15}",2.33733,2,"{att:215,def:35}",h,Huddersfield,0,0.13810000000000000053290705182007513940334320068359375,l,-1.236915,1,1.57616,0,1,0,2018-19,0.339245
2018-10-06 14:00:00,0,1.02549,1,"{att:332,def:23}",0.353128,1,"{att:109,def:17}",a,Huddersfield,1,1.98130000000000006110667527536861598491668701171875,d,0.672362,1,0.353128,1,0,1,2018-19,1.02549
2018-10-20 16:30:00,0,0.638341,0,"{att:341,def:18}",0.663819,1,"{att:330,def:24}",h,Huddersfield,0,1.258999999999999896971303314785473048686981201171875,l,-0.025478,10,0.663819,0,1,0,2018-19,0.638341
2018-10-27 14:00:00,0,0.479655,6,"{att:295,def:25}",2.29622,3,"{att:242,def:30}",a,Huddersfield,0,0.233300000000000007371880883511039428412914276123046875,l,-1.816565,6,2.29622,0,1,0,2018-19,0.479655
2018-11-05 20:00:00,1,0.51433,4,"{att:153,def:15}",0.354166,0,"{att:235,def:49}",h,Huddersfield,3,1.4379999999999999449329379785922355949878692626953125,w,0.16016399999999997,1,0.354166,1,0,0,2018-19,0.51433
2018-11-10 15:00:00,0,1.17524,4,"{att:147,def:17}",1.44113,1,"{att:263,def:26}",h,Huddersfield,1,1.102300000000000057553961596568115055561065673828125,d,-0.26588999999999996,5,1.44113,1,0,1,2018-19,1.17524
2018-11-25 16:00:00,1,0.627281,5,"{att:302,def:20}",0.701036,0,"{att:241,def:29}",a,Huddersfield,3,1.2535000000000000586197757002082653343677520751953125,w,-0.07375500000000001,5,0.701036,2,0,0,2018-19,0.627281
2018-12-01 15:00:00,0,0.558083,0,"{att:104,def:14}",1.67998,2,"{att:334,def:20}",h,Huddersfield,0,0.46420000000000005702105454474803991615772247314453125,l,-1.1218970000000001,6,1.67998,1,1,0,2018-19,0.558083
2018-12-04 19:45:00,0,1.5631,9,"{att:273,def:16}",1.07393,2,"{att:148,def:30}",a,Huddersfield,0,1.704299999999999926103555480949580669403076171875,l,0.4891699999999999,3,1.07393,1,1,0,2018-19,1.5631
2018-12-08 15:00:00,0,0.308361,2,"{att:134,def:24}",2.02156,1,"{att:308,def:29}",a,Huddersfield,0,0.22870000000000001438849039914202876389026641845703125,l,-1.713199,8,2.02156,0,1,0,2018-19,0.308361
2018-12-15 15:00:00,0,0.671382,7,"{att:300,def:16}",0.931041,1,"{att:101,def:24}",h,Huddersfield,0,1.03089999999999992752464095246978104114532470703125,l,-0.259659,3,0.931041,0,1,0,2018-19,0.671382
2018-12-22 15:00:00,0,1.0038,8,"{att:287,def:19}",2.60172,3,"{att:139,def:33}",h,Huddersfield,0,0.3667000000000000259348098552436567842960357666015625,l,-0.8367499999999999,6,1.84055,1,1,0,2018-19,1.0038
2018-12-26 15:00:00,0,1.40594,5,"{att:167,def:24}",1.79848,3,"{att:334,def:23}",a,Huddersfield,0,1.0528999999999999470645661858725361526012420654296875,l,-0.3925400000000001,9,1.79848,1,1,0,2018-19,1.40594
2018-12-29 15:00:00,0,0.276791,5,"{att:348,def:19}",1.72386,1,"{att:193,def:12}",a,Huddersfield,0,0.265500000000000013766765505351941101253032684326171875,l,-0.685902,5,0.962693,0,1,0,2018-19,0.276791
2019-01-02 19:45:00,0,0.621818,1,"{att:159,def:23}",2.66309,2,"{att:247,def:13}",h,Huddersfield,0,0.214100000000000012523315717771765775978565216064453125,l,-2.041272,7,2.66309,1,1,0,2018-19,0.621818
2019-01-12 15:00:00,0,0.39468,7,"{att:182,def:26}",0.124558,0,"{att:105,def:21}",a,Huddersfield,1,1.531099999999999905497816143906675279140472412109375,d,0.270122,0,0.124558,0,0,1,2018-19,0.39468
2019-01-20 13:30:00,0,0.764264,1,"{att:167,def:18}",2.01376,3,"{att:382,def:18}",h,Huddersfield,0,0.4454000000000000181188397618825547397136688232421875,l,-1.249496,13,2.01376,0,1,0,2018-19,0.764264
2019-01-29 19:45:00,0,0.73078,2,"{att:281,def:28}",1.05995,1,"{att:206,def:21}",h,Huddersfield,0,0.98240000000000005098144129078718833625316619873046875,l,-0.32916999999999996,3,1.05995,0,1,0,2018-19,0.73078
2019-02-02 15:00:00,0,0.260391,1,"{att:251,def:33}",2.94236,5,"{att:410,def:19}",a,Huddersfield,0,0.0647999999999999964916952421845053322613239288330078125,l,-1.920799,19,2.18119,0,1,0,2018-19,0.260391
2019-02-09 15:00:00,0,1.96816,6,"{att:219,def:22}",1.46751,2,"{att:238,def:55}",h,Huddersfield,0,1.768400000000000193978166862507350742816925048828125,l,0.5006499999999998,10,1.46751,1,1,0,2018-19,1.96816
2019-02-23 15:00:00,0,0.133934,2,"{att:285,def:23}",3.03313,2,"{att:318,def:8}",a,Huddersfield,0,0.05680000000000000326405569239796022884547710418701171875,l,-2.899196,14,3.03313,0,1,0,2018-19,0.133934
2019-02-26 19:45:00,1,1.46224,6,"{att:239,def:16}",0.573166,0,"{att:212,def:26}",h,Huddersfield,3,2.1837999999999997413624441833235323429107666015625,w,0.889074,1,0.573166,1,0,0,2018-19,1.46224
2019-03-02 15:00:00,0,0.2014,1,"{att:242,def:22}",1.39896,1,"{att:254,def:17}",a,Huddersfield,0,0.320099999999999995647925743469386361539363861083984375,l,-1.19756,5,1.39896,0,1,0,2018-19,0.2014
2019-03-09 15:00:00,0,0.339087,7,"{att:222,def:17}",2.16389,2,"{att:176,def:28}",h,Huddersfield,0,0.130500000000000004884981308350688777863979339599609375,l,-1.8248029999999997,13,2.16389,0,1,0,2018-19,0.339087
2019-03-16 15:00:00,0,1.66909,1,"{att:164,def:24}",1.88114,4,"{att:307,def:22}",a,Huddersfield,0,1.222399999999999931077354631270281970500946044921875,l,0.54904,16,1.12005,3,1,0,2018-19,1.66909
