date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2021-08-14 11:30:00,0,0.56834200000000001384847791996435262262821197509765625,3,"{att:277,def:22}",5,"{att:239,def:33}",a,Leeds,0,0.56834200000000001384847791996435262262821197509765625,0.54920000000000002149391775674303062260150909423828125,l,-1.074138000000000037204017644398845732212066650390625,1.64247999999999994003019310184754431247711181640625,1.64247999999999994003019310184754431247711181640625,8,1,1,0,2021-22
2021-08-21 14:00:00,0,0.96609299999999997954347463746671564877033233642578125,4,"{att:374,def:22}",2,"{att:114,def:21}",h,Leeds,1,0.96609299999999997954347463746671564877033233642578125,0.64390000000000002788880237858393229544162750244140625,d,-0.12986700000000006571809763045166619122028350830078125,1.0959600000000000452615722679183818399906158447265625,1.8571299999999999474908918273285962641239166259765625,6,2,0,1,2021-22
2021-08-29 13:00:00,0,1.5207800000000000206767936106189154088497161865234375,9,"{att:346,def:24}",1,"{att:122,def:15}",a,Leeds,1,1.5207800000000000206767936106189154088497161865234375,1.1536999999999999477751089216326363384723663330078125,d,-0.1902399999999999646860260327230207622051239013671875,1.711019999999999985362819643341936171054840087890625,1.711019999999999985362819643341936171054840087890625,2,1,0,1,2021-22
2021-09-12 15:30:00,0,0.652514000000000038426151149906218051910400390625,8,"{att:252,def:15}",3,"{att:304,def:8}",h,Leeds,0,0.652514000000000038426151149906218051910400390625,0.045299999999999999988897769753748434595763683319091796875,l,-3.7490860000000001406306182616390287876129150390625,4.4016000000000001790567694115452468395233154296875,4.4016000000000001790567694115452468395233154296875,15,0,1,0,2021-22
2021-09-17 19:00:00,0,1.4299500000000000543565192856476642191410064697265625,13,"{att:338,def:20}",1,"{att:144,def:26}",a,Leeds,1,1.4299500000000000543565192856476642191410064697265625,1.558400000000000229505303650512360036373138427734375,d,0.253270000000000106155084722558967769145965576171875,1.1766799999999999482014345630886964499950408935546875,1.1766799999999999482014345630886964499950408935546875,10,1,0,1,2021-22
2021-09-25 14:00:00,0,1.1967000000000000969890834312536753714084625244140625,8,"{att:244,def:12}",2,"{att:191,def:14}",h,Leeds,0,1.1967000000000000969890834312536753714084625244140625,0.8236999999999998767208353456226177513599395751953125,l,-0.7929199999999998471622575380024500191211700439453125,1.989619999999999944151340969256125390529632568359375,1.989619999999999944151340969256125390529632568359375,5,1,1,0,2021-22
2021-10-02 14:00:00,1,1.57387999999999994571453498792834579944610595703125,9,"{att:291,def:21}",0,"{att:108,def:16}",h,Leeds,3,1.57387999999999994571453498792834579944610595703125,2.5128000000000003666400516522116959095001220703125,w,1.3810860000000000358255647370242513716220855712890625,0.1927939999999999931556970977908349595963954925537109375,0.1927939999999999931556970977908349595963954925537109375,4,1,0,0,2021-22
2021-10-16 14:00:00,0,0.446172999999999986275867058793664909899234771728515625,4,"{att:260,def:34}",1,"{att:174,def:31}",a,Leeds,0,0.446172999999999986275867058793664909899234771728515625,0.34799999999999997601918266809661872684955596923828125,l,-1.3846469999999999611617340633529238402843475341796875,1.8308199999999998919264498908887617290019989013671875,1.8308199999999998919264498908887617290019989013671875,4,0,1,0,2021-22
2021-10-23 14:00:00,0,0.9519640000000000323865378959453664720058441162109375,4,"{att:280,def:18}",1,"{att:144,def:40}",h,Leeds,1,1.713130000000000041637804315541870892047882080078125,2.089300000000000157029944602982141077518463134765625,d,0.0933200000000000695621338309138081967830657958984375,0.8586439999999999628244040650315582752227783203125,0.8586439999999999628244040650315582752227783203125,2,1,0,1,2021-22
2021-10-31 14:00:00,1,1.1685499999999999776179038235568441450595855712890625,5,"{att:192,def:22}",1,"{att:150,def:35}",a,Leeds,3,1.1685499999999999776179038235568441450595855712890625,1.8228999999999999648281345798750407993793487548828125,w,0.50666299999999997449862121357000432908535003662109375,0.66188700000000000311928260998683981597423553466796875,0.66188700000000000311928260998683981597423553466796875,2,2,0,0,2021-22
2021-11-07 14:00:00,0,1.9655100000000000903810359886847436428070068359375,5,"{att:224,def:18}",1,"{att:193,def:22}",h,Leeds,1,1.9655100000000000903810359886847436428070068359375,2.34020000000000027995383788947947323322296142578125,d,1.1702180000000002024762579821981489658355712890625,0.79529199999999999892708046900224871933460235595703125,0.79529199999999999892708046900224871933460235595703125,4,1,0,1,2021-22
