date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2016-08-13 18:00:00,0,1.80523,4,"{att:199,def:22}",0.485626,1,"{att:234,def:32}",h,Middlesbrough,1,2.52789999999999981383780323085375130176544189453125,d,1.319604,4,0.485626,1,0,1,2016-17,1.80523
2016-08-21 16:30:00,1,0.854908,6,"{att:289,def:29}",1.4645,1,"{att:188,def:32}",a,Middlesbrough,3,0.8507000000000000117239551400416530668735504150390625,w,-0.6095919999999999,12,1.4645,2,0,0,2016-17,0.854908
2016-08-28 16:30:00,0,0.396816,4,"{att:322,def:18}",0.696845,0,"{att:175,def:26}",a,Middlesbrough,1,0.963999999999999968025576890795491635799407958984375,d,-0.30002900000000005,5,0.696845,0,0,1,2016-17,0.396816
2016-09-10 18:00:00,0,0.611959,2,"{att:320,def:19}",1.12437,2,"{att:214,def:23}",h,Middlesbrough,0,0.84260000000000001563194018672220408916473388671875,l,-0.5124110000000001,4,1.12437,1,1,0,2016-17,0.611959
2016-09-17 20:30:00,0,0.178081,1,"{att:315,def:13}",1.17467,3,"{att:341,def:36}",a,Middlesbrough,0,0.378899999999999959054974851824226789176464080810546875,l,-0.9965890000000002,8,1.17467,1,1,0,2016-17,0.178081
2016-09-24 18:00:00,0,0.361508,0,"{att:230,def:23}",1.4158,2,"{att:276,def:40}",h,Middlesbrough,0,0.4938000000000000166977542903623543679714202880859375,l,-1.054292,12,1.4158,1,1,0,2016-17,0.361508
2016-10-01 18:00:00,0,0.852603,2,"{att:300,def:26}",0.883385,1,"{att:179,def:24}",a,Middlesbrough,1,1.3076000000000000955679979597334749996662139892578125,d,-0.030781999999999976,3,0.883385,1,0,1,2016-17,0.852603
2016-10-16 16:30:00,0,0.528576,3,"{att:286,def:19}",0.0893749,1,"{att:153,def:28}",h,Middlesbrough,0,1.750199999999999977973175191436894237995147705078125,l,0.43920110000000007,2,0.0893749,0,1,0,2016-17,0.528576
2016-10-22 18:00:00,0,1.55581,0,"{att:87,def:19}",0.711811,0,"{att:287,def:14}",a,Middlesbrough,1,2.1082999999999998408384271897375583648681640625,d,0.8439989999999999,13,0.711811,0,0,1,2016-17,1.55581
2016-10-29 18:00:00,1,1.44317,6,"{att:208,def:21}",1.54599,0,"{att:235,def:24}",h,Middlesbrough,3,1.2891000000000001346478484265389852225780487060546875,w,-0.10281999999999991,14,1.54599,2,0,0,2016-17,1.44317
2016-11-05 19:00:00,0,0.208762,1,"{att:132,def:25}",2.49606,1,"{att:245,def:21}",a,Middlesbrough,1,0.1086000000000000020872192862952942959964275360107421875,d,-2.287298,15,2.49606,1,0,1,2016-17,0.208762
2016-11-20 20:00:00,0,0.55976,2,"{att:299,def:29}",1.68738,1,"{att:298,def:24}",h,Middlesbrough,0,0.5022999999999999687361196265555918216705322265625,l,-1.12762,20,1.68738,0,1,0,2016-17,0.55976
2016-11-26 19:00:00,0,0.425252,6,"{att:319,def:27}",2.0478,2,"{att:148,def:22}",a,Middlesbrough,1,0.204199999999999992628119116488960571587085723876953125,d,-0.10021399999999997,7,0.525466,2,0,1,2016-17,0.425252
2016-12-06 00:00:00,1,1.94961,6,"{att:341,def:12}",0.221339,0,"{att:248,def:22}",h,Middlesbrough,3,2.6684999999999998721023075631819665431976318359375,w,1.7282710000000001,3,0.221339,1,0,0,2016-17,1.94961
2016-12-11 18:15:00,0,0.493941,1,"{att:219,def:24}",1.72919,1,"{att:289,def:29}",a,Middlesbrough,0,0.3468999999999999861444166526780463755130767822265625,l,-1.235249,6,1.72919,0,1,0,2016-17,0.493941
2016-12-14 23:45:00,0,0.161583,2,"{att:233,def:33}",2.13526,3,"{att:396,def:22}",h,Middlesbrough,0,0.1277000000000000079491968563161208294332027435302734375,l,-1.9736770000000001,10,2.13526,0,1,0,2016-17,0.161583
2016-12-17 19:00:00,1,1.71549,2,"{att:245,def:25}",0.602249,0,"{att:283,def:16}",h,Middlesbrough,3,2.332500000000000017763568394002504646778106689453125,w,0.35207299999999997,7,0.602249,3,0,0,2016-17,0.954322
2016-12-26 19:00:00,0,0.698814,3,"{att:206,def:22}",0.275704,1,"{att:134,def:24}",a,Middlesbrough,0,1.759799999999999808864004080533050000667572021484375,l,0.42311000000000004,4,0.275704,0,1,0,2016-17,0.698814
2016-12-31 15:00:00,0,0.64492,4,"{att:197,def:23}",2.53996,2,"{att:272,def:18}",a,Middlesbrough,0,0.30720000000000002859934511434403248131275177001953125,l,-1.8950400000000003,18,2.53996,1,1,0,2016-17,0.64492
2017-01-02 16:30:00,0,0.697108,2,"{att:281,def:30}",0.477078,0,"{att:133,def:19}",h,Middlesbrough,1,1.537900000000000044764192352886311709880828857421875,d,0.22002999999999995,9,0.477078,0,0,1,2016-17,0.697108
2017-01-14 19:00:00,0,0.325347,1,"{att:245,def:22}",0.835827,0,"{att:175,def:18}",a,Middlesbrough,1,0.7763999999999999790389892950770445168018341064453125,d,-0.51048,5,0.835827,0,0,1,2016-17,0.325347
2017-01-21 18:00:00,0,0.958825,7,"{att:287,def:19}",2.6558,3,"{att:168,def:18}",h,Middlesbrough,0,0.37170000000000003037570195374428294599056243896484375,l,-1.6969750000000001,5,2.6558,1,1,0,2016-17,0.958825
2017-01-31 22:45:00,0,1.18135,5,"{att:260,def:22}",1.25288,1,"{att:105,def:17}",h,Middlesbrough,1,1.326000000000000067501559897209517657756805419921875,d,-0.832703,4,1.25288,1,0,1,2016-17,0.420177
2017-02-04 17:30:00,0,0.50484,6,"{att:150,def:21}",2.10053,1,"{att:296,def:16}",a,Middlesbrough,0,0.265799999999999980726528292507282458245754241943359375,l,-0.8345200000000002,14,1.33936,0,1,0,2016-17,0.50484
2017-02-11 15:00:00,0,0.651056,5,"{att:268,def:37}",0.831644,0,"{att:374,def:27}",h,Middlesbrough,1,1.1302000000000000934363697524531744420528411865234375,d,-0.18058800000000008,8,0.831644,0,0,1,2016-17,0.651056
2017-02-25 15:00:00,0,0.82885,7,"{att:261,def:31}",0.808522,1,"{att:137,def:22}",a,Middlesbrough,0,1.3838999999999999079847157190670259296894073486328125,l,0.020328000000000013,9,0.808522,0,1,0,2016-17,0.82885
2017-03-04 15:00:00,0,0.274611,5,"{att:195,def:29}",2.97584,2,"{att:232,def:40}",a,Middlesbrough,0,0.058299999999999997657429418040919699706137180328369140625,l,-2.7012289999999997,6,2.97584,0,1,0,2016-17,0.274611
2017-03-19 12:00:00,0,1.09037,7,"{att:325,def:22}",2.47484,3,"{att:152,def:22}",h,Middlesbrough,0,0.43040000000000000479616346638067625463008880615234375,l,-1.3844699999999999,5,2.47484,1,1,0,2016-17,1.09037
2017-04-02 13:30:00,0,0.748206,5,"{att:195,def:25}",0.64382,0,"{att:205,def:18}",a,Middlesbrough,1,1.4448000000000000841993141875718720257282257080078125,d,0.10438600000000009,5,0.64382,0,0,1,2016-17,0.748206
2017-04-05 19:45:00,0,1.30673,4,"{att:251,def:23}",2.23261,4,"{att:212,def:26}",a,Middlesbrough,0,0.74800000000000010924594562311540357768535614013671875,l,-0.9258800000000003,8,2.23261,2,1,0,2016-17,1.30673
2017-04-08 15:00:00,0,0.684683,4,"{att:280,def:23}",0.809899,0,"{att:189,def:14}",h,Middlesbrough,1,1.197599999999999997868371792719699442386627197265625,d,-0.125216,4,0.809899,0,0,1,2016-17,0.684683
2017-04-17 20:00:00,0,1.72075,10,"{att:151,def:36}",1.0689,2,"{att:336,def:24}",h,Middlesbrough,0,1.882600000000000051159076974727213382720947265625,l,0.65185,8,1.0689,1,1,0,2016-17,1.72075
2017-04-22 15:00:00,0,0.2072,2,"{att:178,def:25}",3.27712,4,"{att:281,def:14}",a,Middlesbrough,0,0.04170000000000000095479180117763462476432323455810546875,l,-3.06992,12,3.27712,0,1,0,2016-17,0.2072
2017-04-26 19:45:00,1,0.825839,2,"{att:186,def:21}",0.445766,0,"{att:197,def:25}",h,Middlesbrough,3,1.73280000000000011795009413617663085460662841796875,w,0.380073,7,0.445766,1,0,0,2016-17,0.825839
2017-04-30 14:05:00,0,1.17715,4,"{att:113,def:17}",3.10725,2,"{att:240,def:15}",h,Middlesbrough,1,0.242400000000000004352074256530613638460636138916015625,d,-1.1689300000000002,10,2.34608,2,0,1,2016-17,1.17715
2017-05-08 20:00:00,0,0.0718773,2,"{att:292,def:13}",2.28046,3,"{att:344,def:33}",a,Middlesbrough,0,0.08530000000000000082156503822261583991348743438720703125,l,-2.2085827,16,2.28046,0,1,0,2016-17,0.0718773
2017-05-13 15:00:00,0,1.32885,8,"{att:180,def:22}",1.52569,2,"{att:304,def:21}",h,Middlesbrough,0,1.186199999999999921129756330628879368305206298828125,l,0.5643270000000001,4,0.764523,1,1,0,2016-17,1.32885
2017-05-21 15:00:00,0,0.899691,3,"{att:119,def:25}",2.16957,3,"{att:415,def:18}",a,Middlesbrough,0,0.540599999999999969446662362315692007541656494140625,l,-1.2698790000000002,14,2.16957,0,1,0,2016-17,0.899691
