date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2016-08-13 18:00:00,0,0.790063,5,"{att:184,def:34}",1.12348,1,"{att:230,def:31}",h,Everton,1,1.026100000000000012079226507921703159809112548828125,d,-0.3334170000000001,8,1.12348,1,0,1,2016-17,0.790063
2016-08-20 18:00:00,1,1.83897,8,"{att:321,def:27}",2.01885,1,"{att:136,def:28}",a,Everton,3,1.2923999999999999932498440102790482342243194580078125,w,-0.17988000000000004,7,2.01885,2,0,0,2016-17,1.83897
2016-08-27 18:00:00,1,2.31835,9,"{att:279,def:25}",0.187415,0,"{att:207,def:29}",h,Everton,3,2.811999999999999833022457096376456320285797119140625,w,1.3697650000000001,9,0.187415,1,0,0,2016-17,1.55718
2016-09-12 23:00:00,1,2.84526,4,"{att:390,def:23}",1.0404,0,"{att:122,def:25}",a,Everton,3,2.49209999999999975983655531308613717555999755859375,w,1.8048600000000001,3,1.0404,3,0,0,2016-17,2.84526
2016-09-17 20:30:00,1,1.17467,8,"{att:341,def:36}",0.178081,1,"{att:315,def:13}",h,Everton,3,2.3582999999999998408384271897375583648681640625,w,0.9965890000000002,1,0.178081,3,0,0,2016-17,1.17467
2016-09-24 18:00:00,0,1.15724,4,"{att:180,def:21}",0.693594,1,"{att:223,def:27}",a,Everton,0,1.785299999999999887023705014144070446491241455078125,l,0.463646,4,0.693594,0,1,0,2016-17,1.15724
2016-09-30 23:00:00,0,1.1542,8,"{att:179,def:16}",0.47692,1,"{att:127,def:25}",h,Everton,1,1.9776999999999997914557070544105954468250274658203125,d,0.6772799999999999,6,0.47692,1,0,1,2016-17,1.1542
2016-10-15 18:00:00,0,0.144498,1,"{att:118,def:20}",2.69208,1,"{att:293,def:12}",a,Everton,1,0.03729999999999999982236431605997495353221893310546875,d,-1.025282,23,1.16978,1,0,1,2016-17,0.144498
2016-10-22 18:00:00,0,0.752795,5,"{att:284,def:32}",0.905579,2,"{att:143,def:16}",a,Everton,0,1.106800000000000228084218178992159664630889892578125,l,-0.15278400000000003,2,0.905579,1,1,0,2016-17,0.752795
2016-10-30 17:30:00,1,2.0087,5,"{att:218,def:20}",0.944816,0,"{att:247,def:21}",h,Everton,3,2.177799999999999958077978590154089033603668212890625,w,1.0638840000000003,6,0.944816,2,0,0,2016-17,2.0087
2016-11-05 21:30:00,0,0.0131321,1,"{att:274,def:21}",1.94078,5,"{att:374,def:28}",a,Everton,0,0.10049999999999999211741652516138856299221515655517578125,l,-1.9276479,12,1.94078,0,1,0,2016-17,0.0131321
2016-11-19 19:00:00,0,1.54877,2,"{att:259,def:20}",1.07471,1,"{att:141,def:25}",h,Everton,1,1.759100000000000108002495835535228252410888671875,d,1.23523,3,0.31354,1,0,1,2016-17,1.54877
2016-11-27 20:30:00,0,0.615174,8,"{att:180,def:28}",2.80562,1,"{att:223,def:26}",a,Everton,0,0.17220000000000001971756091734278015792369842529296875,l,-2.1904459999999997,8,2.80562,0,1,0,2016-17,0.615174
2016-12-04 20:00:00,0,1.64985,2,"{att:186,def:28}",0.541299,1,"{att:225,def:27}",h,Everton,1,2.35630000000000006110667527536861598491668701171875,d,0.347384,6,0.541299,1,0,1,2016-17,0.888683
2016-12-10 16:30:00,0,1.09675,8,"{att:200,def:25}",1.49271,3,"{att:177,def:20}",a,Everton,0,1.0327000000000001733724275254644453525543212890625,l,-0.3959600000000001,6,1.49271,2,1,0,2016-17,1.09675
2016-12-13 23:45:00,1,1.46034,3,"{att:164,def:27}",1.3508,1,"{att:275,def:24}",h,Everton,3,1.427099999999999813127260495093651115894317626953125,w,0.10953999999999997,15,1.3508,2,0,0,2016-17,1.46034
2016-12-20 00:00:00,0,0.456788,1,"{att:121,def:21}",1.87823,1,"{att:306,def:21}",h,Everton,0,0.326400000000000023447910280083306133747100830078125,l,-1.421442,17,1.87823,0,1,0,2016-17,0.456788
2016-12-26 15:00:00,1,1.25512,4,"{att:279,def:26}",0.377464,0,"{att:166,def:17}",a,Everton,3,2.193799999999999972288833305356092751026153564453125,w,0.877656,6,0.377464,2,0,0,2016-17,1.25512
2016-12-31 00:00:00,0,1.27757,9,"{att:276,def:23}",0.852585,2,"{att:214,def:28}",a,Everton,1,1.700299999999999922550841802149079740047454833984375,d,0.42498500000000006,4,0.852585,2,0,1,2016-17,1.27757
2017-01-02 15:00:00,1,2.34997,11,"{att:205,def:38}",1.01083,0,"{att:198,def:18}",h,Everton,3,2.39299999999999979394260662957094609737396240234375,w,0.5779700000000001,4,1.01083,3,0,0,2016-17,1.5888
2017-01-15 17:30:00,1,0.572528,4,"{att:130,def:23}",0.569286,0,"{att:357,def:21}",h,Everton,3,1.299300000000000121502807814977131783962249755859375,w,0.003242000000000078,10,0.569286,4,0,0,2016-17,0.572528
2017-01-21 18:00:00,1,0.949561,6,"{att:220,def:17}",0.463733,0,"{att:186,def:15}",a,Everton,3,1.7577000000000000401456645704456605017185211181640625,w,0.485828,6,0.463733,1,0,0,2016-17,0.949561
2017-02-01 23:00:00,0,0.870158,3,"{att:273,def:32}",1.7362,1,"{att:209,def:15}",a,Everton,1,0.67059999999999997388755446081631816923618316650390625,d,-0.866042,8,1.7362,1,0,1,2016-17,0.870158
2017-02-04 15:00:00,1,2.75981,4,"{att:277,def:25}",2.1501,3,"{att:294,def:12}",h,Everton,3,1.763599999999999834443542567896656692028045654296875,w,0.6097099999999998,12,2.1501,6,0,0,2016-17,2.75981
2017-02-11 15:00:00,0,0.831644,8,"{att:374,def:27}",0.651056,0,"{att:268,def:37}",a,Everton,1,1.4974000000000000643041175862890668213367462158203125,d,0.18058800000000008,5,0.651056,0,0,1,2016-17,0.831644
2017-02-25 15:00:00,1,1.70366,3,"{att:304,def:17}",0.505952,0,"{att:125,def:21}",h,Everton,3,2.27709999999999990194510246510617434978485107421875,w,1.197708,2,0.505952,2,0,0,2016-17,1.70366
2017-03-05 13:30:00,0,0.808013,2,"{att:253,def:23}",1.70225,3,"{att:238,def:25}",a,Everton,0,0.70640000000000002788880237858393229544162750244140625,l,-0.8942370000000001,3,1.70225,2,1,0,2016-17,0.808013
2017-03-11 15:00:00,1,2.17521,4,"{att:328,def:19}",0.127321,0,"{att:175,def:18}",h,Everton,3,2.812400000000000233058017329312860965728759765625,w,2.047889,2,0.127321,3,0,0,2016-17,2.17521
2017-03-18 15:00:00,1,2.63141,10,"{att:246,def:20}",0.528692,0,"{att:240,def:24}",h,Everton,3,2.70990000000000019753088054130785167217254638671875,w,2.102718,3,0.528692,4,0,0,2016-17,2.63141
2017-04-01 12:30:00,0,1.44152,5,"{att:216,def:32}",0.625343,3,"{att:228,def:21}",a,Everton,0,2.121200000000000418509671362699009478092193603515625,l,0.8161769999999999,3,0.625343,1,1,0,2016-17,1.44152
2017-04-04 20:00:00,0,0.589122,4,"{att:204,def:26}",1.67424,1,"{att:276,def:18}",a,Everton,1,0.4838999999999999968025576890795491635799407958984375,d,-0.323944,14,0.913066,1,0,1,2016-17,0.589122
2017-04-09 16:00:00,1,2.64597,7,"{att:314,def:23}",0.836095,2,"{att:180,def:20}",h,Everton,3,2.5868999999999999772626324556767940521240234375,w,1.8098750000000001,1,0.836095,4,0,0,2016-17,2.64597
2017-04-15 15:00:00,1,1.67352,7,"{att:249,def:24}",1.1469,1,"{att:126,def:25}",h,Everton,3,1.73510000000000008668621376273222267627716064453125,w,1.2877869999999998,5,0.385733,3,0,0,2016-17,1.67352
2017-04-22 15:00:00,0,0.104476,2,"{att:337,def:24}",0.668323,0,"{att:178,def:24}",a,Everton,1,0.6292999999999999705124764659558422863483428955078125,d,-0.563847,2,0.668323,0,0,1,2016-17,0.104476
2017-04-30 14:05:00,0,0.684516,2,"{att:259,def:16}",1.81945,3,"{att:238,def:25}",h,Everton,0,0.5083999999999999630517777404747903347015380859375,l,-1.1349339999999999,9,1.81945,0,1,0,2016-17,0.684516
2017-05-06 17:30:00,0,0.270186,5,"{att:354,def:15}",2.09244,1,"{att:200,def:19}",a,Everton,0,0.1272999999999999964916952421845053322613239288330078125,l,-1.8222539999999998,4,2.09244,0,1,0,2016-17,0.270186
2017-05-12 19:45:00,1,1.12984,5,"{att:293,def:20}",1.54861,0,"{att:153,def:21}",h,Everton,3,1.0060000000000000053290705182007513940334320068359375,w,-0.4187700000000001,7,1.54861,1,0,0,2016-17,1.12984
2017-05-21 15:00:00,0,1.8831,10,"{att:211,def:17}",3.35075,3,"{att:242,def:16}",a,Everton,0,0.55740000000000000657252030578092671930789947509765625,l,-2.22882,15,3.35075,1,1,0,2016-17,1.12193
