date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2016-08-13 20:30:00,0,1.09877,4,"{att:76,def:14}",1.95479,2,"{att:368,def:23}",a,Sunderland,0,0.704800000000000093081098384573124349117279052734375,l,-0.09484999999999988,11,1.19362,1,1,0,2016-17,1.09877
2016-08-21 16:30:00,0,1.4645,12,"{att:188,def:32}",0.854908,2,"{att:289,def:29}",h,Sunderland,0,1.853600000000000136424205265939235687255859375,l,0.6095919999999999,6,0.854908,1,1,0,2016-17,1.4645
2016-08-27 18:00:00,0,1.39142,7,"{att:111,def:19}",0.613743,1,"{att:258,def:17}",a,Sunderland,1,2.12230000000000007531752999057061970233917236328125,d,0.016507999999999967,4,0.613743,1,0,1,2016-17,0.630251
2016-09-12 23:00:00,0,1.0404,3,"{att:122,def:25}",2.84526,3,"{att:390,def:23}",h,Sunderland,0,0.3669000000000000039079850466805510222911834716796875,l,-1.8048600000000001,4,2.84526,0,1,0,2016-17,1.0404
2016-09-18 19:30:00,0,0.960821,2,"{att:103,def:19}",2.52591,1,"{att:354,def:20}",a,Sunderland,0,0.405499999999999971578290569595992565155029296875,l,-1.565089,10,2.52591,0,1,0,2016-17,0.960821
2016-09-24 18:00:00,0,1.51457,7,"{att:160,def:17}",1.7887,3,"{att:249,def:24}",h,Sunderland,0,1.2116000000000000103028696685214526951313018798828125,l,-0.27413,6,1.7887,2,1,0,2016-17,1.51457
2016-10-01 18:00:00,0,1.19268,8,"{att:200,def:10}",0.88211,1,"{att:166,def:22}",h,Sunderland,1,1.678199999999999914024328973027877509593963623046875,d,0.31057,7,0.88211,1,0,1,2016-17,1.19268
2016-10-15 18:00:00,0,0.587572,6,"{att:182,def:16}",2.29543,2,"{att:271,def:19}",a,Sunderland,0,0.28659999999999996589394868351519107818603515625,l,-1.707858,12,2.29543,0,1,0,2016-17,0.587572
2016-10-22 18:00:00,0,0.808339,3,"{att:141,def:25}",1.19585,1,"{att:264,def:21}",a,Sunderland,0,1.02859999999999995878852132591418921947479248046875,l,-0.38751100000000005,8,1.19585,0,1,0,2016-17,0.808339
2016-10-29 15:30:00,0,0.853434,1,"{att:133,def:21}",2.48348,4,"{att:321,def:23}",h,Sunderland,0,0.273500000000000020872192862952942959964275360107421875,l,-2.3912149,12,2.48348,1,1,0,2016-17,0.0922651
2016-11-05 19:00:00,1,1.13672,6,"{att:86,def:20}",2.6457,1,"{att:245,def:24}",a,Sunderland,3,0.437099999999999988542498385868384502828121185302734375,w,-2.270153,24,2.6457,2,0,0,2016-17,0.375547
2016-11-19 19:00:00,1,0.951511,8,"{att:224,def:21}",1.25065,0,"{att:288,def:18}",h,Sunderland,3,1.095899999999999874233935770462267100811004638671875,w,-0.29913900000000004,9,1.25065,3,0,0,2016-17,0.951511
2016-11-26 19:00:00,0,0.291073,3,"{att:74,def:17}",2.02461,2,"{att:337,def:13}",a,Sunderland,0,0.1938000000000000000444089209850062616169452667236328125,l,-0.9723669999999999,17,1.26344,0,1,0,2016-17,0.291073
2016-12-03 15:00:00,1,1.4282,9,"{att:200,def:29}",1.13791,1,"{att:160,def:14}",h,Sunderland,3,1.5818999999999998617994378946605138480663299560546875,w,0.29028999999999994,3,1.13791,2,0,0,2016-17,1.4282
2016-12-10 19:00:00,0,0.672058,5,"{att:144,def:25}",2.18185,3,"{att:260,def:19}",a,Sunderland,0,0.33930000000000004600764214046648703515529632568359375,l,-0.7486219999999999,5,1.42068,0,1,0,2016-17,0.672058
2016-12-14 23:45:00,0,0.473979,5,"{att:148,def:17}",1.22459,1,"{att:301,def:18}",h,Sunderland,0,0.703699999999999992184029906638897955417633056640625,l,-0.7506110000000001,4,1.22459,0,1,0,2016-17,0.473979
2016-12-17 19:00:00,1,1.13526,4,"{att:118,def:20}",1.07552,0,"{att:183,def:21}",h,Sunderland,3,1.36699999999999999289457264239899814128875732421875,w,0.059739999999999904,5,1.07552,1,0,0,2016-17,1.13526
2016-12-26 19:00:00,0,0.488541,1,"{att:196,def:11}",2.32117,3,"{att:304,def:18}",a,Sunderland,0,0.2904999999999999804600747665972448885440826416015625,l,-1.8326289999999998,14,2.32117,1,1,0,2016-17,0.488541
2016-12-31 19:00:00,0,0.465701,6,"{att:235,def:23}",2.72471,4,"{att:174,def:17}",a,Sunderland,0,0.13190000000000001723066134218242950737476348876953125,l,-1.4978390000000001,7,1.96354,1,1,0,2016-17,0.465701
2017-01-02 19:00:00,0,1.91057,4,"{att:148,def:17}",2.332,2,"{att:372,def:19}",h,Sunderland,1,1.040599999999999969446662362315692007541656494140625,d,-1.9437659999999999,10,2.332,2,0,1,2016-17,0.388234
2017-01-14 19:00:00,0,1.1365,7,"{att:228,def:20}",1.22897,3,"{att:226,def:29}",h,Sunderland,0,1.295100000000000139976918944739736616611480712890625,l,-0.09246999999999983,8,1.22897,1,1,0,2016-17,1.1365
2017-01-21 18:00:00,0,0.440887,5,"{att:219,def:21}",1.3279,2,"{att:168,def:18}",a,Sunderland,0,0.5681000000000000493827201353269629180431365966796875,l,-0.887013,5,1.3279,0,1,0,2016-17,0.440887
2017-01-31 22:45:00,0,0.228009,4,"{att:91,def:12}",0.682758,0,"{att:255,def:22}",h,Sunderland,1,0.7807999999999999385380533567513339221477508544921875,d,-0.45474899999999996,6,0.682758,0,0,1,2016-17,0.228009
2017-02-04 15:00:00,1,0.837361,1,"{att:152,def:29}",2.45994,0,"{att:249,def:13}",a,Sunderland,3,0.35940000000000005275779813018743880093097686767578125,w,-1.622579,5,2.45994,4,0,0,2016-17,0.837361
2017-02-11 15:00:00,0,0.197925,3,"{att:267,def:32}",1.72717,4,"{att:273,def:21}",h,Sunderland,0,0.26180000000000003268496584496460855007171630859375,l,-1.5292450000000002,9,1.72717,0,1,0,2016-17,0.197925
2017-02-25 15:00:00,0,0.505952,2,"{att:125,def:21}",1.70366,2,"{att:304,def:17}",a,Sunderland,0,0.50649999999999995026200849679298698902130126953125,l,-1.197708,3,1.70366,0,1,0,2016-17,0.505952
2017-03-05 16:00:00,0,0.737758,0,"{att:146,def:22}",2.48022,2,"{att:433,def:31}",h,Sunderland,0,0.261599999999999999200639422269887290894985198974609375,l,-1.7424620000000002,15,2.48022,0,1,0,2016-17,0.737758
2017-03-18 15:00:00,0,1.03287,4,"{att:124,def:9}",1.18742,0,"{att:165,def:17}",h,Sunderland,1,1.190599999999999880628820392303168773651123046875,d,-0.15454999999999997,7,1.18742,0,0,1,2016-17,1.03287
2017-04-01 15:00:00,0,0.349699,1,"{att:131,def:19}",1.95828,1,"{att:201,def:17}",a,Sunderland,0,0.290200000000000013500311979441903531551361083984375,l,-1.608581,9,1.95828,0,1,0,2016-17,0.349699
