date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2016-08-13 15:30:00,1,0.740018,0,"{att:282,def:25}",2.45631,1,"{att:268,def:15}",h,Hull,3,0.2861000000000000209610107049229554831981658935546875,w,-0.9551220000000001,5,1.69514,2,0,0,2016-17,0.740018
2016-08-20 18:00:00,1,2.18655,5,"{att:307,def:30}",1.14134,0,"{att:303,def:12}",a,Hull,3,2.186800000000000299138491755002178251743316650390625,w,1.04521,11,1.14134,2,0,0,2016-17,2.18655
2016-08-27 20:30:00,0,0.268815,2,"{att:237,def:20}",2.47208,1,"{att:249,def:13}",h,Hull,0,0.0967000000000000081712414612411521375179290771484375,l,-2.203265,15,2.47208,0,1,0,2016-17,0.268815
2016-09-10 18:00:00,0,0.907116,2,"{att:404,def:29}",0.453149,1,"{att:230,def:18}",a,Hull,1,1.782299999999999773336867292528040707111358642578125,d,0.453967,7,0.453149,1,0,1,2016-17,0.907116
2016-09-17 18:00:00,0,0.969693,5,"{att:357,def:33}",3.63453,4,"{att:371,def:10}",h,Hull,0,0.10749999999999999833466546306226518936455249786376953125,l,-2.6648359999999998,14,2.87336,1,1,0,2016-17,0.208524
2016-09-24 18:00:00,0,0.157549,2,"{att:175,def:30}",4.64913,5,"{att:318,def:12}",a,Hull,0,0.0040000000000000000832667268468867405317723751068115234375,l,-2.969251,21,3.1268,1,1,0,2016-17,0.157549
2016-10-01 18:00:00,0,0.27266,2,"{att:233,def:21}",1.99155,2,"{att:281,def:19}",h,Hull,0,0.22660000000000002362554596402333118021488189697265625,l,-1.71889,11,1.99155,0,1,0,2016-17,0.27266
2016-10-15 18:00:00,0,0.388589,1,"{att:269,def:36}",2.92532,6,"{att:283,def:17}",a,Hull,0,0.10180000000000000159872115546022541821002960205078125,l,-1.7755609999999997,11,2.16415,1,1,0,2016-17,0.388589
2016-10-22 18:00:00,0,0.701606,7,"{att:257,def:22}",1.04273,2,"{att:264,def:29}",h,Hull,0,1.046699999999999963762320476234890520572662353515625,l,-0.341124,6,1.04273,0,1,0,2016-17,0.701606
2016-10-29 18:00:00,0,0.251367,6,"{att:182,def:22}",1.14991,1,"{att:232,def:12}",a,Hull,0,0.5195000000000000728306304154102690517902374267578125,l,-0.898543,5,1.14991,0,1,0,2016-17,0.251367
