date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2016-08-13 18:00:00,1,0.684593000000000007077005648170597851276397705078125,5,"{att:98,def:23}",0,"{att:184,def:26}",a,West Brom,3,0.684593000000000007077005648170597851276397705078125,1.0403000000000000024868995751603506505489349365234375,w,-0.305468999999999990535570759675465524196624755859375,0.9900619999999999976125764078460633754730224609375,0.9900619999999999976125764078460633754730224609375,4,1,0,0,2016-17
2016-08-20 18:00:00,0,2.018850000000000033395508580724708735942840576171875,7,"{att:136,def:28}",2,"{att:321,def:27}",h,West Brom,0,2.018850000000000033395508580724708735942840576171875,1.4513999999999998014033053550519980490207672119140625,l,0.1798800000000000398614474761416204273700714111328125,1.8389699999999999935340611045830883085727691650390625,1.8389699999999999935340611045830883085727691650390625,8,1,1,0,2016-17
2016-08-28 16:30:00,0,0.69684500000000004771294470629072748124599456787109375,5,"{att:175,def:26}",0,"{att:322,def:18}",h,West Brom,1,0.69684500000000004771294470629072748124599456787109375,1.5925000000000000266453525910037569701671600341796875,d,0.300029000000000045655923486265237443149089813232421875,0.396816000000000002057021220025490038096904754638671875,0.396816000000000002057021220025490038096904754638671875,4,0,0,1,2016-17
2016-09-10 18:00:00,0,1.483470000000000066364691519993357360363006591796875,4,"{att:130,def:19}",1,"{att:224,def:21}",a,West Brom,0,1.483470000000000066364691519993357360363006591796875,1.814599999999999990762944435118697583675384521484375,l,0.49695900000000003959854666391038335859775543212890625,0.98651100000000002676614485608297400176525115966796875,0.98651100000000002676614485608297400176525115966796875,8,0,1,0,2016-17
2016-09-17 18:00:00,1,1.18111999999999994770405464805662631988525390625,2,"{att:131,def:29}",2,"{att:366,def:19}",h,West Brom,3,1.9422900000000000719779791324981488287448883056640625,1.1062999999999998390620703503373079001903533935546875,w,-0.4319300000000001471534005759167484939098358154296875,1.6130500000000000948574552239733748137950897216796875,2.37422000000000021913137970841489732265472412109375,10,4,0,0,2016-17
2016-09-24 18:00:00,0,0.270861999999999991661780995855224318802356719970703125,3,"{att:153,def:21}",1,"{att:203,def:26}",a,West Brom,1,0.270861999999999991661780995855224318802356719970703125,0.6426000000000000600408611717284657061100006103515625,d,-0.7088110000000000798792143541504628956317901611328125,0.9796730000000000160298441187478601932525634765625,0.9796730000000000160298441187478601932525634765625,4,1,0,1,2016-17
2016-10-01 18:00:00,0,0.88210999999999994969357430818490684032440185546875,7,"{att:166,def:22}",1,"{att:200,def:10}",a,West Brom,1,0.88210999999999994969357430818490684032440185546875,1.020000000000000017763568394002504646778106689453125,d,-0.3105700000000000127187149701057933270931243896484375,1.1926799999999999624122892782907001674175262451171875,1.1926799999999999624122892782907001674175262451171875,8,1,0,1,2016-17
2016-10-15 18:00:00,0,1.3036499999999999754862756162765435874462127685546875,2,"{att:80,def:19}",1,"{att:325,def:21}",h,West Brom,1,1.3036499999999999754862756162765435874462127685546875,1.397299999999999986499688020558096468448638916015625,d,-0.019530000000000047322146201622672379016876220703125,1.3231800000000000228084218178992159664630889892578125,1.3231800000000000228084218178992159664630889892578125,13,1,0,1,2016-17
2016-10-22 20:30:00,0,0.68598199999999998066613215996767394244670867919921875,4,"{att:138,def:17}",2,"{att:366,def:20}",a,West Brom,0,0.68598199999999998066613215996767394244670867919921875,0.37770000000000003570477247194503434002399444580078125,l,-1.609217999999999815230466992943547666072845458984375,2.295199999999999906918901615426875650882720947265625,2.295199999999999906918901615426875650882720947265625,13,1,1,0,2016-17
2016-10-29 18:00:00,0,0.5966050000000000519406739840633235871791839599609375,3,"{att:169,def:22}",4,"{att:389,def:24}",h,West Brom,0,0.5966050000000000519406739840633235871791839599609375,0.27329999999999998738786644025822170078754425048828125,l,-1.8835749999999997772448523392085917294025421142578125,2.48017999999999982918552632327191531658172607421875,2.48017999999999982918552632327191531658172607421875,13,0,1,0,2016-17
2016-11-06 20:30:00,1,0.7819599999999999884181534071103669703006744384765625,1,"{att:166,def:19}",1,"{att:266,def:27}",a,West Brom,3,0.7819599999999999884181534071103669703006744384765625,1.419200000000000017053025658242404460906982421875,w,0.152282000000000028450131139834411442279815673828125,0.6296779999999999599680222672759555280208587646484375,0.6296779999999999599680222672759555280208587646484375,5,2,0,0,2016-17
2016-11-22 00:00:00,1,1.4051199999999999246114157358533702790737152099609375,3,"{att:192,def:22}",0,"{att:300,def:14}",h,West Brom,3,1.4051199999999999246114157358533702790737152099609375,2.0701999999999998181010596454143524169921875,w,0.8341149999999999398170302811195142567157745361328125,0.571004999999999984794385454733856022357940673828125,0.571004999999999984794385454733856022357940673828125,2,4,0,0,2016-17
2016-11-26 19:00:00,0,1.402130000000000098481223176349885761737823486328125,3,"{att:203,def:20}",1,"{att:284,def:15}",a,West Brom,1,1.402130000000000098481223176349885761737823486328125,2.200299999999999922550841802149079740047454833984375,d,0.97767300000000012527578974186326377093791961669921875,0.42445699999999997320543343448662199079990386962890625,0.42445699999999997320543343448662199079990386962890625,2,1,0,1,2016-17
2016-12-03 19:00:00,1,1.1773700000000000276401124210678972303867340087890625,2,"{att:134,def:18}",1,"{att:242,def:14}",h,West Brom,3,1.1773700000000000276401124210678972303867340087890625,1.0582000000000000294875235340441577136516571044921875,w,-0.2986299999999999510436055061290971934795379638671875,1.47599999999999997868371792719699442386627197265625,1.47599999999999997868371792719699442386627197265625,6,3,0,0,2016-17
2016-12-11 16:00:00,0,0.2125740000000000129443122887096251361072063446044921875,0,"{att:123,def:21}",1,"{att:278,def:26}",a,West Brom,0,0.2125740000000000129443122887096251361072063446044921875,0.8571999999999999619859636368346400558948516845703125,l,-0.33853499999999991931787235444062389433383941650390625,0.55110899999999996001776025877916254103183746337890625,0.55110899999999996001776025877916254103183746337890625,4,0,1,0,2016-17
2016-12-15 00:00:00,1,1.78268000000000004234834705130197107791900634765625,2,"{att:171,def:17}",1,"{att:345,def:23}",h,West Brom,3,1.78268000000000004234834705130197107791900634765625,1.8986999999999998323119143606163561344146728515625,w,0.71046999999999993491428540437482297420501708984375,1.0722100000000001074340616469271481037139892578125,1.0722100000000001074340616469271481037139892578125,1,3,0,0,2016-17
2016-12-17 21:30:00,0,0.60042600000000001525535253676935099065303802490234375,3,"{att:186,def:23}",2,"{att:335,def:21}",h,West Brom,0,0.60042600000000001525535253676935099065303802490234375,0.9457999999999999740651901447563432157039642333984375,l,-0.38287999999999999811706175023573450744152069091796875,0.9833060000000000133724142870050854980945587158203125,0.9833060000000000133724142870050854980945587158203125,6,0,1,0,2016-17
2016-12-26 19:00:00,0,0.68750199999999994648902656990685500204563140869140625,0,"{att:129,def:29}",1,"{att:314,def:13}",a,West Brom,0,0.68750199999999994648902656990685500204563140869140625,0.483200000000000018385293287792592309415340423583984375,l,-1.29130799999999990035348673700354993343353271484375,1.9788099999999999578648157694260589778423309326171875,1.9788099999999999578648157694260589778423309326171875,24,0,1,0,2016-17
2016-12-31 19:00:00,1,0.667499999999999982236431605997495353221893310546875,3,"{att:115,def:30}",1,"{att:310,def:33}",a,West Brom,3,0.667499999999999982236431605997495353221893310546875,1.595800000000000107291953099775128066539764404296875,w,0.29583199999999998386357447088812477886676788330078125,0.37166799999999999837285713510937057435512542724609375,0.37166799999999999837285713510937057435512542724609375,4,2,0,0,2016-17
2017-01-02 19:00:00,1,0.88356599999999996253308154336991719901561737060546875,1,"{att:189,def:16}",1,"{att:291,def:15}",h,West Brom,3,0.88356599999999996253308154336991719901561737060546875,1.230199999999999960209606797434389591217041015625,w,-0.108775000000000066080474425689317286014556884765625,0.99234100000000002861355596905923448503017425537109375,0.99234100000000002861355596905923448503017425537109375,2,3,0,0,2016-17
2017-01-14 16:30:00,0,0.1650189999999999990176746678116614930331707000732421875,1,"{att:117,def:23}",4,"{att:380,def:30}",a,West Brom,0,0.1650189999999999990176746678116614930331707000732421875,0.0728999999999999925837101955039543099701404571533203125,l,-2.489720999999999850871290618670172989368438720703125,2.654739999999999877644540902110747992992401123046875,2.654739999999999877644540902110747992992401123046875,9,0,1,0,2016-17
2017-01-21 18:00:00,1,1.327900000000000080291329140891321003437042236328125,5,"{att:168,def:18}",0,"{att:219,def:21}",h,West Brom,3,1.327900000000000080291329140891321003437042236328125,2.17100000000000026290081223123706877231597900390625,w,0.887013000000000051414872359600849449634552001953125,0.440886999999999973365305550032644532620906829833984375,0.440886999999999973365305550032644532620906829833984375,5,2,0,0,2016-17
2017-01-31 22:45:00,0,1.2528799999999999936761696517351083457469940185546875,4,"{att:105,def:17}",1,"{att:260,def:22}",a,West Brom,1,1.2528799999999999936761696517351083457469940185546875,1.3415999999999999037214593045064248144626617431640625,d,0.832702999999999970981434671557508409023284912109375,0.4201770000000000226947349801775999367237091064453125,1.1813499999999999001687456257059238851070404052734375,5,1,0,1,2016-17
2017-02-04 15:00:00,1,1.8498300000000000853361825647880323231220245361328125,6,"{att:142,def:25}",0,"{att:239,def:8}",h,West Brom,3,1.8498300000000000853361825647880323231220245361328125,1.91429999999999989057641869294457137584686279296875,w,0.7416500000000001424638185199000872671604156494140625,1.10817999999999994287236404488794505596160888671875,1.10817999999999994287236404488794505596160888671875,4,1,0,0,2016-17
