date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2016-08-13 18:00:00,0,1.04903,5,"{att:165,def:16}",1.72089,1,"{att:230,def:21}",h,Burnley,0,0.7765999999999999570121644865139387547969818115234375,l,-0.6718600000000001,2,1.72089,0,1,0,2016-17,1.04903
2016-08-20 18:00:00,1,0.197536,0,"{att:84,def:14}",0.939025,0,"{att:407,def:16}",h,Burnley,3,0.5892999999999999349853396779508329927921295166015625,w,-0.7414890000000001,14,0.939025,2,0,0,2016-17,0.197536
2016-08-27 18:00:00,0,0.18449,1,"{att:233,def:14}",2.65838,3,"{att:343,def:24}",a,Burnley,0,0.09589999999999999913402604079237789846956729888916015625,l,-2.4738900000000004,23,2.65838,0,1,0,2016-17,0.18449
2016-09-10 18:00:00,0,0.453149,7,"{att:230,def:18}",0.907116,1,"{att:404,def:29}",h,Burnley,1,0.8559000000000001051603248924948275089263916015625,d,-0.453967,2,0.907116,1,0,1,2016-17,0.453149
2016-09-17 18:00:00,0,0.464523,1,"{att:185,def:19}",1.98503,3,"{att:255,def:17}",a,Burnley,0,0.27710000000000001296740492762182839214801788330078125,l,-1.520507,6,1.98503,0,1,0,2016-17,0.464523
2016-09-26 23:00:00,1,0.569734,2,"{att:173,def:18}",0.776105,0,"{att:263,def:24}",h,Burnley,3,1.0911999999999999477751089216326363384723663330078125,w,-0.20637100000000008,1,0.776105,2,0,0,2016-17,0.569734
2016-10-02 19:30:00,0,0.608783,0,"{att:188,def:24}",1.85433,1,"{att:359,def:12}",h,Burnley,0,0.39170000000000004813927034774678759276866912841796875,l,-1.2455470000000002,15,1.85433,0,1,0,2016-17,0.608783
2016-10-16 19:00:00,0,1.03126,4,"{att:163,def:9}",4.21181,3,"{att:281,def:17}",a,Burnley,0,0.07090000000000000468514116391816060058772563934326171875,l,-3.180549,9,3.45064,1,1,0,2016-17,0.270091
2016-10-22 18:00:00,1,0.905579,2,"{att:143,def:16}",0.752795,1,"{att:284,def:32}",h,Burnley,3,1.5373000000000001108446667785756289958953857421875,w,0.15278400000000003,5,0.752795,2,0,0,2016-17,0.905579
2016-10-29 18:00:00,0,0.327957,4,"{att:110,def:13}",2.72391,0,"{att:314,def:15}",a,Burnley,1,0.1611000000000000209610107049229554831981658935546875,d,-2.395953,20,2.72391,0,0,1,2016-17,0.327957
2016-11-05 19:00:00,1,2.25738,3,"{att:164,def:22}",2.05902,2,"{att:294,def:15}",h,Burnley,3,1.55750000000000010658141036401502788066864013671875,w,0.95953,11,1.29785,3,0,0,2016-17,2.25738
2016-11-22 00:00:00,0,0.571005,2,"{att:300,def:14}",1.40512,4,"{att:192,def:22}",a,Burnley,0,0.64429999999999998383515276145772077143192291259765625,l,-0.8341149999999999,3,1.40512,0,1,0,2016-17,0.571005
2016-11-26 16:30:00,0,0.475642,4,"{att:100,def:25}",2.25698,2,"{att:297,def:20}",h,Burnley,0,0.2405000000000000193178806284777238033711910247802734375,l,-1.7813379999999999,18,2.25698,1,1,0,2016-17,0.475642
2016-12-03 19:00:00,0,0.773995,9,"{att:150,def:13}",1.12929,2,"{att:252,def:29}",a,Burnley,0,0.989900000000000002131628207280300557613372802734375,l,-0.3552949999999999,5,1.12929,0,1,0,2016-17,0.773995
2016-12-10 19:00:00,1,2.15178,9,"{att:80,def:22}",1.00194,2,"{att:227,def:18}",h,Burnley,3,2.276700000000000390087961932295002043247222900390625,w,1.14984,6,1.00194,3,0,0,2016-17,2.15178
2016-12-14 23:45:00,0,0.923353,5,"{att:143,def:9}",1.67016,1,"{att:247,def:20}",a,Burnley,0,0.6273999999999999577227072222740389406681060791015625,l,0.22859799999999997,4,0.694755,0,1,0,2016-17,0.923353
2016-12-18 20:00:00,0,1.17031,4,"{att:143,def:16}",1.50755,2,"{att:226,def:26}",a,Burnley,0,1.14789999999999992041921359486877918243408203125,l,-0.33724,7,1.50755,1,1,0,2016-17,1.17031
2016-12-26 19:00:00,1,0.275704,4,"{att:134,def:24}",0.698814,0,"{att:206,def:22}",h,Burnley,3,0.8097000000000000863309423948521725833415985107421875,w,-0.42311000000000004,3,0.698814,1,0,0,2016-17,0.275704
2016-12-31 19:00:00,1,2.72471,7,"{att:174,def:17}",0.465701,1,"{att:235,def:23}",h,Burnley,3,2.794399999999999995026200849679298698902130126953125,w,1.4978390000000001,6,0.465701,4,0,0,2016-17,1.96354
