date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2017-08-13 16:00:00,0,0.62654,9,"{att:234,def:25}",2.63853,4,"{att:267,def:20}",a,West Ham,0,0.22880000000000000337507799486047588288784027099609375,l,-2.01199,10,2.63853,0,1,0,2017-18,0.62654
2017-08-19 15:00:00,0,1.53269,1,"{att:131,def:27}",2.1424,3,"{att:305,def:13}",a,West Ham,0,0.8806000000000000493827201353269629180431365966796875,l,0.9126270000000001,14,0.620063,2,1,0,2017-18,1.53269
2017-08-26 15:00:00,0,0.558484,0,"{att:295,def:26}",2.76107,3,"{att:97,def:17}",a,West Ham,0,0.13609999999999999875655021241982467472553253173828125,l,-2.202586,7,2.76107,0,1,0,2017-18,0.558484
2017-09-11 20:00:00,1,1.94969,3,"{att:145,def:19}",0.339338,0,"{att:246,def:27}",h,West Ham,3,2.71210000000000039932501749717630445957183837890625,w,1.610352,1,0.339338,2,0,0,2017-18,1.94969
2017-09-16 15:00:00,0,0.266344,0,"{att:323,def:12}",0.781891,0,"{att:152,def:18}",a,West Ham,1,0.7394000000000000571986902286880649626255035400390625,d,-0.515547,0,0.781891,0,0,1,2017-18,0.266344
2017-09-23 12:30:00,0,0.67667,2,"{att:178,def:26}",1.45327,3,"{att:219,def:35}",h,West Ham,0,0.69030000000000002469136006766348145902156829833984375,l,-0.7766000000000001,3,1.45327,2,1,0,2017-18,0.67667
2017-09-30 15:00:00,1,0.692185,0,"{att:200,def:24}",0.178568,0,"{att:309,def:27}",h,West Ham,3,1.8495999999999999108268866621074266731739044189453125,w,0.513617,0,0.178568,1,0,0,2017-18,0.692185
2017-10-14 15:00:00,0,0.835192,4,"{att:120,def:18}",0.70219,1,"{att:224,def:17}",a,West Ham,1,1.4890000000000001012523398458142764866352081298828125,d,0.13300200000000006,11,0.70219,1,0,1,2017-18,0.835192
2017-10-20 20:00:00,0,0.569111,5,"{att:329,def:17}",1.98345,3,"{att:197,def:16}",h,West Ham,0,0.3409999999999999698019337301957421004772186279296875,l,-0.653169,2,1.22228,0,1,0,2017-18,0.569111
2017-10-28 15:00:00,0,0.742845,5,"{att:169,def:30}",2.91672,2,"{att:224,def:21}",a,West Ham,1,0.1479999999999999926725280374739668332040309906005859375,d,-1.4127049999999999,11,2.15555,2,0,1,2017-18,0.742845
2017-11-04 17:30:00,0,1.13045,2,"{att:249,def:29}",2.8773,4,"{att:293,def:18}",h,West Ham,0,0.347299999999999997601918266809661872684955596923828125,l,-1.74685,8,2.8773,1,1,0,2017-18,1.13045
2017-11-19 16:00:00,0,1.43369,3,"{att:238,def:25}",1.24547,2,"{att:289,def:19}",a,West Ham,0,1.57500000000000017763568394002504646778106689453125,l,0.18821999999999983,12,1.24547,0,1,0,2017-18,1.43369
