date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2017-08-12 15:00:00,1,1.18399,6,"{att:96,def:8}",0.378659,0,"{att:313,def:18}",h,West Brom,3,2.06810000000000027142732506035827100276947021484375,w,0.805331,6,0.378659,1,0,0,2017-18,1.18399
2017-08-19 15:00:00,1,0.653058,0,"{att:88,def:16}",1.37242,0,"{att:266,def:19}",a,West Brom,3,0.7580999999999999960920149533194489777088165283203125,w,-0.719362,4,1.37242,1,0,0,2017-18,0.653058
2017-08-27 13:30:00,0,0.875132,2,"{att:169,def:19}",0.980905,1,"{att:240,def:20}",h,West Brom,1,1.25950000000000006394884621840901672840118408203125,d,-0.105773,8,0.980905,1,0,1,2017-18,0.875132
2017-09-09 15:00:00,0,0.866679,6,"{att:265,def:20}",0.396771,3,"{att:275,def:9}",a,West Brom,0,1.802799999999999958077978590154089033603668212890625,l,0.469908,2,0.396771,1,1,0,2017-18,0.866679
2017-09-16 15:00:00,0,0.781891,0,"{att:152,def:18}",0.266344,0,"{att:323,def:12}",h,West Brom,1,1.84790000000000009805489753489382565021514892578125,d,0.515547,0,0.266344,0,0,1,2017-18,0.781891
2017-09-25 20:00:00,0,0.766652,4,"{att:137,def:25}",2.39316,2,"{att:315,def:28}",a,West Brom,0,0.290600000000000024957813593573519028723239898681640625,l,-0.865338,13,1.63199,0,1,0,2017-18,0.766652
2017-09-30 15:00:00,0,1.93896,5,"{att:165,def:20}",1.62462,2,"{att:322,def:20}",h,West Brom,1,1.6150999999999999801048033987171947956085205078125,d,0.31434000000000006,11,1.62462,2,0,1,2017-18,1.93896
2017-10-16 20:00:00,0,0.155254,2,"{att:182,def:25}",0.964277,1,"{att:260,def:24}",a,West Brom,1,0.49450000000000005062616992290713824331760406494140625,d,-0.809023,7,0.964277,1,0,1,2017-18,0.155254
2017-10-21 17:30:00,0,0.504128,0,"{att:127,def:26}",2.02288,1,"{att:300,def:18}",a,West Brom,0,0.264899999999999968824937468525604344904422760009765625,l,-1.5187519999999997,7,2.02288,0,1,0,2017-18,0.504128
2017-10-28 15:00:00,0,1.11852,1,"{att:124,def:29}",2.77085,3,"{att:499,def:23}",h,West Brom,0,0.30110000000000003428368700042483396828174591064453125,l,-1.6523299999999999,17,2.77085,2,1,0,2017-18,1.11852
2017-11-04 15:00:00,0,0.382005,2,"{att:246,def:20}",0.260436,1,"{att:240,def:18}",a,West Brom,0,1.34109999999999995878852132591418921947479248046875,l,0.12156899999999998,0,0.260436,0,1,0,2017-18,0.382005
2017-11-18 15:00:00,0,0.590655,6,"{att:219,def:24}",1.71709,4,"{att:383,def:24}",h,West Brom,0,0.491800000000000014921397450962103903293609619140625,l,-1.1264349999999999,3,1.71709,0,1,0,2017-18,0.590655
2017-11-25 15:00:00,0,0.71711,0,"{att:147,def:23}",1.91526,1,"{att:309,def:18}",a,West Brom,1,0.4372000000000000330402372128446586430072784423828125,d,-1.19815,6,1.91526,1,0,1,2017-18,0.71711
2017-11-28 20:00:00,0,0.845327,2,"{att:216,def:21}",1.1342,2,"{att:221,def:23}",h,West Brom,1,1.064599999999999990762944435118697583675384521484375,d,-0.28887300000000005,3,1.1342,2,0,1,2017-18,0.845327
2017-12-02 15:00:00,0,1.65178,12,"{att:175,def:13}",0.80924,0,"{att:162,def:25}",h,West Brom,1,2.030299999999999993605115378159098327159881591796875,d,0.8425400000000001,5,0.80924,0,0,1,2017-18,1.65178
2017-12-09 15:00:00,0,0.25228,3,"{att:194,def:21}",1.01101,1,"{att:233,def:23}",a,West Brom,0,0.60350000000000003641531520770513452589511871337890625,l,-0.7587299999999999,2,1.01101,0,1,0,2017-18,0.25228
2017-12-13 20:00:00,0,0.520382,1,"{att:136,def:34}",2.13915,0,"{att:410,def:14}",a,West Brom,1,0.2782999999999999918287585387588478624820709228515625,d,-1.6187679999999998,11,2.13915,0,0,1,2017-18,0.520382
2017-12-17 14:15:00,0,1.076,3,"{att:240,def:18}",0.898984,2,"{att:302,def:24}",h,West Brom,0,1.539099999999999912603243501507677137851715087890625,l,0.17701600000000006,4,0.898984,1,1,0,2017-18,1.076
2017-12-23 15:00:00,0,2.0544,9,"{att:221,def:27}",1.7986,3,"{att:189,def:21}",a,West Brom,0,1.5364999999999999769073610877967439591884613037109375,l,0.2557999999999998,2,1.7986,1,1,0,2017-18,2.0544
2017-12-26 15:00:00,0,1.18168,3,"{att:155,def:18}",0.405775,0,"{att:146,def:19}",h,West Brom,1,2.039400000000000101607611213694326579570770263671875,d,0.7759050000000001,1,0.405775,0,0,1,2017-18,1.18168
2017-12-31 16:30:00,0,1.39429,6,"{att:156,def:8}",0.917801,1,"{att:316,def:21}",h,West Brom,1,1.7927999999999999491961943931528367102146148681640625,d,-0.284682,12,0.917801,1,0,1,2017-18,0.633119
2018-01-02 19:45:00,0,0.63538,1,"{att:216,def:18}",1.0594,2,"{att:258,def:22}",a,West Brom,0,0.92659999999999997921662497901706956326961517333984375,l,-0.42401999999999995,10,1.0594,1,1,0,2017-18,0.63538
2018-01-13 15:00:00,1,1.38478,3,"{att:149,def:20}",0.530765,0,"{att:223,def:13}",h,West Brom,3,2.082100000000000061817218011128716170787811279296875,w,0.8540149999999999,8,0.530765,2,0,0,2017-18,1.38478
2018-01-20 15:00:00,0,1.34998,3,"{att:165,def:37}",0.92355,1,"{att:226,def:21}",a,West Brom,1,1.6942999999999999172217712839483283460140228271484375,d,0.42643,7,0.92355,1,0,1,2017-18,1.34998
2018-01-31 20:00:00,0,0.118043,1,"{att:135,def:28}",2.68955,3,"{att:364,def:13}",a,West Brom,0,0.06640000000000000068833827526759705506265163421630859375,l,-2.571507,16,2.68955,0,1,0,2017-18,0.118043
2018-02-03 15:00:00,0,0.876603,6,"{att:136,def:17}",0.99695,3,"{att:268,def:24}",h,West Brom,0,1.2443999999999999506172798646730370819568634033203125,l,-0.12034699999999998,7,0.99695,2,1,0,2017-18,0.876603
2018-02-12 20:00:00,0,0.628806,7,"{att:244,def:24}",2.37995,3,"{att:288,def:34}",a,West Brom,0,0.307999999999999996003197111349436454474925994873046875,l,-1.751144,13,2.37995,0,1,0,2017-18,0.628806
2018-02-24 15:00:00,0,1.50162,6,"{att:205,def:23}",1.18101,2,"{att:133,def:23}",h,West Brom,0,1.6378000000000001445954467271803878247737884521484375,l,0.32061000000000006,5,1.18101,1,1,0,2017-18,1.50162
2018-03-03 15:00:00,0,1.09115,3,"{att:166,def:20}",1.23526,1,"{att:193,def:34}",a,West Brom,0,1.2520000000000000017763568394002504646778106689453125,l,-0.14410999999999996,4,1.23526,0,1,0,2017-18,1.09115
2018-03-10 15:00:00,0,0.360925,4,"{att:190,def:16}",1.86524,4,"{att:208,def:20}",h,West Brom,0,0.30530000000000001580957587066222913563251495361328125,l,-1.504315,7,1.86524,1,1,0,2017-18,0.360925
2018-03-17 15:00:00,0,1.74488,8,"{att:172,def:20}",0.685329,2,"{att:277,def:17}",a,West Brom,0,2.27179999999999981952214511693455278873443603515625,l,1.059551,6,0.685329,1,1,0,2017-18,1.74488
2018-03-31 15:00:00,0,0.394723,5,"{att:212,def:16}",1.41534,2,"{att:250,def:17}",h,West Brom,0,0.37219999999999997530863993233651854097843170166015625,l,-1.020617,1,1.41534,1,1,0,2017-18,0.394723
2018-04-07 14:00:00,0,1.22912,10,"{att:279,def:16}",0.655729,1,"{att:263,def:28}",h,West Brom,1,1.887399999999999966604491419275291264057159423828125,d,0.573391,2,0.655729,1,0,1,2017-18,1.22912
2018-04-15 15:00:00,1,0.824508,1,"{att:156,def:27}",0.639748,0,"{att:376,def:19}",a,West Brom,3,1.5246000000000001772804125721449963748455047607421875,w,0.18476000000000004,11,0.639748,1,0,0,2017-18,0.824508
2018-04-21 00:00:00,0,1.39669,4,"{att:184,def:15}",1.6393,2,"{att:369,def:21}",h,West Brom,1,1.1559999999999999165112285481882281601428985595703125,d,-0.24261,8,1.6393,2,0,1,2017-18,1.39669
2018-04-28 14:00:00,1,0.703096,5,"{att:150,def:18}",1.58397,0,"{att:296,def:21}",a,West Brom,3,0.6496999999999999442223952428321354091167449951171875,w,-0.880874,11,1.58397,1,0,0,2017-18,0.703096
2018-05-05 15:00:00,1,1.21792,0,"{att:101,def:22}",0.969481,0,"{att:238,def:12}",h,West Brom,3,1.64139999999999997015720509807579219341278076171875,w,0.24843899999999985,11,0.969481,1,0,0,2017-18,1.21792
2018-05-13 15:00:00,0,0.216004,0,"{att:221,def:36}",2.36491,2,"{att:304,def:32}",a,West Brom,0,0.0864999999999999935607064571740920655429363250732421875,l,-2.148906,12,2.36491,0,1,0,2017-18,0.216004
