date,wins,x_g,deep,ppda_allowed,x_g_a,missed,ppda,h_a,team,pts,xpts,result,npx_g_d,deep_allowed,npx_g_a,scored,loses,draws,season,npx_g
2017-08-12 17:30:00,1,1.86751,18,"{att:404,def:6}",0.276343,0,"{att:98,def:18}",a,Man City,3,2.71159999999999978825826474349014461040496826171875,w,1.591167,2,0.276343,2,0,0,2017-18,1.86751
2017-08-21 20:00:00,0,1.14216,14,"{att:279,def:13}",0.59971,1,"{att:149,def:13}",h,Man City,1,1.795900000000000051869619710487313568592071533203125,d,0.5424500000000001,1,0.59971,1,0,1,2017-18,1.14216
2017-08-26 12:30:00,1,1.76626,12,"{att:316,def:21}",0.415402,1,"{att:120,def:29}",a,Man City,3,2.4138000000000001676880856393836438655853271484375,w,1.350858,5,0.415402,2,0,0,2017-18,1.76626
2017-09-09 12:30:00,1,3.14589,9,"{att:534,def:11}",0.665186,0,"{att:213,def:23}",h,Man City,3,2.78840000000000021174173525650985538959503173828125,w,2.4807040000000002,3,0.665186,5,0,0,2017-18,3.14589
2017-09-16 15:00:00,1,3.99349,16,"{att:384,def:13}",0.803933,0,"{att:188,def:23}",a,Man City,3,2.913799999999999723598875789321027696132659912109375,w,2.428387,1,0.803933,6,0,0,2017-18,3.23232
2017-09-23 15:00:00,1,5.72543,18,"{att:377,def:13}",0.611018,0,"{att:163,def:23}",h,Man City,3,2.99279999999999990478727340814657509326934814453125,w,5.114412000000001,2,0.611018,5,0,0,2017-18,5.72543
2017-09-30 17:30:00,1,1.23068,8,"{att:404,def:11}",0.911532,0,"{att:237,def:30}",a,Man City,3,1.5707999999999999740651901447563432157039642333984375,w,0.319148,2,0.911532,1,0,0,2017-18,1.23068
2017-10-14 15:00:00,1,4.45388,19,"{att:586,def:8}",0.681236,2,"{att:125,def:24}",h,Man City,3,2.960800000000000320454773827805183827877044677734375,w,3.7726439999999997,2,0.681236,7,0,0,2017-18,4.45388
2017-10-21 15:00:00,1,3.71812,13,"{att:523,def:25}",0.14859,0,"{att:102,def:18}",h,Man City,3,2.974900000000000321875859299325384199619293212890625,w,2.80836,4,0.14859,3,0,0,2017-18,2.95695
2017-10-28 15:00:00,1,2.77085,17,"{att:499,def:23}",1.11852,2,"{att:124,def:29}",a,Man City,3,2.55830000000000001847411112976260483264923095703125,w,1.6523299999999999,1,1.11852,3,0,0,2017-18,2.77085
2017-11-05 14:15:00,1,2.15028,10,"{att:375,def:32}",0.340407,1,"{att:247,def:30}",h,Man City,3,2.740899999999999891997504164464771747589111328125,w,1.0487030000000002,1,0.340407,3,0,0,2017-18,1.38911
2017-11-18 15:00:00,1,2.40056,18,"{att:487,def:18}",0.0970457,0,"{att:147,def:25}",a,Man City,3,2.913600000000000189714910447946749627590179443359375,w,2.3035143000000002,1,0.0970457,2,0,0,2017-18,2.40056
2017-11-26 16:00:00,1,2.66178,11,"{att:312,def:13}",0.537698,1,"{att:61,def:24}",a,Man City,3,2.81669999999999998152588887023739516735076904296875,w,1.362912,1,0.537698,2,0,0,2017-18,1.90061
2017-11-29 20:00:00,1,1.64952,13,"{att:339,def:19}",1.7066,1,"{att:121,def:31}",h,Man City,3,1.2873999999999998777866494492627680301666259765625,w,-0.0570799999999998,4,1.7066,2,0,0,2017-18,1.64952
2017-12-03 16:00:00,1,2.45603,23,"{att:293,def:10}",0.474483,1,"{att:117,def:25}",h,Man City,3,2.7278999999999999914734871708787977695465087890625,w,1.9815470000000002,1,0.474483,2,0,0,2017-18,2.45603
2017-12-10 16:30:00,1,2.03041,14,"{att:324,def:25}",1.43756,1,"{att:178,def:28}",a,Man City,3,1.81210000000000004405364961712621152400970458984375,w,0.5928499999999999,2,1.43756,2,0,0,2017-18,2.03041
2017-12-13 19:45:00,1,3.56828,13,"{att:461,def:16}",0.589496,0,"{att:115,def:21}",a,Man City,3,2.874300000000000299138491755002178251743316650390625,w,2.978784,3,0.589496,4,0,0,2017-18,3.56828
2017-12-16 17:30:00,1,4.14588,10,"{att:230,def:32}",0.182456,1,"{att:247,def:31}",h,Man City,3,2.9900000000000002131628207280300557613372802734375,w,3.103134,1,0.182456,4,0,0,2017-18,3.28559
2017-12-23 15:00:00,1,1.55724,14,"{att:510,def:13}",0.334896,0,"{att:128,def:26}",h,Man City,3,2.38999999999999968025576890795491635799407958984375,w,1.2223439999999999,2,0.334896,4,0,0,2017-18,1.55724
2017-12-27 19:45:00,1,1.93187,12,"{att:448,def:16}",0.174705,0,"{att:95,def:18}",a,Man City,3,2.64050000000000029132252166164107620716094970703125,w,1.757165,1,0.174705,1,0,0,2017-18,1.93187
2017-12-31 12:00:00,0,1.09586,11,"{att:342,def:16}",1.72153,0,"{att:69,def:24}",a,Man City,1,0.8452999999999999403144101961515843868255615234375,d,0.13546000000000002,3,0.9604,0,0,1,2017-18,1.09586
2018-01-02 20:00:00,1,2.77398,14,"{att:536,def:21}",0.965283,1,"{att:142,def:26}",h,Man City,3,2.5715000000000003410605131648480892181396484375,w,1.808697,2,0.965283,3,0,0,2017-18,2.77398
2018-01-14 16:00:00,0,0.722959,5,"{att:459,def:34}",1.01595,4,"{att:193,def:30}",a,Man City,0,1.0786000000000000031974423109204508364200592041015625,l,-0.2929909999999999,9,1.01595,3,1,0,2017-18,0.722959
2018-01-20 17:30:00,1,2.5505,21,"{att:347,def:21}",0.992018,1,"{att:74,def:19}",h,Man City,3,2.4481999999999999317878973670303821563720703125,w,0.7973120000000001,1,0.992018,3,0,0,2017-18,1.78933
2018-01-31 20:00:00,1,2.68955,16,"{att:364,def:13}",0.118043,0,"{att:135,def:28}",h,Man City,3,2.8833999999999999630517777404747903347015380859375,w,2.571507,1,0.118043,3,0,0,2017-18,2.68955
2018-02-03 12:30:00,0,2.24914,18,"{att:384,def:19}",0.795971,1,"{att:108,def:12}",a,Man City,1,2.420400000000000328981286656926386058330535888671875,d,1.4531690000000002,7,0.795971,1,0,1,2017-18,2.24914
2018-02-10 17:30:00,1,2.59121,19,"{att:372,def:13}",0.109716,1,"{att:159,def:26}",h,Man City,3,2.90519999999999978257392285740934312343597412109375,w,2.4814939999999996,3,0.109716,5,0,0,2017-18,2.59121
2018-03-01 19:45:00,1,1.92605,7,"{att:417,def:39}",1.30172,0,"{att:295,def:14}",a,Man City,3,1.902299999999999879918277656543068587779998779296875,w,1.3854980000000001,7,0.540552,3,0,0,2017-18,1.92605
2018-03-04 16:00:00,1,0.953312,9,"{att:580,def:7}",0.118301,0,"{att:253,def:29}",h,Man City,3,2.1623000000000001108446667785756289958953857421875,w,0.8350110000000001,3,0.118301,1,0,0,2017-18,0.953312
2018-03-12 20:00:00,1,1.64562,12,"{att:541,def:12}",0.157023,0,"{att:119,def:23}",a,Man City,3,2.554399999999999781863380121649242937564849853515625,w,1.4885970000000002,3,0.157023,2,0,0,2017-18,1.64562
2018-03-31 17:30:00,1,1.91312,22,"{att:588,def:21}",0.859628,1,"{att:86,def:13}",a,Man City,3,2.192200000000000148503431773860938847064971923828125,w,1.0534919999999999,1,0.859628,3,0,0,2017-18,1.91312
2018-04-07 16:30:00,0,3.42967,17,"{att:364,def:29}",1.21683,3,"{att:170,def:24}",h,Man City,0,2.643899999999999916866499916068278253078460693359375,l,2.21284,3,1.21683,2,1,0,2017-18,3.42967
2018-04-14 18:45:00,1,3.61987,7,"{att:361,def:29}",0.445014,1,"{att:237,def:22}",a,Man City,3,2.954700000000000326139115713885985314846038818359375,w,2.413696,6,0.445014,3,0,0,2017-18,2.85871
2018-04-22 15:30:00,1,3.41675,21,"{att:594,def:15}",0.297493,0,"{att:120,def:29}",h,Man City,3,2.963200000000000056132876125047914683818817138671875,w,2.236397,1,0.297493,5,0,0,2017-18,2.53389
2018-04-29 13:15:00,1,2.29076,23,"{att:502,def:16}",0.228917,1,"{att:157,def:27}",a,Man City,3,2.758900000000000130029320644098334014415740966796875,w,2.061843,2,0.228917,4,0,0,2017-18,2.29076
2018-05-06 13:30:00,0,0.78641,9,"{att:302,def:13}",0.54565,0,"{att:58,def:17}",h,Man City,1,1.499400000000000066080474425689317286014556884765625,d,0.24076000000000009,2,0.54565,0,0,1,2017-18,0.78641
2018-05-09 20:00:00,1,1.64765,19,"{att:409,def:8}",1.00939,1,"{att:196,def:21}",h,Man City,3,1.863700000000000134292577058658935129642486572265625,w,0.63826,0,1.00939,3,0,0,2017-18,1.64765
2018-05-13 15:00:00,1,0.765614,9,"{att:284,def:16}",0.506624,0,"{att:103,def:10}",a,Man City,3,1.567200000000000148503431773860938847064971923828125,w,0.25899000000000005,2,0.506624,1,0,0,2017-18,0.765614
