date,wins,npxG,deep,ppda_allowed,missed,ppda,h_a,team,pts,xG,xpts,result,npxGD,npxGA,xGA,deep_allowed,scored,loses,draws,season
2017-08-12 15:00:00,0,0.378659000000000023344881583398091606795787811279296875,6,"{att:313,def:18}",1,"{att:96,def:8}",a,Bournemouth,0,0.378659000000000023344881583398091606795787811279296875,0.62629999999999996784794120685546658933162689208984375,l,-0.8053310000000000190567561730858869850635528564453125,1.183990000000000097912788987741805613040924072265625,1.183990000000000097912788987741805613040924072265625,6,0,1,0,2017-18
2017-08-19 15:00:00,0,0.7666939999999999866275857129949145019054412841796875,7,"{att:230,def:25}",2,"{att:165,def:16}",h,Bournemouth,0,0.7666939999999999866275857129949145019054412841796875,0.4092000000000000081712414612411521375179290771484375,l,-1.4104759999999998409947465916047804057598114013671875,2.177169999999999827622332304599694907665252685546875,2.177169999999999827622332304599694907665252685546875,7,0,1,0,2017-18
2017-08-26 12:30:00,0,0.415401999999999993473664972043479792773723602294921875,5,"{att:120,def:29}",2,"{att:316,def:21}",h,Bournemouth,0,0.415401999999999993473664972043479792773723602294921875,0.3930000000000000159872115546022541821002960205078125,l,-1.3508579999999998921822452757623977959156036376953125,1.76625999999999994116706147906370460987091064453125,1.76625999999999994116706147906370460987091064453125,12,1,1,0,2017-18
2017-09-09 15:00:00,0,0.5772909999999999985931253831950016319751739501953125,2,"{att:232,def:30}",3,"{att:306,def:19}",a,Bournemouth,0,0.5772909999999999985931253831950016319751739501953125,0.2619000000000000216715534406830556690692901611328125,l,-1.9100289999999999768220959595055319368839263916015625,2.487319999999999975415221342700533568859100341796875,2.487319999999999975415221342700533568859100341796875,12,0,1,0,2017-18
2017-09-15 20:00:00,1,1.3952899999999999192112909440766088664531707763671875,6,"{att:325,def:15}",1,"{att:217,def:18}",h,Bournemouth,3,1.3952899999999999192112909440766088664531707763671875,1.79839999999999999857891452847979962825775146484375,w,0.5210139999999998661195377280819229781627655029296875,0.8742760000000000530917532159946858882904052734375,0.8742760000000000530917532159946858882904052734375,1,2,0,0,2017-18
2017-09-23 15:00:00,0,0.384728000000000014413359394893632270395755767822265625,6,"{att:208,def:23}",2,"{att:210,def:16}",a,Bournemouth,0,0.384728000000000014413359394893632270395755767822265625,0.145600000000000007194245199571014381945133209228515625,l,-1.826192000000000259518628809018991887569427490234375,2.210920000000000218420836972654797136783599853515625,2.210920000000000218420836972654797136783599853515625,12,1,1,0,2017-18
2017-09-30 15:00:00,0,1.399010000000000086828322309884242713451385498046875,18,"{att:275,def:25}",0,"{att:154,def:14}",h,Bournemouth,1,1.399010000000000086828322309884242713451385498046875,2.06369999999999986783905114862136542797088623046875,d,0.804202000000000083446138887666165828704833984375,0.594808000000000003382183422218076884746551513671875,0.594808000000000003382183422218076884746551513671875,1,0,0,1,2017-18
2017-10-14 15:00:00,0,0.1750400000000000011457501614131615497171878814697265625,1,"{att:130,def:30}",1,"{att:391,def:9}",a,Bournemouth,0,0.1750400000000000011457501614131615497171878814697265625,0.179900000000000004352074256530613638460636138916015625,l,-1.7817999999999998284039293139358051121234893798828125,1.9568399999999999128164063222357071936130523681640625,1.9568399999999999128164063222357071936130523681640625,17,0,1,0,2017-18
2017-10-21 15:00:00,1,0.357171999999999989494625651786918751895427703857421875,3,"{att:226,def:29}",1,"{att:182,def:24}",a,Bournemouth,3,1.118339999999999889723767410032451152801513671875,0.91790000000000004920508445138693787157535552978515625,w,-1.243997999999999937159600449376739561557769775390625,1.6011699999999999821653773324214853346347808837890625,1.6011699999999999821653773324214853346347808837890625,9,2,0,0,2017-18
2017-10-28 17:30:00,0,0.4550549999999999872812850298942066729068756103515625,8,"{att:264,def:12}",1,"{att:360,def:16}",h,Bournemouth,0,0.4550549999999999872812850298942066729068756103515625,0.41800000000000003819167204710538499057292938232421875,l,-1.3285649999999999959499064061674289405345916748046875,1.78361999999999998323119143606163561344146728515625,1.78361999999999998323119143606163561344146728515625,14,0,1,0,2017-18
